,close,volume,ticker,fiveYearHigh,WMA30,WMA30Slope,volumePerc,percent,RS,peak,trough,support,initialSupport,Stage,secondBuy,resistance,shortPeak,shortTrough
2008-08-01,14.989999771118164,100200,AACG,0.0,,0.0,40.75,0.0,-0.8675702367973442,15.0,0,0,0,,False,0,0,0
2008-08-08,14.0,20700,AACG,0.0,,0.0,-0.7934131736526946,0.0,-0.8556996929826334,14.989999771118164,0,0,0,,False,0,0,0
2008-08-15,13.350000381469727,17900,AACG,0.0,,0.0,-0.13526570048309183,0.0,-0.896011777505573,14.0,0,0,0,,False,0,0,0
2008-08-22,12.5600004196167,12100,AACG,0.0,,0.0,-0.3240223463687151,0.0,-0.899768249442933,13.350000381469727,0,0,0,,False,0,0,0
2008-08-29,11.8100004196167,4400,AACG,0.0,,0.0,-0.6363636363636364,0.0,-0.9719543942612038,12.5600004196167,0,0,0,,False,0,0,0
2008-09-05,11.979999542236328,15200,AACG,0.0,12.924774268365676,0.0,2.4545454545454546,0.0,-0.9085624684947116,11.8100004196167,0,0,0,,False,0,0,0
2008-09-12,9.789999961853027,12700,AACG,0.0,12.774602217315346,0.0,-0.16447368421052633,1.0060422421045758,0.10231380242193033,11.979999542236328,0,0,0,,False,0,0,0
2008-09-19,10.479999542236328,18500,AACG,0.0,12.66834411826185,1.0704800740311624,0.45669291338582685,1.0997806862753403,0.19236193446455185,10.029999732971191,0,0,0,,False,0,0,0
2008-09-26,9.199999809265137,18500,AACG,0.0,12.476344102428806,0.8778626219792447,0.0,1.0432851697826024,0.1494431835818234,10.479999542236328,0,0,0,,False,0,0,0
2008-10-03,7.900000095367432,78300,AACG,0.0,12.200043030195339,0.8586956995618511,3.2324324324324323,0.8950616841829097,0.06546529483870323,9.199999809265137,0,0,0,,False,0,0,0
2008-10-10,8.0,14400,AACG,0.0,11.933892488992342,1.0126581518959765,-0.8160919540229885,0.7798742229528616,0.11839055049653457,7.900000095367432,0,0,0,,False,0,0,0
2008-10-17,8.289999961853027,2100,AACG,0.0,11.691397859716929,1.0362500131038421,-0.8541666666666666,0.8137255241118323,0.08973917203634718,8.300000190734863,0,0,0,,False,0,0,0
2008-10-24,8.289999961853027,8000,AACG,0.0,11.454387101819439,1.0,2.8095238095238093,0.6387479175689728,-0.04148454889404085,8.289999961853027,0,0,0,,False,0,0,0
2008-10-31,8.300000190734863,4300,AACG,0.0,11.225569907567834,1.001206397407398,-0.4625,0.9081080668681377,0.18987475363731365,8.399999618530273,0,0,0,,False,0,0,0
2008-11-07,8.199999809265137,46200,AACG,0.0,10.991182795904017,0.987951704546453,9.744186046511627,0.8687830903549414,0.20634558361026356,8.300000190734863,0,0,0,,False,0,0,0
2008-11-14,4.989999771118164,44400,AACG,0.0,10.555763425109207,0.6085365611801944,-0.038961038961038974,0.4590335793519102,-0.20692615375063078,8.199999809265137,0,0,0,,False,0,0,0
2008-11-21,6.300000190734863,14500,AACG,0.0,10.215161285605483,1.2625250307705662,-0.6734234234234234,0.5579240039119208,0.005812954346202215,6.019999980926514,0,0,0,,False,0,0,0
2008-11-28,5.5,49000,AACG,0.0,9.832193542808614,0.8730159281373634,2.3793103448275863,0.5233111208585718,-0.11571387519886711,6.300000190734863,0,0,0,,False,0,0,0
2008-12-05,5.5,12800,AACG,0.0,9.45997848818379,1.0,-0.7387755102040816,0.5238095238095238,-0.07543397742087277,5.5,0,0,0,,False,0,0,0
2008-12-12,5.5,41500,AACG,0.0,9.098731176314816,1.0,2.2421875,0.5,-0.12498384312061739,5.5,0,0,0,,False,0,0,0
2008-12-19,5.119999885559082,19300,AACG,0.0,8.724580630435739,0.9309091716698136,-0.5349397590361447,0.4267782415091262,-0.1961350543549853,5.5,0,0,0,,False,0,0,0
2008-12-26,4.760000228881836,1400,AACG,0.0,8.343204301403414,0.9296874983308627,-0.927461139896373,0.2795425768328875,-0.3450157052110967,5.119999885559082,0,0,0,,False,0,0,0
2009-01-02,5.25,1100,AACG,0.0,8.019935483829949,1.1029410897293543,-0.2142857142857143,0.3287310971374033,-0.3170182089737507,5.0,0,0,0,,False,0,0,0
2009-01-09,4.599999904632568,17000,AACG,0.0,7.675913972752069,0.8761904517165362,14.454545454545455,0.2893081770437031,-0.36059963766709163,5.25,0,0,0,,False,0,0,0
2009-01-16,3.559999942779541,23100,AACG,0.0,7.287591388661374,0.7739131192989618,0.35882352941176476,0.2561231697411485,-0.3732133051188146,4.599999904632568,0,0,0,,False,0,0,0
2009-01-23,3.619999885559082,6800,AACG,0.0,6.926580629041118,1.0168537283121515,-0.7056277056277056,0.27364865800949484,-0.339436874771675,4.050000190734863,0,0,0,,False,0,0,0
2009-01-30,3.2799999713897705,5500,AACG,0.0,6.567892455029231,0.906077493868799,-0.19117647058823528,0.24947294915783116,-0.4093693837546215,3.619999885559082,0,0,0,,False,0,0,0
2009-02-06,4.489999771118164,38300,AACG,0.0,6.310645127552812,1.3689023366691664,5.963636363636364,0.33553717477539396,-0.3420612136532956,4.059999942779541,0,0,0,,False,0,0,0
2009-02-13,3.9700000286102295,2400,AACG,0.0,6.037354806674424,0.8841871193021089,-0.9373368146214099,0.33000832225535814,-0.33279312075543666,4.489999771118164,0,0,0,,False,0,0,0
2009-02-20,4.679999828338623,37600,AACG,0.0,5.827075226076188,1.178841252448844,14.666666666666666,0.29207230708206633,-0.32688565023193694,4.199999809265137,0,0,0,,False,0,0,0
2009-02-27,5.369999885559082,10000,AACG,0.0,5.682645112724714,1.1474358814539272,-0.7340425531914894,0.3366666793823242,-0.25409915597113797,5.050000190734863,0,0,0,,False,0,0,0
2009-03-06,5.25,46100,AACG,0.0,5.551161243069556,0.9776536953926147,3.6100000000000003,0.3518648829400014,-0.18832729809758608,5.369999885559082,0,0,0,,False,0,0,0
2009-03-13,4.760000228881836,24700,AACG,0.0,5.406881689256237,0.9066667379718216,-0.46420824295010843,0.3540740896154333,-0.22711382621119502,5.25,0,0,0,,False,0,0,0
2009-03-20,3.9200000762939453,2800,AACG,0.0,5.2268816958191575,0.8235294072586677,-0.8866396761133604,0.3437500023283064,-0.270359405290657,4.760000228881836,0,0,0,,False,0,0,0
2009-03-27,4.480000019073486,43800,AACG,0.0,5.101591376848118,1.142857023263212,14.642857142857142,0.34771575631377594,-0.29145616087624826,4.110000133514404,0,0,0,,False,0,0,0
2009-04-03,4.25,27500,AACG,0.0,4.977225788690711,0.9486606937564588,-0.3721461187214612,0.37565218884011975,-0.30154798901762103,4.480000019073486,0,0,0,,False,0,0,0
2009-04-17,4.300000190734863,13900,AACG,0.0,4.872709674219931,1.0117647220319956,-0.4945454545454545,0.43043045938464236,-0.26400238269083515,4.300000190734863,0,0,0,,False,0,0,0
2009-04-24,4.0,34700,AACG,0.0,4.7606451598546835,0.9302325482793767,1.4964028776978417,0.4087736803376787,-0.29512784834116235,4.300000190734863,0,0,0,,False,0,0,0
2009-05-01,5.010000228881836,5800,AACG,0.0,4.727677433465117,1.2525002358691584,-0.8328530259365994,0.5212766270445408,-0.20330763944813202,4.900000095367432,0,0,0,,False,0,0,0
2009-05-08,5.150000095367432,8800,AACG,0.0,4.712752708312004,1.0279439409391944,0.5172413793103448,0.6068965891453664,-0.2082599816023991,5.28000020980835,0,0,0,,False,0,0,0
2009-05-15,5.090000152587891,57700,AACG,0.0,4.699870997603222,0.9883496546541943,5.556818181818182,0.6129032134017389,-0.37651285444766047,5.150000095367432,0,0,0,,False,0,0,0
2009-05-22,5.190000057220459,13400,AACG,0.0,4.6996989578329105,1.0196461741577902,-0.7677642980935875,0.6036144715363267,-0.33949222958364755,5.090000152587891,0,0,0,,False,0,0,0
2009-05-29,6.0,50400,AACG,0.0,4.758451645348662,1.15606949695788,2.7611940298507465,0.7814569465319666,-0.23172422593322872,5.900000095367432,0,0,0,,False,0,0,0
2009-06-05,6.400000095367432,58600,AACG,0.0,4.847935521730813,1.0666665694323687,0.1626984126984128,0.7023809956314903,-0.2898129771987682,6.0,0,0,0,,False,0,0,0
2009-06-12,7.0,45000,AACG,0.0,4.980215091090049,1.0937500142433068,-0.23208191126279865,0.8282582410644724,-0.2114138032614824,6.800000190734863,0,0,0,,False,0,0,0
2009-06-19,7.860000133514404,153200,AACG,0.0,5.1705591847819665,1.1228572467391,2.4044444444444446,1.6498856354602744,0.6326358268953485,7.210000038146973,0,0,0,,False,0,0,0
2009-06-26,9.5,10600,AACG,0.0,5.460537677682856,1.2086513473166396,-0.9308093994778068,1.6129568220783526,0.39730272305143144,9.710000038146973,0,0,0,,False,0,0,0
2009-07-10,7.989999771118164,10700,AACG,0.0,5.646215080958541,0.8410525469770253,0.009433962264151052,1.3527272831309924,0.3604621603291327,9.5,0,0,0,,False,0,0,0
2009-07-17,8.100000381469727,15200,AACG,0.0,5.833634459587835,1.013767264870643,0.42056074766355134,1.505454496903853,0.39161438497438295,8.279999732971191,0,0,0,,False,0,0,0
2009-07-24,9.149999618530273,13900,AACG,0.0,6.083204325809274,1.129629534596101,-0.08552631578947367,1.603669738897962,0.48853880410068284,8.739999771118164,0,0,0,,False,0,0,0
2009-07-31,8.550000190734863,5900,AACG,0.0,6.286215089982556,0.9344262948362762,-0.5755395683453237,1.6196079183018988,0.507043695172358,9.149999618530273,0,0,0,,False,0,0,0
2009-08-07,7.900000095367432,1700,AACG,0.0,6.439914019389819,0.923976675025121,-0.711864406779661,1.7954545282135328,0.6455770042511044,8.550000190734863,0,0,0,,False,0,0,0
2009-08-14,7.639999866485596,7700,AACG,0.0,6.57008605259721,0.9670885281373293,3.5294117647058822,1.518000030517578,0.3970241709667748,7.900000095367432,0,0,0,,False,0,0,0
2009-08-21,6.800000190734863,9000,AACG,0.0,6.640924773677703,0.8900524339821687,0.16883116883116878,1.4891304449232856,0.380163593981524,7.639999866485596,0,0,0,,False,0,0,0
2009-08-28,7.309999942779541,2700,AACG,0.0,6.739935521156557,1.0750000321731137,-0.7,1.9808742704863929,0.7592270679231838,7.25,0,0,0,,False,0,0,0
2009-09-04,6.699999809265137,22800,AACG,0.0,6.791526905182869,0.9165526225426476,7.444444444444445,1.7703703058327425,0.5493913483969259,7.309999942779541,0,0,0,,False,0,0,0
2009-09-11,6.619999885559082,3600,AACG,0.0,6.831333348058885,0.9880595552836865,-0.8421052631578947,1.901408476244006,0.6670081156725913,6.75,0,0,0,,False,0,0,0
2009-09-18,6.739999771118164,4800,AACG,0.0,6.871698923521144,1.0181270027037603,0.33333333333333326,1.6699508141289905,0.40932849058027343,6.78000020980835,0,0,0,,False,0,0,0
2009-09-25,5.960000038146973,21400,AACG,0.0,6.856903225888488,0.8842730365234552,3.458333333333333,1.5617127870489107,0.3032680780053516,6.739999771118164,0,0,0,,False,0,0,0
2009-10-02,5.539999961853027,4100,AACG,0.0,6.810731179227111,0.9295301955938913,-0.8084112149532711,1.333333371177554,0.006165202002546,5.960000038146973,0,0,0,,False,0,0,0
2009-10-09,6.050000190734863,300,AACG,0.0,6.795612910486037,1.0920578685376898,-0.926829268292683,1.198019794501133,-0.22248617232373258,6.050000190734863,0,0,0,,False,0,0,0
2009-10-16,5.940000057220459,100,AACG,0.0,6.771935492689892,0.9818180514175735,-0.6666666666666667,1.1880000114440918,-0.41230125618379865,6.050000190734863,0,0,0,,False,0,0,0
2009-10-23,5.119999885559082,30600,AACG,0.0,6.693870966921571,0.8619529473135555,305.0,1.1548116608028003,-0.3021880038151028,5.940000057220459,0,0,0,,False,0,0,0
2009-10-30,5.190000057220459,3700,AACG,0.0,6.619548388450377,1.0136717210220854,-0.8790849673202614,1.1749999918720941,-0.18293675259342979,5.170000076293945,0,0,0,,False,0,0,0
2009-11-06,5.0,3500,AACG,0.0,6.53023655901673,0.9633912123368981,-0.05405405405405406,1.2165449726456745,-0.06857106802665491,5.190000057220459,0,0,0,,False,0,0,0
2009-11-13,4.53000020980835,29600,AACG,0.0,6.409483882945071,0.9059999057799618,7.457142857142857,0.9884258822342513,-0.31387430990520593,5.0,0,0,0,,False,0,0,0
2009-11-20,5.0,19900,AACG,0.0,6.318451622993716,1.1037528741673708,-0.32770270270270274,1.1232557463865172,-0.141983907149833,4.829999923706055,0,0,0,,False,0,0,0
2009-11-27,5.010000228881836,17800,AACG,0.0,6.226559163165349,1.0020001338916333,-0.10552763819095479,1.148780523830054,-0.14581727391227917,5.0,0,0,0,,False,0,0,0
2009-12-04,4.940000057220459,100,AACG,0.0,6.127978519726825,0.9860278111899344,-0.9943820224719101,1.0081632573621466,-0.252727805296064,5.010000228881836,0,0,0,,False,0,0,0
2009-12-11,5.110000133514404,9700,AACG,0.0,6.040516161149548,1.0344129711542585,96.0,0.9905302672825692,-0.2239070179096495,5.230000019073486,0,0,0,,False,0,0,0
2009-12-18,4.840000152587891,0,AACG,0.0,5.935720470387449,0.9471624578937781,-1.0,1.0614035555530459,-0.16833340997230528,5.110000133514404,0,0,0,,False,0,0,0
2010-01-08,4.75,1700,AACG,0.0,5.8256559525766685,0.9814049200755173,inf,0.9461076955232132,-0.33727893288189825,4.840000152587891,0,0,0,,False,0,0,0
2010-01-15,4.449999809265137,2800,AACG,0.0,5.697182820432929,0.9368419460790255,0.6470588235294117,0.7491525431947782,-0.5162219204209965,4.75,0,0,0,,False,0,0,0
2010-01-22,3.859999895095825,52300,AACG,0.0,5.533978511441139,0.8674158461565187,17.678571428571427,0.7271186258490833,-0.4524577701380489,4.449999809265137,0,0,0,,False,0,0,0
2010-01-29,3.0,123500,AACG,0.0,5.320752704271706,0.7772021231966822,1.3613766730401529,0.545588225600629,-0.6072248653612524,3.859999895095825,0,0,0,,False,0,0,0
2010-02-05,3.490000009536743,10700,AACG,0.0,5.147741951480988,1.1633332622307528,-0.9133603238866397,0.46601940046027684,-0.6906830319295689,3.359999895095825,0,0,0,,False,0,0,0
2010-02-12,3.4700000286102295,23000,AACG,0.0,4.982838727069158,0.9942692706236153,1.1495327102803738,0.3851699273783395,-0.7858173171086915,3.740000009536743,0,0,0,,False,0,0,0
2010-02-19,3.450000047683716,13800,AACG,0.0,4.829612923181185,0.9942363451556034,-0.4,0.46370968026210146,-0.7924860783276795,3.4700000286102295,0,0,0,,False,0,0,0
2010-02-26,3.799999952316284,17500,AACG,0.0,4.708731198567216,1.1014494147498737,0.2681159420289856,0.45893720710938884,-0.7138747117998225,3.799999952316284,0,0,0,,False,0,0,0
2010-03-05,3.5199999809265137,95000,AACG,0.0,4.579032272420903,0.9263157551319318,4.428571428571429,0.42448514133912024,-0.7328552411062652,3.799999952316284,0,0,0,,False,0,0,0
2010-03-12,4.53000020980835,466400,AACG,0.0,4.526602177466116,1.2869316480861452,3.9094736842105267,0.4830508352270195,-0.6840650699052466,3.990000009536743,0,0,0,,False,0,0,0
2010-03-19,4.039999961853027,2000,AACG,0.0,4.4512043245377075,0.8918323017212888,-0.9957118353344768,0.51139239406112,-0.6554860090365744,4.53000020980835,0,0,0,,False,0,0,0
2010-03-26,4.230000019073486,14800,AACG,0.0,4.396365615373017,1.0470297838420053,6.4,0.5283267652523806,-0.6251462384952431,4.039999961853027,0,0,0,,False,0,0,0
2010-04-09,3.9200000762939453,3800,AACG,0.0,4.328860242905155,0.9267139591986618,-0.7432432432432432,0.5810219086838034,-0.5957861835765098,4.230000019073486,0,0,0,,False,0,0,0
2010-04-16,3.549999952316284,6300,AACG,0.0,4.2436774433300055,0.9056121644568034,0.6578947368421053,0.4855172387484846,-0.6875601053057497,3.9200000762939453,0,0,0,,False,0,0,0
2010-04-23,3.450000047683716,400,AACG,0.0,4.160129058489235,0.9718309483025407,-0.9365079365079365,0.479776850853053,-0.7234726339287435,3.549999952316284,0,0,0,,False,0,0,0
2010-04-30,3.5299999713897705,18600,AACG,0.0,4.088731205847956,1.0231884799328999,45.5,0.5259259188616717,-0.6300725951341651,3.549999952316284,0,0,0,,False,0,0,0
2010-05-07,3.369999885559082,4600,AACG,0.0,4.013655928129791,0.9546741826301871,-0.7526881720430108,0.5162241728159083,-0.5404419296217555,3.5299999713897705,0,0,0,,False,0,0,0
2010-05-14,3.609999895095825,1000,AACG,0.0,3.9613118335764894,1.0712166262004614,-0.782608695652174,0.5532258342381703,-0.5494059099990009,3.430000066757202,0,0,0,,False,0,0,0
2010-05-21,3.380000114440918,2400,AACG,0.0,3.899182807245562,0.9362880643006948,1.4,0.6250000106436867,-0.41146661612754276,3.609999895095825,0,0,0,,False,0,0,0
2010-05-28,3.25,6500,AACG,0.0,3.8333118377193327,0.9615384739859575,1.7083333333333335,0.5371900657089465,-0.4978335294935877,3.380000114440918,0,0,0,,False,0,0,0
2010-06-04,3.299999952316284,400,AACG,0.0,3.776688177354874,1.0153846360972483,-0.9384615384615385,0.5303030412497051,-0.4731317926405817,3.25,0,0,0,,False,0,0,0
2010-06-11,3.5,2400,AACG,0.0,3.7386451654536748,1.0606060304714626,5.0,0.6340579732053797,-0.35410400744399884,3.5,0,0,0,,False,0,0,0
2010-06-18,3.25,1500,AACG,0.0,3.6879569920160438,0.9285714360128295,-0.375,0.6808510500931724,-0.3667831924724845,3.5199999809265137,0,0,0,,False,0,0,0
2010-06-25,3.190000057220459,1300,AACG,0.0,3.637569897661927,0.9815384591219877,-0.1333333333333333,0.6400000095367432,-0.3695309777203514,3.25,0,0,0,,False,0,0,0
2010-07-02,2.799999952316284,19600,AACG,0.0,3.5659139792124432,0.8777429875567904,14.076923076923077,0.6580796148317127,-0.28680775698121086,3.190000057220459,0,0,0,,False,0,0,0
2010-07-09,2.9100000858306885,600,AACG,0.0,3.505075274231613,1.039285739400441,-0.9693877551020408,0.621118022233446,-0.3568111672634625,3.0,0,0,0,,False,0,0,0
2010-07-16,3.0,0,AACG,0.0,3.454537638797555,1.0309278369892052,-1.0,0.6369426700005447,-0.3525459679316131,3.0,0,0,0,,False,0,0,0
2010-07-23,3.0399999618530273,1500,AACG,0.0,3.410903227201072,1.0133332531150374,inf,0.6072874423584481,-0.3852063924493435,3.0,0,0,0,,False,0,0,0
2010-07-30,2.9800000190734863,300,AACG,0.0,3.367483873264764,0.9802632151046937,-0.8,0.5697896765211493,-0.4252101244439488,3.0399999618530273,0,0,0,,False,0,0,0
2010-08-06,3.0,18100,AACG,0.0,3.329935486085953,1.0067114303365388,59.333333333333336,0.6219008048695712,-0.40015115190135286,3.009999990463257,0,0,0,,False,0,0,0
2010-08-13,2.950000047683716,700,AACG,0.0,3.293118285107356,0.9833333728347669,-0.9613259668508287,0.6160338011166441,-0.33284912261135313,3.0,0,0,0,,False,0,0,0
2010-08-20,2.9200000762939453,4600,AACG,0.0,3.2582365697430027,0.9898303846621636,5.571428571428571,0.6493212298687339,-0.28786731118614717,2.950000047683716,0,0,0,,False,0,0,0
2010-08-27,2.9000000953674316,15300,AACG,0.0,3.225354855034941,0.993150787994352,2.3260869565217392,0.675990704231802,-0.26464527521861736,2.9200000762939453,0,0,0,,False,0,0,0
2010-09-03,2.950000047683716,22300,AACG,0.0,3.197763459400464,1.0172414009886213,0.457516339869281,0.7951482526553146,-0.21036843078894463,2.950000047683716,0,0,0,,False,0,0,0
2010-09-10,2.8499999046325684,1600,AACG,0.0,3.16382796841283,0.9661015912145025,-0.9282511210762332,0.8571429179639252,-0.1808696664790732,2.950000047683716,0,0,0,,False,0,0,0
2010-09-17,2.8499999046325684,110500,AACG,0.0,3.1312688217368176,1.0,68.0625,0.748663086945582,-0.29821647601329493,2.8499999046325684,0,0,0,,False,0,0,0
2010-09-24,2.9000000953674316,0,AACG,0.0,3.1032688274178453,1.0175439471869316,-1.0,0.8405797261697006,-0.1831201276537795,2.9000000953674316,0,0,0,,False,0,0,0
2010-10-01,3.0299999713897705,4200,AACG,0.0,3.0848387174708867,1.0448275671300131,inf,0.7578947764684624,-0.27872023172876237,2.9000000953674316,0,0,0,,False,0,0,0
2010-10-08,2.9600000381469727,4000,AACG,0.0,3.063548396736063,0.9768977686052354,-0.04761904761904767,0.808625328612774,-0.22091817819417137,3.0299999713897705,0,0,0,,False,0,0,0
2010-10-15,3.130000114440918,5400,AACG,0.0,3.054430123811127,1.0574323901915157,0.3500000000000001,0.78696744295716,-0.23539930790835828,3.140000104904175,0,0,0,,False,0,0,0
2010-10-22,3.25,0,AACG,0.0,3.05606453188004,1.0383385423965792,-1.0,0.8044554531404803,-0.20740723858574828,3.25,0,0,0,,False,0,0,0
2010-10-29,3.2799999713897705,1000,AACG,0.0,3.0613333466232464,1.0092308265357204,inf,0.8004987169394905,-0.21345325181264962,3.25,0,0,0,,False,0,0,0
2010-11-05,3.5299999713897705,1000,AACG,0.0,3.084774204479751,1.076219499315988,0.0,0.8442210751240166,-0.18418383725349619,3.359999895095825,0,0,0,,False,0,0,0
2010-11-12,4.0,4800,AACG,0.0,3.1393763547302576,1.133144401303036,3.8,1.139204616650693,0.14011366051750662,4.010000228881836,0,0,0,,False,0,0,0
2010-11-19,3.5199999809265137,2100,AACG,0.0,3.162043019776703,0.8800000729257301,-0.5625,1.0232557913881823,0.03298365949277915,4.0,0,0,0,,False,0,0,0
2010-11-26,3.680000066757202,0,AACG,0.0,3.1948817335149293,1.045454479535115,-1.0,1.0366197510386153,0.04706912013751008,3.680000066757202,0,0,0,,False,0,0,0
2010-12-03,4.0,0,AACG,0.0,3.2480430233863093,1.0869565001991586,,1.1428571428571428,0.06043769773635921,4.0,0,0,0,,False,0,0,0
2010-12-10,4.0,6000,AACG,0.0,3.2998494743019022,1.0,inf,1.1632652862625095,0.09701856959426047,4.0,0,0,0,,False,0,0,0
2010-12-17,3.6700000762939453,0,AACG,0.0,3.32952689765602,0.9175001242016342,-1.0,1.0485714503696986,-0.11668349547608381,4.0,0,0,0,,False,0,0,0
2010-12-31,3.6500000953674316,1000,AACG,0.0,3.3572903438280988,0.9945503423932115,inf,1.1292307927058294,-0.010594571867130531,3.6700000762939453,0,0,0,,False,0,0,0
2011-01-07,3.8499999046325684,11500,AACG,0.0,3.397096788242299,1.0547944918100913,10.5,1.2063491546888456,0.04613869807012971,3.799999952316284,0,0,0,,False,0,0,0
2011-01-14,3.9800000190734863,2700,AACG,0.0,3.444107541217599,1.0337662217123946,-0.7652173913043478,1.1314285823277064,-0.0535342362048814,3.9600000381469727,0,0,0,,False,0,0,0
2011-01-21,4.0,1900,AACG,0.0,3.491376357437462,1.005025095703566,-0.2962962962962963,1.139204616650693,-0.010836565236101103,4.010000228881836,0,0,0,,False,0,0,0
2011-01-28,4.039999961853027,11100,AACG,0.0,3.539612913131714,1.0100000319050069,4.842105263157895,1.2781250286381687,0.06927930787205616,4.090000152587891,0,0,0,,False,0,0,0
2011-02-04,4.059999942779541,2500,AACG,0.0,3.587311833391907,1.0049505558149874,-0.7747747747747747,1.4946618842670376,0.22281837848709496,4.199999809265137,0,0,0,,False,0,0,0
2011-02-11,4.190000057220459,2000,AACG,0.0,3.640688180410734,1.03201969138229,-0.19999999999999996,1.3933332761128743,0.16151633619723915,4.179999828338623,0,0,0,,False,0,0,0
2011-02-18,4.539999961853027,15900,AACG,0.0,3.7138924783275975,1.0835321531085156,6.95,1.4966665903727214,0.2712883074278254,4.489999771118164,0,0,0,,False,0,0,0
2011-02-25,7.139999866485596,120500,AACG,0.0,3.9515268777006414,1.5726871942420158,6.578616352201258,1.913333257039388,0.7163218822375956,5.739999771118164,0,0,0,,False,0,0,0
2011-03-04,7.610000133514404,74100,AACG,0.0,4.210666670850528,1.0658265023338787,-0.3850622406639004,2.5469799006738607,1.3355072199143496,7.590000152587891,0,0,0,,False,0,0,0
2011-03-11,7.949999809265137,41700,AACG,0.0,4.481784937458654,1.0446780708052188,-0.43724696356275305,2.4950166952412522,1.342298847313321,7.610000133514404,0,0,0,,False,0,0,0
2011-03-18,7.989999771118164,18100,AACG,0.0,4.744838685886834,1.0050312323877513,-0.565947242206235,2.7739726609015096,1.5942587436763325,8.100000381469727,0,0,0,,False,0,0,0
2011-03-25,7.929999828338623,8000,AACG,0.0,4.993182761182068,0.9924907487455679,-0.5580110497237569,2.787456557142539,1.567892168948438,8.0,0,0,0,,False,0,0,0
