,close,Stage
1996-01-19,0.6299999952316284,bad sector
1996-01-26,0.6299999952316284,bad sector
1996-02-02,0.7799999713897705,bad sector
1996-02-09,0.7799999713897705,bad sector
1996-02-16,0.7799999713897705,bad sector
1996-02-23,0.7799999713897705,bad sector
1996-03-01,0.7799999713897705,bad sector
1996-03-08,0.7799999713897705,bad sector
1996-03-15,0.7799999713897705,bad sector
1996-03-22,0.7799999713897705,bad sector
1996-03-29,0.7799999713897705,bad sector
1996-04-12,0.7799999713897705,bad sector
1996-04-19,0.7799999713897705,bad sector
1996-04-26,0.7799999713897705,bad sector
1996-05-03,0.7799999713897705,bad sector
1996-05-10,0.7799999713897705,bad sector
1996-05-17,0.7799999713897705,bad sector
1996-05-24,0.7799999713897705,bad sector
1996-05-31,1.5,bad sector
1996-06-07,1.5,bad sector
1996-06-14,1.5,bad sector
1996-06-21,1.5,bad sector
1996-06-28,0.75,bad sector
1996-07-05,0.75,bad sector
1996-07-12,0.75,bad sector
1996-07-19,0.75,bad sector
1996-07-26,0.75,bad sector
1996-08-02,0.75,bad sector
1996-08-09,0.75,bad sector
1996-08-16,0.75,bad sector
1996-08-23,0.75,bad sector
1996-08-30,0.75,bad sector
1996-09-06,0.75,bad sector
1996-09-13,0.75,bad sector
1996-09-20,0.75,bad sector
1996-09-27,0.75,bad sector
1996-10-04,0.75,bad sector
1996-10-11,0.75,bad sector
1996-10-18,0.75,bad sector
1996-10-25,0.75,bad sector
1996-11-01,0.75,bad sector
1996-11-08,0.75,bad sector
1996-11-15,0.75,bad sector
1996-11-22,0.75,bad sector
1996-11-29,0.75,bad sector
1996-12-06,0.75,bad sector
1996-12-13,0.75,bad sector
1996-12-20,0.75,bad sector
1996-12-27,0.75,bad sector
1997-01-03,0.75,bad sector
1997-01-10,0.75,bad sector
1997-01-17,0.75,bad sector
1997-01-24,2.25,bad sector
1997-01-31,2.75,bad sector
1997-02-07,3.0,bad sector
1997-02-14,3.0,bad sector
1997-02-21,3.0,bad sector
1997-02-28,1.75,bad sector
1997-03-07,1.75,bad sector
1997-03-14,1.75,bad sector
1997-03-21,1.75,bad sector
1997-04-04,1.75,bad sector
1997-04-11,1.75,bad sector
1997-04-18,1.75,bad sector
1997-04-25,1.75,bad sector
1997-05-02,1.75,bad sector
1997-05-09,1.75,bad sector
1997-05-16,1.75,bad sector
1997-05-23,1.75,bad sector
1997-05-30,1.75,bad sector
1997-06-06,1.75,bad sector
1997-06-13,1.75,bad sector
1997-06-20,1.75,bad sector
1997-06-27,1.75,bad sector
1997-07-11,1.75,bad sector
1997-07-18,1.875,bad sector
1997-07-25,4.5,bad sector
1997-08-01,1.75,bad sector
1997-08-08,1.75,bad sector
1997-08-15,1.75,bad sector
1997-08-22,1.75,bad sector
1997-08-29,1.75,bad sector
1997-09-05,1.75,bad sector
1997-09-12,1.75,bad sector
1997-09-19,1.75,bad sector
1997-09-26,1.75,bad sector
1997-10-03,1.75,bad sector
1997-10-10,1.75,bad sector
1997-10-17,1.75,bad sector
1997-10-24,1.75,bad sector
1997-10-31,1.75,bad sector
1997-11-07,1.75,bad sector
1997-11-14,1.75,bad sector
1997-11-21,1.75,bad sector
1997-11-28,1.75,bad sector
1997-12-05,1.75,bad sector
1997-12-12,1.75,bad sector
1997-12-19,1.75,bad sector
1997-12-26,1.5,bad sector
1998-01-02,1.5,bad sector
1998-01-09,1.375,bad sector
1998-01-16,1.75,bad sector
1998-01-23,1.75,bad sector
1998-01-30,1.375,bad sector
1998-02-06,1.375,bad sector
1998-02-13,1.375,bad sector
1998-02-20,1.375,bad sector
1998-02-27,1.375,bad sector
1998-03-06,1.375,bad sector
1998-03-13,1.375,bad sector
1998-03-20,1.375,bad sector
1998-03-27,1.375,bad sector
1998-04-03,1.375,bad sector
1998-04-17,1.375,bad sector
1998-04-24,1.375,bad sector
1998-05-01,1.375,bad sector
1998-05-08,1.375,bad sector
1998-05-15,1.375,bad sector
1998-05-22,1.375,bad sector
1998-05-29,1.375,bad sector
1998-06-05,1.375,bad sector
1998-06-12,1.312000036239624,bad sector
1998-06-19,1.312000036239624,bad sector
1998-06-26,1.25,bad sector
1998-07-10,1.25,bad sector
1998-07-17,1.25,bad sector
1998-07-24,1.25,bad sector
1998-07-31,1.25,bad sector
1998-08-07,1.25,bad sector
1998-08-14,1.25,bad sector
1998-08-21,1.25,bad sector
1998-08-28,1.0,bad sector
1998-09-04,0.875,bad sector
1998-09-11,0.875,bad sector
1998-09-18,0.875,bad sector
1998-09-25,0.875,bad sector
1998-10-02,0.875,bad sector
1998-10-09,0.75,bad sector
1998-10-16,0.75,bad sector
1998-10-23,0.75,bad sector
1998-10-30,0.75,bad sector
1998-11-06,1.187000036239624,bad sector
1998-11-13,1.187000036239624,bad sector
1998-11-20,0.75,bad sector
1998-11-27,0.75,bad sector
1998-12-04,0.75,bad sector
1998-12-11,0.75,bad sector
1998-12-18,0.75,bad sector
1999-01-08,0.75,bad sector XLEset()
1999-01-15,0.75,bad sector XLEset()
1999-01-22,0.75,bad sector XLEset()
1999-01-29,0.75,bad sector XLEset()
1999-02-05,0.75,bad sector XLEset()
1999-02-12,0.75,bad sector XLEset()
1999-02-19,0.75,bad sector XLEset()
1999-02-26,0.75,bad sector XLEset()
1999-03-05,0.75,bad sector XLEset()
1999-03-12,0.75,bad sector XLEset()
1999-03-19,0.75,bad sector XLEset()
1999-03-26,0.75,bad sector XLEset()
1999-04-09,0.75,bad sector XLEset()
1999-04-16,0.75,bad sector XLEset()
1999-04-23,0.75,bad sector XLEset()
1999-04-30,0.75,bad sector XLEset()
1999-05-07,0.75,bad sector XLEset()
1999-05-14,1.0,bad sector XLEset()
1999-05-21,1.0,bad sector XLEset()
1999-05-28,1.0,bad sector XLEset()
1999-06-04,1.0,bad sector XLEset()
1999-06-11,1.0,bad sector XLEset()
1999-06-18,1.0,bad sector XLEset()
1999-06-25,1.0,bad sector XLEset()
1999-07-02,1.0,bad sector XLEset()
1999-07-09,1.0,bad sector XLEset()
1999-07-16,1.0,bad sector XLEset()
1999-07-23,1.062000036239624,bad sector XLEset()
1999-07-30,1.062000036239624,bad sector XLEset()
1999-08-06,1.062000036239624,bad sector XLEset()
1999-08-13,0.875,bad sector XLEset()
1999-08-20,0.875,Price 0.9304236622266872 1.1764676012556523
1999-08-27,1.062000036239624,volume -1.0 1.7466372328111242
1999-09-03,1.062000036239624,Price 0.9541569996905583 1.1764676012556523
1999-09-10,1.062000036239624,volume -1.0 1.7466372328111242
1999-09-17,1.062000036239624,Price 0.9752064658749489 1.1764676012556523
1999-09-24,1.062000036239624,bad sector XLE{'XLK'}
1999-10-01,1.0,bad sector XLE{'XLK'}
1999-10-08,1.0,"bad sector XLE{'XLI', 'XLK'}"
1999-10-15,0.75,bad sector XLE{'XLK'}
1999-10-22,0.75,bad sector XLE{'XLK'}
1999-10-29,0.75,bad sector XLE{'XLK'}
1999-11-05,0.75,bad sector XLE{'XLK'}
1999-11-12,0.75,bad sector XLE{'XLK'}
1999-11-19,0.75,bad sector XLE{'XLK'}
1999-11-26,0.75,bad sector XLE{'XLK'}
1999-12-03,0.75,bad sector XLE{'XLK'}
1999-12-10,0.656000018119812,bad sector XLE{'XLK'}
1999-12-17,0.656000018119812,bad sector XLE{'XLK'}
1999-12-31,0.656000018119812,bad sector XLE{'XLK'}
2000-01-07,0.656000018119812,bad sector XLE{'XLK'}
2000-01-14,0.656000018119812,bad sector XLE{'XLK'}
2000-01-21,1.187000036239624,bad sector XLE{'XLK'}
2000-01-28,1.187000036239624,bad sector XLE{'XLK'}
2000-02-04,1.187000036239624,bad sector XLE{'XLK'}
2000-02-11,1.0499999523162842,bad sector XLE{'XLK'}
2000-02-18,1.0499999523162842,bad sector XLE{'XLK'}
2000-02-25,1.0499999523162842,bad sector XLE{'XLK'}
2000-03-03,0.781000018119812,bad sector XLE{'XLK'}
2000-03-10,0.781000018119812,bad sector XLE{'XLK'}
2000-03-17,1.187000036239624,bad sector XLE{'XLK'}
2000-03-24,1.187000036239624,bad sector XLE{'XLK'}
2000-03-31,1.375,bad sector XLE{'XLK'}
2000-04-07,1.75,bad sector XLE{'XLK'}
2000-04-14,1.75,bad sector XLEset()
2000-04-28,1.75,bad sector XLE{'XLK'}
2000-05-05,1.75,bad sector XLE{'XLK'}
2000-05-12,1.875,bad sector XLEset()
2000-05-19,1.875,Buy
2000-05-26,2.5,Sell 0.9645880376832912 0.9857019510456804
2000-06-02,3.75,bad sector XLE{'XLK'}
2000-06-09,3.0,Slope 0.7999997400918689 0.926192276854965
2000-06-16,3.0,Buy
2000-06-23,3.0,Buy
2000-06-30,3.0,Stage 2
2000-07-07,2.625,Stage 2
2000-07-14,2.625,Stage 2
2000-07-21,2.375,Sell 2.8499999999999996 0.8691969716399011
2000-07-28,2.375,Price 2.1814881737514207 1.1764676012556523
2000-08-04,2.875,Buy
2000-08-11,2.875,Stage 2
2000-08-18,2.875,Stage 2
2000-08-25,2.875,Stage 2
2000-09-01,2.875,Stage 2
2000-09-08,2.875,Stage 2
2000-09-15,3.0,Stage 2
2000-09-22,2.75,Stage 2
2000-09-29,2.75,Sell 0.9786904390316106 0.9857019510456804
2000-10-06,2.75,Price 2.6880989251598235 1.1764676012556523
2000-10-13,2.75,Price 2.7106150539972447 1.1764676012556523
2000-10-20,2.75,Price 2.728896774271483 1.1764676012556523
2000-10-27,2.75,Price 2.743817204301075 1.1764676012556523
2000-11-03,2.75,Price 2.7553763440860215 1.1764676012556523
2000-11-10,2.75,Price 2.763978494623656 1.1764676012556523
2000-11-17,2.75,Price 2.770430107526882 1.1764676012556523
2000-11-24,2.5,Slope 0.9090911775911821 0.926192276854965
2000-12-01,2.062000036239624,"bad sector XLE{'XLU', 'XLP', 'XLF'}"
2000-12-08,2.062000036239624,"bad sector XLE{'XLU', 'XLP', 'XLI', 'XLF'}"
2000-12-15,2.062000036239624,"bad sector XLE{'XLU', 'XLP', 'XLF'}"
2000-12-22,2.062000036239624,"bad sector XLE{'XLU', 'XLP', 'XLI', 'XLF'}"
2000-12-29,2.062000036239624,RS -0.371040769603479 -0.08498841770875612
2001-01-05,1.75,"bad sector XLE{'XLU', 'XLP', 'XLI', 'XLF'}"
2001-01-12,2.312000036239624,"bad sector XLE{'XLU', 'XLP', 'XLI', 'XLF'}"
2001-01-19,2.312000036239624,"bad sector XLE{'XLU', 'XLP', 'XLI', 'XLF'}"
2001-01-26,2.312000036239624,RS -0.17048654332183188 -0.08498841770875612
2001-02-02,2.312000036239624,Price 2.4173613081696215 1.1764676012556523
2001-02-09,2.312000036239624,Price 2.40268819152668 1.1764676012556523
2001-02-16,2.312000036239624,Price 2.388688193085373 1.1764676012556523
2001-02-23,2.312000036239624,"bad sector XLE{'XLU', 'XLP'}"
2001-03-02,2.312000036239624,Price 2.3610946475818593 1.1764676012556523
2001-03-09,2.375,Price 2.3526408831278482 1.1764676012556523
2001-03-16,2.375,bad sector XLEset()
2001-03-23,2.375,bad sector XLEset()
2001-03-30,4.186999797821045,bad sector XLEset()
2001-04-06,4.25,bad sector XLE{'XLB'}
2001-04-20,4.25,bad sector XLE{'XLB'}
2001-04-27,5.0,Buy
2001-05-04,5.0,Stage 2
2001-05-11,5.0,Sell 0.9827571812269671 0.9857019510456804
2001-05-18,5.0,Buy
2001-05-25,5.0,Buy
2001-06-01,5.0,Stage 2
2001-06-08,5.0,Stage 2
2001-06-15,5.0,Sell 0.9642315908274067 0.9857019510456804
2001-06-22,5.0,"bad sector XLE{'XLB', 'XLY', 'XLF'}"
2001-06-29,5.0,"bad sector XLE{'XLB', 'XLV', 'XLY', 'XLF'}"
2001-07-06,5.0,"bad sector XLE{'XLB', 'XLV'}"
2001-07-13,5.0,"bad sector XLE{'XLB', 'XLY'}"
2001-07-20,5.0,"bad sector XLE{'XLB', 'XLY'}"
2001-07-27,5.0,"bad sector XLE{'XLV', 'XLY'}"
2001-08-03,4.25,"bad sector XLE{'XLV', 'XLY'}"
2001-08-10,4.25,bad sector XLE{'XLY'}
2001-08-17,4.25,bad sector XLE{'XLB'}
2001-08-24,4.25,bad sector XLE{'XLB'}
2001-08-31,4.25,bad sector XLE{'XLB'}
2001-09-07,4.25,bad sector XLEset()
2001-09-21,4.25,bad sector XLEset()
2001-09-28,4.25,bad sector XLEset()
2001-10-05,4.25,bad sector XLEset()
2001-10-12,4.25,bad sector XLEset()
2001-10-19,4.25,bad sector XLEset()
2001-10-26,4.25,bad sector XLE{'XLP'}
2001-11-02,4.25,bad sector XLE{'XLP'}
2001-11-09,4.25,bad sector XLEset()
2001-11-16,4.0,bad sector XLEset()
2001-11-23,4.0,bad sector XLE{'XLP'}
2001-11-30,4.0,bad sector XLEset()
2001-12-07,3.619999885559082,bad sector XLEset()
2001-12-14,2.0,bad sector XLEset()
2001-12-21,1.75,bad sector XLEset()
2001-12-28,1.75,bad sector XLEset()
2002-01-04,1.75,bad sector XLE{'XLY'}
2002-01-11,1.75,bad sector XLEset()
2002-01-18,1.5,bad sector XLEset()
2002-01-25,1.5,bad sector XLEset()
2002-02-01,1.5,bad sector XLE{'XLY'}
2002-02-08,1.5,bad sector XLE{'XLY'}
2002-02-15,1.5,bad sector XLE{'XLP'}
2002-02-22,1.5,bad sector XLEset()
2002-03-01,1.5,"bad sector XLE{'XLP', 'XLY', 'XLB'}"
2002-03-08,1.5,"bad sector XLE{'XLB', 'XLY'}"
2002-03-15,1.5499999523162842,"bad sector XLE{'XLB', 'XLY'}"
2002-03-22,1.75,"bad sector XLE{'XLB', 'XLY'}"
2002-04-05,2.5,"bad sector XLE{'XLB', 'XLY'}"
2002-04-12,1.7000000476837158,"bad sector XLE{'XLB', 'XLV', 'XLY'}"
2002-04-19,1.75,"bad sector XLE{'XLB', 'XLV', 'XLY'}"
2002-04-26,2.5,"bad sector XLE{'XLB', 'XLV', 'XLY', 'XLF'}"
2002-05-03,1.7000000476837158,"bad sector XLE{'XLB', 'XLV', 'XLY'}"
2002-05-10,1.7000000476837158,"bad sector XLE{'XLB', 'XLV', 'XLY', 'XLF'}"
2002-05-17,1.7000000476837158,"bad sector XLE{'XLB', 'XLV', 'XLY', 'XLF'}"
2002-05-24,1.7000000476837158,"bad sector XLE{'XLB', 'XLV', 'XLY', 'XLF'}"
2002-05-31,1.7000000476837158,"bad sector XLE{'XLB', 'XLV', 'XLY'}"
2002-06-07,1.7000000476837158,"bad sector XLE{'XLB', 'XLV'}"
2002-06-14,1.350000023841858,bad sector XLE{'XLB'}
2002-06-21,1.350000023841858,bad sector XLEset()
2002-06-28,1.350000023841858,bad sector XLE{'XLB'}
2002-07-05,1.350000023841858,bad sector XLEset()
2002-07-12,1.350000023841858,bad sector XLEset()
2002-07-19,1.25,bad sector XLEset()
2002-07-26,1.25,bad sector XLEset()
2002-08-02,1.25,bad sector XLEset()
2002-08-09,1.25,bad sector XLEset()
2002-08-16,1.25,bad sector XLEset()
2002-08-23,1.25,bad sector XLEset()
2002-08-30,1.25,bad sector XLEset()
2002-09-06,1.25,bad sector XLEset()
2002-09-13,1.25,bad sector XLEset()
2002-09-20,1.25,bad sector XLEset()
2002-09-27,1.0499999523162842,bad sector XLEset()
2002-10-04,1.0499999523162842,bad sector XLEset()
2002-10-11,2.0,bad sector XLEset()
2002-10-18,2.0,bad sector XLEset()
2002-10-25,3.5,bad sector XLEset()
2002-11-01,1.100000023841858,bad sector XLEset()
2002-11-08,1.100000023841858,bad sector XLEset()
2002-11-15,1.100000023841858,bad sector XLEset()
2002-11-22,0.8999999761581421,bad sector XLEset()
2002-11-29,0.8999999761581421,bad sector XLEset()
2002-12-06,0.8999999761581421,bad sector XLEset()
2002-12-13,0.8999999761581421,bad sector XLEset()
2002-12-20,0.8999999761581421,bad sector XLEset()
2002-12-27,0.699999988079071,bad sector XLEset()
2003-01-03,0.699999988079071,bad sector XLEset()
2003-01-10,1.0499999523162842,bad sector XLEset()
2003-01-17,1.0499999523162842,bad sector XLEset()
2003-01-24,1.0499999523162842,bad sector XLEset()
2003-01-31,0.699999988079071,bad sector XLEset()
2003-02-07,1.0099999904632568,bad sector XLEset()
2003-02-14,1.0099999904632568,bad sector XLEset()
2003-02-21,1.0099999904632568,bad sector XLE{'XLK'}
2003-02-28,1.0099999904632568,RS -0.13872095537201168 -0.08498841770875612
2003-03-07,1.0099999904632568,bad sector XLEset()
2003-03-14,1.0099999904632568,bad sector XLEset()
2003-03-21,1.0099999904632568,bad sector XLEset()
2003-03-28,1.0099999904632568,bad sector XLEset()
2003-04-04,1.0099999904632568,bad sector XLE{'XLK'}
2003-04-11,1.0099999904632568,bad sector XLEset()
2003-04-25,1.0099999904632568,bad sector XLE{'XLK'}
2003-05-02,1.0099999904632568,bad sector XLE{'XLK'}
2003-05-09,1.0099999904632568,bad sector XLE{'XLK'}
2003-05-16,1.0099999904632568,"bad sector XLE{'XLU', 'XLK'}"
2003-05-23,1.0099999904632568,"bad sector XLE{'XLU', 'XLK'}"
2003-05-30,1.25,"bad sector XLE{'XLU', 'XLK'}"
2003-06-06,1.0099999904632568,bad sector XLE{'XLU'}
2003-06-13,1.25,bad sector XLE{'XLU'}
2003-06-20,1.25,bad sector XLE{'XLU'}
2003-06-27,1.25,bad sector XLE{'XLU'}
2003-07-11,1.25,bad sector XLE{'XLU'}
2003-07-18,1.25,bad sector XLEset()
2003-07-25,1.25,bad sector XLEset()
2003-08-01,1.25,bad sector XLE{'XLY'}
2003-08-08,1.25,bad sector XLE{'XLY'}
2003-08-15,1.25,bad sector XLE{'XLY'}
2003-08-22,1.0299999713897705,bad sector XLE{'XLY'}
2003-08-29,1.0299999713897705,"bad sector XLE{'XLY', 'XLK'}"
2003-09-05,1.0299999713897705,"bad sector XLE{'XLY', 'XLK'}"
2003-09-12,1.0299999713897705,"bad sector XLE{'XLY', 'XLK'}"
2003-09-19,1.0299999713897705,"bad sector XLE{'XLY', 'XLK'}"
2003-09-26,1.0299999713897705,"bad sector XLE{'XLY', 'XLK'}"
2003-10-03,1.0299999713897705,"bad sector XLE{'XLY', 'XLK'}"
2003-10-10,1.0299999713897705,"bad sector XLE{'XLY', 'XLK'}"
2003-10-17,1.0299999713897705,"bad sector XLE{'XLY', 'XLK'}"
2003-10-24,1.0299999713897705,bad sector XLE{'XLY'}
2003-10-31,0.699999988079071,bad sector XLE{'XLK'}
2003-11-07,0.699999988079071,"bad sector XLE{'XLY', 'XLK'}"
2003-11-14,0.699999988079071,bad sector XLE{'XLK'}
2003-11-21,0.699999988079071,bad sector XLE{'XLK'}
2003-11-28,0.699999988079071,"bad sector XLE{'XLB', 'XLK'}"
2003-12-05,0.699999988079071,"bad sector XLE{'XLB', 'XLK'}"
2003-12-12,1.0499999523162842,bad sector XLE{'XLB'}
2003-12-19,0.9200000166893005,bad sector XLE{'XLB'}
2003-12-26,1.25,bad sector XLE{'XLB'}
2004-01-02,1.149999976158142,bad sector XLE{'XLB'}
2004-01-09,1.5,"bad sector XLE{'XLB', 'XLK'}"
2004-01-16,1.5,"bad sector XLE{'XLB', 'XLK'}"
2004-01-23,1.5,bad sector XLE{'XLK'}
2004-01-30,1.5,bad sector XLE{'XLK'}
2004-02-06,1.5,bad sector XLE{'XLB'}
2004-02-13,1.5,bad sector XLE{'XLB'}
2004-02-20,1.5,Buy
2004-02-27,1.5,Buy
2004-03-05,1.5,Stage 2
2004-03-12,1.5,Stage 2
2004-03-19,1.25,Stage 2
2004-03-26,1.5,Stage 2
2004-04-02,1.350000023841858,Stage 2
2004-04-16,3.990000009536743,Stage 2
2004-04-23,4.0,Stage 2
2004-04-30,4.0,Stage 2
2004-05-07,4.0,Sell 0.9832674035278604 0.9857019510456804
2004-05-14,3.5,Slope 0.8750000609159914 0.926192276854965
2004-05-21,3.5,Buy
2004-05-28,3.5,Buy
2004-06-04,3.0,Stage 2
2004-06-18,3.0,Stage 2
2004-06-25,3.0,Stage 2
2004-07-02,3.0,Stage 2
2004-07-09,3.0,Stage 2
2004-07-16,3.0,Sell 0.9806865887939302 0.9857019510456804
2004-07-23,3.0,Price 2.7737634419113077 1.1764676012556523
2004-07-30,2.700000047683716,Slope 0.9000002057606706 0.926192276854965
2004-08-06,2.5,volume -1.0 1.7466372328111242
2004-08-13,2.5,Price 2.8091612941475326 1.1764676012556523
2004-08-20,2.5,Price 2.810688175693635 1.1764676012556523
2004-08-27,2.5,Price 2.810064519605329 1.1764676012556523
2004-09-03,2.5,Price 2.8072903258826143 1.1764676012556523
2004-09-10,2.5,Price 2.802365594525491 1.1764676012556523
2004-09-17,2.5,Price 2.795290325533959 1.1764676012556523
2004-09-24,2.5,Price 2.786064518908019 1.1764676012556523
2004-10-01,2.5,Price 2.7746881746476695 1.1764676012556523
2004-10-08,2.5,Price 2.761161292752912 1.1764676012556523
2004-10-15,2.5,Price 2.745483873223746 1.1764676012556523
2004-10-22,2.200000047683716,Slope 0.8799999350229532 0.926192276854965
2004-10-29,2.200000047683716,Price 2.669612911183347 1.1764676012556523
2004-11-05,2.1500000953674316,Price 2.625655927709354 1.1764676012556523
2004-11-12,2.1500000953674316,Price 2.580301094567904 1.1764676012556523
2004-11-19,2.200000047683716,RS -0.31513240735793224 -0.08498841770875612
2004-11-26,2.200000047683716,RS -0.48669518347155494 -0.08498841770875612
2004-12-03,2.200000047683716,RS -0.5186243050233035 -0.08498841770875612
2004-12-10,2.200000047683716,RS -0.5175499666782217 -0.08498841770875612
2004-12-17,2.1500000953674316,RS -0.3559994937046511 -0.08498841770875612
2004-12-31,2.0999999046325684,RS -0.41417672649981496 -0.08498841770875612
2005-01-07,2.0999999046325684,RS -0.4594053351202446 -0.08498841770875612
2005-01-14,2.1500000953674316,RS -0.2866007693539594 -0.08498841770875612
2005-01-21,2.1500000953674316,RS -0.32163548208510084 -0.08498841770875612
2005-01-28,2.1500000953674316,RS -0.31305321886192816 -0.08498841770875612
2005-02-04,2.1500000953674316,RS -0.3373220665853711 -0.08498841770875612
2005-02-11,2.1500000953674316,RS -0.362586058777459 -0.08498841770875612
2005-02-18,2.109999895095825,RS -0.38165894297942315 -0.08498841770875612
2005-02-25,2.0999999046325684,RS -0.39423436730978734 -0.08498841770875612
2005-03-04,2.0999999046325684,RS -0.25999723162701627 -0.08498841770875612
2005-03-11,2.0999999046325684,RS -0.27895076881808034 -0.08498841770875612
2005-03-18,2.0999999046325684,RS -0.27942855577847125 -0.08498841770875612
2005-04-01,2.0999999046325684,RS -0.24188927043618902 -0.08498841770875612
2005-04-08,3.4000000953674316,Short 2.0999999046325684 1.268490629719207
2005-04-15,2.299999952316284,volume 0.0 1.7466372328111242
2005-04-22,2.299999952316284,volume 0.0 1.7466372328111242
2005-04-29,2.299999952316284,volume -0.4 1.7466372328111242
2005-05-06,1.7999999523162842,volume -1.0 1.7466372328111242
2005-05-13,1.7999999523162842,bad sector XLE{'XLU'}
2005-05-20,1.7999999523162842,bad sector XLE{'XLU'}
2005-05-27,1.7999999523162842,volume -1.0 1.7466372328111242
2005-06-03,2.0,RS -0.17929675956726276 -0.08498841770875612
2005-06-10,2.0,RS -0.15609228322008573 -0.08498841770875612
2005-06-17,2.25,Price 2.1258924504762056 1.1764676012556523
2005-06-24,2.25,volume -1.0 1.7466372328111242
2005-07-01,2.059999942779541,Slope 0.9155553306226837 0.926192276854965
2005-07-08,2.069999933242798,Price 2.1218279279688352 1.1764676012556523
2005-07-15,2.069999933242798,volume -1.0 1.7466372328111242
2005-07-22,2.0999999046325684,Price 2.114838672453357 1.1764676012556523
2005-07-29,2.0999999046325684,volume -1.0 1.7466372328111242
2005-08-05,2.25,Price 2.120279530043243 1.1764676012556523
2005-08-12,2.5,Price 2.1436988866457374 1.1764676012556523
2005-08-19,2.5999999046325684,volume -1.0 1.7466372328111242
2005-08-26,3.8499999046325684,Short 2.5999999046325684 1.268490629719207
2005-09-02,3.5,volume -0.8 1.7466372328111242
2005-09-09,3.25,volume -1.0 1.7466372328111242
2005-09-16,3.0,Slope 0.9230768692497809 0.926192276854965
2005-09-23,3.799999952316284,volume -0.8461538461538461 1.7466372328111242
2005-09-30,3.0,volume -0.625 1.7466372328111242
2005-10-07,3.990000009536743,volume -1.0 1.7466372328111242
2005-10-14,3.049999952316284,Slope 0.7644110428743502 0.926192276854965
2005-10-21,3.25,bad sector XLEset()
2005-10-28,3.25,Price 2.83707523961221 1.1764676012556523
2005-11-04,3.25,Price 2.8796773920777023 1.1764676012556523
2005-11-11,3.25,Price 2.922602125393447 1.1764676012556523
2005-11-18,2.549999952316284,Slope 0.7846153738499562 0.926192276854965
2005-11-25,2.200000047683716,volume -0.875 1.7466372328111242
2005-12-02,3.0,Price 2.915354819451609 1.1764676012556523
2005-12-09,3.0999999046325684,volume -1.0 1.7466372328111242
2005-12-16,3.0999999046325684,Price 2.9691612623071157 1.1764676012556523
2005-12-23,3.25,volume -1.0 1.7466372328111242
2005-12-30,3.25,Price 3.03081718003878 1.1764676012556523
2006-01-06,3.25,Price 3.0573978270253828 1.1764676012556523
2006-01-13,3.9000000953674316,Buy
2006-01-20,4.0,Stage 2
2006-01-27,3.0999999046325684,Buy
2006-02-03,3.0999999046325684,Stage 2
2006-02-10,3.25,Stage 2
2006-02-17,3.200000047683716,Stage 2
2006-02-24,3.200000047683716,Stage 2
2006-03-03,4.0,Stage 2
2006-03-10,3.4000000953674316,Stage 2
2006-03-17,3.990000009536743,Stage 2
2006-03-24,3.990000009536743,Stage 2
2006-03-31,4.099999904632568,Stage 2
2006-04-07,4.099999904632568,Stage 2
2006-04-21,5.0,Stage 2
2006-04-28,5.0,Stage 2
