,open,high,low,adjclose,volume,percent,Sectors
2004-05-24,29.100000381469727,30.3799991607666,29.079999923706055,19.17070960998535,12975400,1.2252882684786373,[]
2004-05-31,30.030000686645508,30.350000381469727,29.540000915527344,19.12559700012207,7832700,1.2259397533067802,[]
2004-06-07,29.850000381469727,30.440000534057617,29.559999465942383,19.48645782470703,8930300,1.2307692367407053,[]
2004-06-14,30.149999618530273,31.34000015258789,29.959999084472656,20.117958068847656,5948900,1.3024614187602743,[]
2004-06-21,31.25,31.989999771118164,30.329999923706055,20.392169952392578,9336600,1.2881079420611852,[]
2004-06-28,31.5,31.75,30.899999618530273,20.469810485839844,8895700,1.2393262255648512,[]
2004-07-05,31.850000381469727,32.040000915527344,31.540000915527344,20.65743064880371,3343500,1.2154548819484086,[]
2004-07-12,31.93000030517578,32.709999084472656,31.459999084472656,21.12323570251465,4933300,1.2039085735810702,[]
2004-07-19,32.599998474121094,32.72999954223633,31.709999084472656,20.599205017089844,6970100,1.1637426696745516,[]
2004-07-26,31.799999237060547,32.54999923706055,31.34000015258789,20.993844985961914,8235400,1.1782861177990667,[]
2004-08-02,32.5,32.849998474121094,30.860000610351562,20.010467529296875,11770000,1.105827710564441,[]
2004-08-09,31.0,31.670000076293945,30.75,20.139854431152344,12815600,1.12059029486387,[]
2004-08-16,31.149999618530273,31.739999771118164,30.559999465942383,20.327484130859375,13039300,1.0924895628039961,[]
2004-08-23,31.489999771118164,31.639999389648438,30.649999618530273,20.424518585205078,8067500,1.1206957617792659,[]
2004-08-30,31.5,32.91999816894531,31.350000381469727,21.246158599853516,8966000,1.174535093988086,[]
2004-09-06,32.75,33.349998474121094,32.5,21.427309036254883,8304900,1.1385355365471994,[]
2004-09-13,33.25,33.959999084472656,33.22999954223633,21.944883346557617,9469100,1.1700585869869082,[]
2004-09-20,34.0099983215332,34.849998474121094,33.900001525878906,22.4870548248291,15372300,1.1676222386946813,[]
2004-09-27,34.75,35.47999954223633,34.380001068115234,23.013187408447266,10076600,1.1774676013794776,[]
2004-10-04,35.45000076293945,36.83000183105469,35.25,23.506832122802734,14011900,1.2368420486540774,[]
2004-10-11,36.369998931884766,36.369998931884766,34.349998474121094,22.837806701660156,19163800,1.2008196387593817,[]
2004-10-18,35.150001525878906,35.90999984741211,34.40999984741211,23.045656204223633,9770300,1.2492957753100298,[]
2004-10-25,35.54999923706055,36.130001068115234,34.45000076293945,22.824810028076172,21932500,1.2063165259879696,[]
2004-11-01,35.349998474121094,35.90999984741211,34.31999969482422,23.20804214477539,24117400,1.2095463248091942,[]
2004-11-08,35.720001220703125,35.95000076293945,34.59000015258789,23.3184757232666,20493500,1.175507545830701,[]
2004-11-15,35.75,36.5099983215332,34.90999984741211,23.630245208740234,16655700,1.2086378939221418,[]
2004-11-22,36.43000030517578,37.900001525878906,36.380001068115234,24.461654663085938,10147000,1.2620643315963933,[]
2004-11-29,37.849998474121094,37.849998474121094,35.36000061035156,23.376922607421875,23744100,1.2093414449486057,[]
2004-12-06,36.58000183105469,36.58000183105469,34.7599983215332,23.09112548828125,15568100,1.1909547330903643,[]
2004-12-13,35.599998474121094,36.650001525878906,35.599998474121094,23.41590118408203,16584300,1.2384059938576955,[]
2004-12-20,36.2400016784668,36.91999816894531,35.959999084472656,23.800827026367188,10980000,1.2272268343372505,[]
2004-12-27,36.0,36.5,35.849998474121094,23.676971435546875,10557300,1.2237196536851287,[]
2005-01-03,36.099998474121094,36.20000076293945,34.540000915527344,22.796913146972656,24040600,1.156415393035238,[]
2005-01-10,35.349998474121094,36.470001220703125,35.0,23.768239974975586,14919500,1.1678411238425854,[]
2005-01-17,36.70000076293945,36.959999084472656,36.04999923706055,23.729127883911133,15081000,1.1548223666638064,[]
2005-01-24,36.79999923706055,37.709999084472656,36.599998474121094,24.191974639892578,17495400,1.1728824692232052,[]
2005-01-31,37.0,39.11000061035156,36.849998474121094,25.456663131713867,20251700,1.222987750198381,[]
2005-02-07,39.150001525878906,40.630001068115234,38.5099983215332,26.349767684936523,21709000,1.2379784465525303,[]
2005-02-14,40.470001220703125,42.2599983215332,40.2599983215332,27.4123592376709,22766300,1.3206657988549917,[]
2005-02-21,42.5,44.38999938964844,41.70000076293945,28.79439353942871,21697700,1.3611709439277133,[]
2005-02-28,44.5,45.09000015258789,42.40999984741211,29.283308029174805,38903800,1.4523115979869055,[]
2005-03-07,44.75,45.13999938964844,42.04999923706055,27.90129852294922,59205500,1.374879549980899,[]
2005-03-14,42.900001525878906,43.849998474121094,42.099998474121094,28.54014778137207,53276300,1.3933799704961942,[]
2005-03-21,43.70000076293945,44.060001373291016,41.630001068115234,27.490564346313477,53836500,1.3313271835788942,[]
2005-03-28,42.099998474121094,43.9900016784668,40.779998779296875,28.73328971862793,65578500,1.3376979324317684,[]
2005-04-04,44.099998474121094,44.47999954223633,42.70000076293945,27.941858291625977,64503900,1.2898551509183895,[]
2005-04-11,42.650001525878906,43.130001068115234,39.66999816894531,25.986190795898438,104206300,1.1712854270909199,[]
2005-04-18,39.689998626708984,42.4900016784668,39.40999984741211,27.497100830078125,95666200,1.2143270425351982,[]
2005-04-25,42.400001525878906,42.88999938964844,39.970001220703125,26.52252960205078,92790300,1.144510270612016,[]
2005-05-02,40.4900016784668,41.77000045776367,39.36000061035156,26.88226890563965,74580800,1.1356728387325339,[]
2005-05-09,41.29999923706055,41.689998626708984,38.599998474121094,25.377904891967773,80720200,1.1035267180160797,[]
2005-05-16,38.59000015258789,40.20000076293945,37.939998626708984,25.933870315551758,98173800,1.1175310608073288,[]
2005-05-23,39.900001525878906,42.0099983215332,39.779998779296875,27.47092628479004,56627100,1.1952191442659041,[]
2005-05-30,42.09000015258789,42.849998474121094,41.369998931884766,27.883005142211914,47470500,1.1931150745670298,[]
2005-06-06,42.900001525878906,43.779998779296875,42.13999938964844,28.550153732299805,60558300,1.2158774281503395,[]
2005-06-13,43.40999984741211,45.90999984741211,43.290000915527344,29.9825496673584,61790200,1.2600329523564457,[]
2005-06-20,46.0099983215332,46.150001525878906,44.58000183105469,29.485774993896484,73923700,1.1933085185553216,[]
2005-06-27,45.29999923706055,45.7599983215332,44.349998474121094,29.813844680786133,58106900,1.2625728398867018,[]
2005-07-04,45.81999969482422,47.29999923706055,45.349998474121094,30.338722229003906,62105500,1.3007033100091328,[]
2005-07-11,45.79999923706055,47.22999954223633,45.189998626708984,29.76790428161621,87128600,1.2585298167008825,[]
2005-07-18,45.02000045776367,47.459999084472656,44.86000061035156,31.0932559967041,71983000,1.298000590750461,[]
2005-07-25,47.18000030517578,48.47999954223633,47.18000030517578,31.23104476928711,54314500,1.310572656224563,[]
2005-08-01,47.81999969482422,49.29999923706055,47.779998779296875,31.749361038208008,45278400,1.383757440677478,[]
2005-08-08,48.779998779296875,50.54999923706055,48.75,32.9172477722168,54357000,1.376028508742102,[]
2005-08-15,49.95000076293945,50.099998474121094,46.869998931884766,31.61158561706543,83555900,1.3236263265242387,[]
2005-08-22,48.459999084472656,49.0,47.650001525878906,31.486921310424805,67676700,1.2931824545721062,[]
2005-08-29,49.0,52.029998779296875,48.0,33.42901611328125,85886700,1.3047375610339365,[]
2005-09-05,50.959999084472656,52.81999969482422,50.439998626708984,34.642826080322266,54588500,1.306284058113263,[]
2005-09-12,52.59000015258789,52.70000076293945,51.27000045776367,34.30165481567383,65478900,1.2432818009000146,[]
2005-09-19,52.90999984741211,54.650001525878906,52.2599983215332,34.58395004272461,93279700,1.1899480088782182,[]
2005-09-26,52.20000076293945,54.560001373291016,52.20000076293945,35.3143196105957,59654700,1.1947907470318904,[]
2005-10-03,54.04999923706055,54.29999923706055,47.65999984741211,32.59025573730469,128162200,1.1572429827617572,[]
2005-10-10,49.5,50.25,46.599998474121094,31.807233810424805,124226500,1.1041571836554596,[]
2005-10-17,49.400001525878906,49.400001525878906,44.939998626708984,30.280681610107422,171986700,1.0949322339840797,[]
2005-10-24,45.79999923706055,49.939998626708984,45.790000915527344,31.761178970336914,150405700,1.098793537956715,[]
2005-10-31,48.54999923706055,51.290000915527344,48.15999984741211,32.57048797607422,112782400,1.1587078320590292,[]
2005-11-07,49.20000076293945,49.84000015258789,46.72999954223633,31.23478889465332,122863000,1.1948150457499633,[]
2005-11-14,48.150001525878906,49.599998474121094,47.310001373291016,32.267826080322266,105991100,1.1665080839095456,[]
2005-11-21,49.529998779296875,51.34000015258789,49.27000045776367,33.5574951171875,48104300,1.2577065588052763,[]
2005-11-28,50.709999084472656,51.54999923706055,49.20000076293945,33.669342041015625,88968900,1.2450121671212437,[]
2005-12-05,51.70000076293945,52.540000915527344,51.22999954223633,34.09703826904297,98139400,1.3355670287056958,[]
2005-12-12,52.5099983215332,53.189998626708984,51.0,33.603553771972656,86370900,1.2880201192802392,[]
2005-12-19,51.31999969482422,51.970001220703125,50.40999984741211,33.81022644042969,74032500,1.2202380952380953,[]
2005-12-26,50.79999923706055,50.970001220703125,49.459999084472656,33.19010543823242,69725900,1.1801548231937524,[]
2006-01-02,50.630001068115234,53.599998474121094,50.630001068115234,35.26820755004883,85895000,1.224742204253479,[]
2006-01-09,53.45000076293945,55.040000915527344,52.880001068115234,35.927913665771484,92467800,1.1880453512912592,[]
2006-01-16,55.29999923706055,57.5099983215332,54.189998626708984,37.21435546875,92137100,1.2552292294438614,[]
2006-01-23,56.099998474121094,57.29999923706055,54.54999923706055,37.37269592285156,128353800,1.2466990149198824,[]
2006-01-30,57.310001373291016,58.279998779296875,54.939998626708984,36.42930221557617,135754600,1.1942041352999813,[]
2006-02-06,55.7599983215332,56.650001525878906,51.59000015258789,34.6612663269043,177408500,1.1580339905761756,[]
2006-02-13,52.650001525878906,53.97999954223633,51.09000015258789,34.97134017944336,157044800,1.1185903989083477,[]
2006-02-20,53.900001525878906,54.5,52.099998474121094,35.3803596496582,90654200,1.1266807308254958,[]
2006-02-27,53.349998474121094,54.52000045776367,51.869998931884766,35.710208892822266,96835900,1.1186195856760994,[]
2006-03-06,53.650001525878906,53.779998779296875,50.54999923706055,33.90260314941406,134952000,1.0243173463270783,[]
2006-03-13,51.689998626708984,54.650001525878906,51.439998626708984,35.3935546875,100861700,1.1135326107525056,[]
2006-03-20,53.5,54.29999923706055,52.02000045776367,35.63737106323242,108887400,1.1223171228710052,[]
2006-03-27,53.45000076293945,55.70000076293945,53.279998779296875,35.99467849731445,109361600,1.0677134585138015,[]
2006-04-03,54.75,56.86000061035156,54.25,36.62326431274414,95537800,1.048295440793694,[]
2006-04-10,55.970001220703125,57.119998931884766,54.790000915527344,36.9276237487793,58834000,1.0675210917447848,[]
2006-04-17,56.66999816894531,59.849998474121094,56.189998626708984,39.52796936035156,113074300,1.1366057861030494,[]
2006-04-24,59.5,59.72999954223633,55.25,37.807647705078125,157014500,1.0646543942442492,[]
2006-05-01,57.54999923706055,59.439998626708984,57.130001068115234,38.945716857910156,107949600,1.1883707260448095,[]
2006-05-08,58.119998931884766,60.150001525878906,56.66999816894531,37.54297637939453,107768600,1.1737691663087264,[]
2006-05-15,55.630001068115234,56.52000045776367,52.59000015258789,35.74323272705078,151213600,1.1738374602438837,[]
2006-05-22,53.099998474121094,55.400001525878906,52.150001525878906,36.45783615112305,151620700,1.1414957106191388,[]
2006-05-29,55.599998474121094,56.630001068115234,54.02000045776367,37.40401077270508,76865500,1.1420201773595329,[]
2006-06-05,57.15999984741211,57.18000030517578,50.95000076293945,34.93600845336914,214849300,1.1122813962354154,[]
2006-06-12,53.119998931884766,53.779998779296875,50.0099983215332,35.1345100402832,166865700,1.082789508213656,[]
2006-06-19,52.900001525878906,53.75,50.72999954223633,35.45045471191406,152851200,1.0466666876101027,[]
2006-06-26,53.29999923706055,57.09000015258789,52.880001068115234,37.68852233886719,104536800,1.1090483101568909,[]
2006-07-03,57.04999923706055,58.209999084472656,56.400001525878906,37.64866256713867,56781800,1.0939791385674436,[]
2006-07-10,56.720001220703125,58.2400016784668,56.439998626708984,38.39913558959961,78873200,1.1321715300633552,[]
2006-07-17,57.220001220703125,57.5099983215332,54.25,36.18097686767578,123328400,1.0630243813119284,[]
2006-07-24,54.5,58.97999954223633,54.5,38.36591339111328,93320700,1.1482806376632915,[]
2006-07-31,58.20000076293945,59.880001068115234,57.33000183105469,38.412391662597656,72882000,1.0819304366465543,[]
2006-08-07,58.2599983215332,59.349998474121094,57.650001525878906,38.61827850341797,83883200,1.0677561972721061,[]
2006-08-14,57.720001220703125,57.900001525878906,55.86000061035156,38.173336029052734,104294100,1.0189682626789318,[]
2006-08-21,57.939998626708984,58.75,56.959999084472656,38.66476058959961,55520900,1.0277140274057541,[]
2006-08-28,57.5,57.849998474121094,55.540000915527344,37.52249526977539,70787200,1.023179984625154,[]
2006-09-04,56.29999923706055,57.27000045776367,53.95000076293945,35.82898712158203,75870800,1.0268366924789185,[]
2006-09-11,53.290000915527344,53.45000076293945,51.41999816894531,34.43436050415039,153238000,0.9781173385372302,[]
2006-09-18,52.150001525878906,53.369998931884766,50.75,34.20577621459961,137048400,0.9571135709257338,[]
2006-09-25,50.70000076293945,53.970001220703125,50.16999816894531,35.6185302734375,142368400,0.987437644711662,[]
2006-10-02,53.220001220703125,53.81999969482422,50.20000076293945,35.1120719909668,143704000,1.0252967357949105,[]
2006-10-09,53.13999938964844,54.38999938964844,51.599998474121094,35.97172164916992,119150000,1.0061509414160639,[]
2006-10-16,53.900001525878906,55.650001525878906,53.810001373291016,36.45152282714844,125798100,1.0155959922589834,[]
2006-10-23,54.349998474121094,57.45000076293945,54.06999969482422,37.43111801147461,108215200,1.0325367020849143,[]
2006-10-30,55.400001525878906,56.7400016784668,54.45000076293945,37.717655181884766,146616300,1.0225835597915045,[]
2006-11-06,56.400001525878906,58.599998474121094,56.16999816894531,38.284088134765625,111892900,1.0293854031409018,[]
2006-11-13,57.0099983215332,58.619998931884766,55.91999816894531,38.05085754394531,112660700,0.9558084511186532,[]
2006-11-20,56.84000015258789,58.13999938964844,56.5099983215332,38.344058990478516,63401100,1.0070003767964928,[]
2006-11-27,57.7400016784668,60.83000183105469,57.029998779296875,40.46318435668945,107731300,1.031600417789062,[]
2006-12-04,60.29999923706055,61.400001525878906,60.029998779296875,40.16331481933594,92769100,1.0622135825673853,[]
2006-12-11,60.0099983215332,62.130001068115234,59.79999923706055,40.65644073486328,98063700,1.1293964791658002,[]
2006-12-18,61.099998474121094,61.099998474121094,58.5,39.16044616699219,109709100,1.0633394151563533,[]
2006-12-25,58.5,59.650001525878906,58.189998626708984,39.18720245361328,39691600,1.0371484580605979,[]
2007-01-01,58.310001373291016,58.38999938964844,55.189998626708984,37.37588119506836,136650900,1.0590908897152942,[]
2007-01-08,56.47999954223633,56.70000076293945,53.88999938964844,37.055049896240234,188402200,1.0440678007500945,[]
2007-01-15,55.04999923706055,56.599998474121094,54.58000183105469,37.8170280456543,129948500,1.0599475589904188,[]
2007-01-22,56.900001525878906,57.91999816894531,55.900001525878906,37.99747085571289,125774800,1.0017620876497109,[]
2007-01-29,56.869998931884766,58.93000030517578,56.33000183105469,39.18720245361328,110833900,1.0342212469289465,[]
2007-02-05,58.75,59.099998474121094,57.709999084472656,39.026790618896484,95893600,1.00985817533436,[]
2007-02-12,57.79999923706055,59.040000915527344,57.34000015258789,38.76612091064453,98476900,1.0646108753182852,[]
2007-02-19,57.369998931884766,59.029998779296875,57.0099983215332,39.2005615234375,74908100,1.015232838171061,[]
2007-02-26,59.16999816894531,59.529998779296875,55.04999923706055,37.462772369384766,171871300,0.9690525430358725,[]
2007-03-05,55.150001525878906,58.22999954223633,54.939998626708984,38.36509323120117,147698100,0.9871023219205554,[]
2007-03-12,57.0,58.02000045776367,56.20000076293945,37.690032958984375,139653400,0.9810368795882304,[]
2007-03-19,56.95000076293945,60.41999816894531,56.81999969482422,40.381961822509766,118676200,1.0343524554803478,[]
2007-03-26,60.70000076293945,61.15999984741211,59.77000045776367,40.422183990478516,99238300,1.0669026332618916,[]
2007-04-02,60.2599983215332,61.81999969482422,60.189998626708984,41.40793991088867,62051800,1.1445782970668408,[]
2007-04-09,61.63999938964844,63.16999816894531,61.41999816894531,42.279685974121094,91883900,1.2160077356324224,[]
2007-04-16,63.189998626708984,63.7400016784668,61.84000015258789,42.31320571899414,78584600,1.2293005303566062,[]
2007-04-23,63.119998931884766,64.58999633789062,62.650001525878906,43.0038948059082,103507900,1.199812840748988,[]
2007-04-30,64.13999938964844,65.73999786376953,62.97999954223633,43.352596282958984,98450500,1.2269881042112478,[]
2007-05-07,64.41999816894531,65.25,63.65999984741211,43.72813415527344,90897900,1.2080400081042884,[]
2007-05-14,65.19000244140625,67.8499984741211,64.68000030517578,45.48503112792969,90029800,1.2400365792501253,[]
2007-05-21,68.06999969482422,69.0199966430664,66.58999633789062,45.39786911010742,136533600,1.205269701889922,[]
2007-05-28,67.4000015258789,69.18000030517578,66.77999877929688,46.21595764160156,68430300,1.2176678449992755,[]
2007-06-04,68.7300033569336,70.06999969482422,66.79000091552734,45.545379638671875,93123300,1.1822453832369655,[]
2007-06-11,68.05999755859375,71.19000244140625,67.5999984741211,47.59733581542969,95021400,1.2430824037430266,[]
2007-06-18,71.06999969482422,71.44999694824219,68.80000305175781,46.90836715698242,95408700,1.2122001892630792,[]
2007-06-25,69.30000305175781,70.13999938964844,66.94999694824219,46.39723587036133,109939500,1.136198887957971,[]
2007-07-02,69.11000061035156,71.55999755859375,69.11000061035156,48.11216735839844,49695900,1.1869918760936715,[]
2007-07-09,71.4800033569336,74.31999969482422,71.06999969482422,49.73294448852539,132750200,1.212096360968787,[]
2007-07-16,74.08000183105469,74.7300033569336,71.87000274658203,49.76657485961914,126878800,1.2630141629506628,[]
2007-07-23,74.05000305175781,74.63999938964844,68.5,46.06769943237305,155323500,1.1683438299859144,[]
2007-07-30,69.19000244140625,70.9800033569336,66.01000213623047,44.46711730957031,166462600,1.1824035213095054,[]
2007-08-06,65.69999694824219,70.08999633789062,64.2300033569336,45.543148040771484,176142400,1.2215007737766805,[]
2007-08-13,68.66000366210938,69.41999816894531,62.72999954223633,45.39516830444336,139071900,1.1930010218372196,[]
2007-08-20,67.19000244140625,69.5,65.94999694824219,46.572105407714844,105141900,1.2181178866965767,[]
2007-08-27,68.91999816894531,70.30000305175781,66.75,46.962162017822266,87885100,1.191028493244056,[]
2007-09-03,69.5999984741211,72.25,69.41000366210938,47.2513427734375,70356900,1.2032882834502372,[]
2007-09-10,70.52999877929688,72.95999908447266,68.77999877929688,48.75779724121094,111252100,1.25,[]
2007-09-17,72.3499984741211,76.30000305175781,72.1500015258789,50.909854888916016,80008900,1.29070750176946,[]
2007-09-24,75.80000305175781,76.0999984741211,73.69000244140625,50.43696975708008,85980800,1.3345228201591066,[]
2007-10-01,74.75,76.13999938964844,73.5,50.645965576171875,94978200,1.3085365612139934,[]
2007-10-08,74.52999877929688,78.08999633789062,74.13999938964844,52.03501892089844,99294000,1.368505036428702,[]
2007-10-15,77.8499984741211,78.5,74.4000015258789,50.167236328125,116654900,1.2354699438348868,[]
2007-10-22,73.58999633789062,77.43000030517578,72.66999816894531,51.886695861816406,111567600,1.276542775489747,[]
2007-10-29,77.0,77.6500015258789,74.16000366210938,51.14496612548828,113999300,1.2283400562610702,[]
2007-11-05,74.97000122070312,77.75,74.38999938964844,50.20094299316406,137497300,1.180808847726056,[]
2007-11-12,73.26000213623047,74.52999877929688,70.58999633789062,48.993980407714844,136374000,1.1515056326334,[]
2007-11-19,72.3499984741211,74.20999908447266,71.22000122070312,49.93122482299805,72594900,1.1546858915203078,[]
2007-11-26,74.04000091552734,74.26000213623047,69.61000061035156,49.54014205932617,113866500,1.1364269062127343,[]
2007-12-03,72.87999725341797,76.70999908447266,72.87999725341797,51.36747741699219,92116100,1.1682257533310596,[]
2007-12-10,76.5999984741211,77.7699966430664,75.01000213623047,51.54954147338867,85914700,1.1270823364955447,[]
2007-12-17,76.30000305175781,79.30000305175781,74.52999877929688,53.47126007080078,94765800,1.1713442633148718,[]
2007-12-24,79.58999633789062,80.5999984741211,78.80000305175781,54.33228302001953,54386600,1.166134719701661,[]
2007-12-31,80.44000244140625,80.75,77.5,52.392051696777344,72084000,1.1410483228698745,[]
2008-01-07,78.0,78.61000061035156,74.31999969482422,51.107627868652344,131930300,1.0650886855267554,[]
2008-01-14,76.43000030517578,77.2300033569336,67.13999938964844,46.5782356262207,170275400,0.9878136419480846,[]
2008-01-21,63.79999923706055,71.56999969482422,62.970001220703125,46.44302749633789,158744700,0.9957964788446582,[]
2008-01-28,68.58999633789062,72.20999908447266,68.1500015258789,48.2345085144043,113543800,0.9973441090442451,[]
2008-02-04,71.47000122070312,71.80000305175781,66.93000030517578,47.22046661376953,116296500,0.9445571515440265,[]
2008-02-11,69.9000015258789,74.18000030517578,69.16000366210938,49.24855041503906,124380500,0.9844594388394743,[]
2008-02-18,74.05000305175781,76.2300033569336,73.16999816894531,50.634395599365234,92805200,1.093430679209911,[]
2008-02-25,74.8499984741211,79.0199966430664,74.81999969482422,51.41181564331055,89225700,1.1501814865803086,[]
2008-03-03,76.0999984741211,77.7300033569336,73.13999938964844,49.86371994018555,133535400,1.0891907974992892,[]
2008-03-10,73.91000366210938,76.95999908447266,72.76000213623047,50.53974533081055,138186500,1.1075555872034144,[]
2008-03-17,72.30000305175781,75.30000305175781,68.8499984741211,47.86945724487305,140208500,1.0225270405573104,[]
2008-03-24,71.37999725341797,75.33000183105469,71.16000366210938,49.763240814208984,100810000,1.0511241529602333,[]
2008-03-31,73.62999725341797,78.22000122070312,73.20999908447266,52.414119720458984,117288200,1.1003415201823323,[]
2008-04-07,78.2699966430664,79.55000305175781,77.12999725341797,52.54291534423828,91327100,1.0689655172413792,[]
2008-04-14,77.5999984741211,84.83000183105469,77.5999984741211,56.671783447265625,91534000,1.1042272088206688,[]
2008-04-21,83.76000213623047,85.29000091552734,81.25,56.190433502197266,127243100,1.1080213084492685,[]
2008-04-28,83.19999694824219,83.79000091552734,78.43000030517578,55.23447799682617,134569100,1.084675816251758,[]
2008-05-05,81.62999725341797,85.11000061035156,81.61000061035156,57.47180938720703,102038400,1.0984838493514373,[]
2008-05-12,84.11000061035156,88.94999694824219,83.23999786376953,60.30572509765625,119203300,1.1955644505908012,[]
2008-05-19,88.97000122070312,91.41999816894531,85.7699966430664,58.481971740722656,155877700,1.120987726539487,[]
2008-05-26,85.91000366210938,87.52999877929688,84.72000122070312,58.305721282958984,114670100,1.1338167663818997,[]
2008-06-02,85.58000183105469,89.72000122070312,83.38999938964844,58.319271087646484,177520400,1.155406315232863,[]
2008-06-09,86.5999984741211,88.93000030517578,85.05000305175781,58.712501525878906,137625000,1.1918523824583995,[]
2008-06-16,87.0999984741211,89.5999984741211,85.20999908447266,58.136226654052734,131049400,1.158001302715199,[]
2008-06-23,85.63999938964844,89.1500015258789,85.06999969482422,59.309364318847656,161598800,1.1875595283835902,[]
2008-06-30,88.05000305175781,90.16000366210938,83.58999633789062,57.71194839477539,131151100,1.1144657546045018,[]
2008-07-07,84.27999877929688,85.66000366210938,78.93000030517578,55.60468292236328,193352400,1.0699804619631006,[]
2008-07-14,82.0,83.2699966430664,74.05000305175781,52.273826599121094,196694800,0.9697351647727874,[]
2008-07-21,77.5,79.19999694824219,71.8499984741211,50.17336654663086,228289400,0.9183774422818809,[]
2008-07-28,74.37999725341797,77.58999633789062,72.29000091552734,50.567649841308594,160400700,0.9598709598664315,[]
2008-08-04,74.5,74.55000305175781,69.72000122070312,48.2496337890625,201962200,0.9388889522429159,[]
2008-08-11,71.69000244140625,73.51000213623047,69.66000366210938,48.12727737426758,186460900,1.0275762189230906,[]
2008-08-18,71.33000183105469,76.70999908447266,68.3499984741211,50.72399139404297,181178900,1.0861718495096864,[]
2008-08-25,74.81999969482422,76.91000366210938,73.37000274658203,50.74436950683594,124206700,1.0462509197243324,[]
2008-09-01,72.0999984741211,72.19000244140625,66.80999755859375,46.50942611694336,205389200,0.9795275542388797,[]
2008-09-08,70.05999755859375,70.29000091552734,63.25,46.85613250732422,281000500,0.9461908270274317,[]
2008-09-15,65.62000274658203,78.0999984741211,61.060001373291016,48.433189392089844,291583800,0.9512683384309707,[]
2008-09-22,71.36000061035156,72.58000183105469,66.0199966430664,46.16841125488281,158386000,0.8902037374300589,[]
2008-09-29,65.98999786376953,69.91999816894531,57.4900016784668,39.56025695800781,221214200,0.786469585702995,[]
2008-10-06,55.7599983215332,57.279998779296875,38.84000015258789,29.596885681152344,346714100,0.5805243483914541,[]
2008-10-13,45.34000015258789,56.95000076293945,40.2599983215332,31.329038619995117,313743300,0.6487784241016902,[]
2008-10-20,47.72999954223633,51.290000915527344,41.20000076293945,29.767364501953125,292626200,0.5946866569272354,[]
2008-10-27,43.20000076293945,52.630001068115234,40.779998779296875,35.05252456665039,274073800,0.6648558161824092,[]
2008-11-03,50.599998474121094,53.29999923706055,47.0,33.995487213134766,193437300,0.6432257867628528,[]
2008-11-10,51.31999969482422,51.90999984741211,43.0099983215332,32.5770263671875,236699500,0.5714798725994195,[]
2008-11-17,47.290000915527344,48.959999084472656,39.81999969482422,30.2924861907959,287614100,0.53595559412393,[]
2008-11-24,45.619998931884766,51.45000076293945,44.81999969482422,34.28873062133789,157424300,0.6171596664530274,[]
2008-12-01,48.25,48.25,40.529998779296875,30.11517906188965,224660200,0.5209390302721463,[]
2008-12-08,45.95000076293945,50.790000915527344,45.52000045776367,32.92481994628906,215391700,0.5427768458203525,[]
2008-12-15,49.2400016784668,50.540000915527344,45.790000915527344,31.369966506958008,211267200,0.5332714915465939,[]
2008-12-22,46.290000915527344,46.459999084472656,43.91999816894531,30.956878662109375,71914500,0.5251162772954896,[]
2008-12-29,46.25,50.66999816894531,45.560001373291016,34.37751007080078,88808500,0.5830039930595745,[]
2009-01-05,50.040000915527344,53.189998626708984,48.45000076293945,33.342403411865234,208454100,0.5616628204004375,[]
2009-01-12,47.970001220703125,48.130001068115234,44.0,31.902875900268555,209593600,0.5427405354580448,[]
2009-01-19,45.7400016784668,47.70000076293945,43.959999084472656,32.259315490722656,185101300,0.5393696432468884,[]
2009-01-26,47.400001525878906,49.689998626708984,46.58000183105469,32.163352966308594,207926600,0.5526501451786586,[]
2009-02-02,45.939998626708984,49.79999923706055,45.619998931884766,33.91136932373047,179134700,0.6047677185219867,[]
2009-02-09,49.709999084472656,50.77000045776367,45.33000183105469,32.21133041381836,215844600,0.6110533256966634,[]
2009-02-16,45.349998474121094,45.61000061035156,41.369998931884766,29.05121612548828,173399700,0.574176974257072,[]
2009-02-23,43.150001525878906,43.7400016784668,40.279998779296875,28.194347381591797,187394300,0.5528969136386171,[]
2009-03-02,40.189998626708984,40.970001220703125,37.400001525878906,26.590293884277344,231083000,0.5464919566214446,[]
2009-03-09,38.349998474121094,42.34000015258789,38.09000015258789,28.447982788085938,183535300,0.5861581668246785,[]
2009-03-16,41.47999954223633,46.02000045776367,41.310001373291016,29.476219177246094,175562900,0.5762529940669242,[]
2009-03-23,44.029998779296875,46.650001525878906,43.93000030517578,30.640581130981445,172933700,0.5957133330437604,[]
2009-03-30,43.349998474121094,46.34000015258789,41.470001220703125,31.708559036254883,162689500,0.672610372542386,[]
2009-04-06,45.41999816894531,45.81999969482422,42.95000076293945,31.419164657592773,92411800,0.6615406683916278,[]
2009-04-13,44.66999816894531,46.0099983215332,44.02000045776367,31.543190002441406,99884000,0.6425262986567982,[]
2009-04-20,44.63999938964844,46.439998626708984,42.88999938964844,31.74300193786621,90928700,0.6805022418249963,[]
2009-04-27,45.08000183105469,47.75,44.5,32.56293487548828,106658400,0.8146871175479827,[]
2009-05-04,47.790000915527344,52.349998474121094,47.61000061035156,35.7186279296875,119645900,1.1944700076030255,[]
2009-05-11,51.0,51.09000015258789,47.59000015258789,33.07279968261719,119915600,1.0448411283167378,[]
