,close,volume,ticker,fiveYearHigh,WMA30,WMA30Slope,volumePerc,percent,RS,peak,trough,support,initialSupport,Stage,secondBuy,resistance,shortPeak,shortTrough
2001-04-30,29.079999923706055,28817900,F,35.720394134521484,27.580177487609205,1.0061043915509547,0.031797578213950795,1.1488395031587577,0.2765578559896448,0,0,0,0,Slope,False,0.0,0.0,0.0
2001-05-07,27.81999969482422,22793000,F,35.720394134521484,27.6581237013622,1.0028261679529804,-0.20906797511269037,1.0963546677763238,0.19740577947309934,0,0,0,0,Slope,False,0.0,0.0,0.0
2001-05-14,27.1299991607666,28728800,F,35.720394134521484,27.686295687767768,1.00101857908764,0.26042205940420304,1.082493732100413,0.17600472119974608,0,0,0,0,Slope,False,0.0,0.0,0.0
2001-05-21,24.739999771118164,53747200,F,35.720394134521484,27.55582793040942,0.9952876412637611,0.8708473726713264,0.9678239519263829,0.042967365510037325,0,0,0,0,RS,False,0.0,0.0,0.0
2001-05-28,24.59000015258789,22867400,F,35.720394134521484,27.41745159600371,0.9949783278239661,-0.5745378363896165,0.9714567961516204,0.04516759555831962,0,0,0,0,volume,False,0.0,0.0,0.0
2001-06-04,24.0,26221000,F,35.720394134521484,27.242564498737295,0.993621321928698,0.14665418893271642,0.9576059850374065,0.07525343084454805,0,0,0,0,RS,False,0.0,0.0,0.0
2001-06-11,24.09000015258789,32618300,F,35.720394134521484,27.075768809164725,0.9938773866322202,0.24397620228061467,0.9660150437127977,0.03996928973079861,0,0,0,0,RS,False,0.0,0.0,0.0
2001-06-18,25.190000534057617,27155200,F,35.720394134521484,26.981763466455604,0.996528063769059,-0.16748573653439935,1.046857165051745,0.15898537012044955,0,0,0,0,volume,False,0.0,0.0,0.0
2001-06-25,24.549999237060547,27140700,F,35.720394134521484,26.8440429851573,0.994895793913933,-0.0005339677115249186,1.0149870485606427,0.1017530682589991,0,0,0,0,volume,False,0.0,0.0,0.0
2001-07-02,24.280000686645508,13225000,F,35.720394134521484,26.688123674290154,0.9941916606617953,-0.5127244323101467,1.006424898928311,0.07543446876594273,0,0,0,0,volume,False,0.0,0.0,0.0
2001-07-09,25.600000381469727,23175700,F,35.720394134521484,26.61703229924684,0.9973362168164787,0.7524158790170132,1.1377777947319878,0.2686642505137242,0,0,0,0,RS,False,0.0,0.0,0.0
2001-07-16,25.760000228881836,21620500,F,35.720394134521484,26.549596827517274,0.9974664541496808,-0.06710476921948416,1.1292054894852313,0.20272602365296366,0,0,0,0,volume,False,0.0,0.0,0.0
2001-07-23,25.260000228881836,19797100,F,35.720394134521484,26.443564581101942,0.9960062577558453,-0.08433662496241989,1.077760009765625,0.1505947588418044,0,0,0,0,volume,False,0.0,0.0,0.0
2001-07-30,24.950000762939453,16408100,F,35.720394134521484,26.313613013811008,0.9950857015932033,-0.17118668895949407,0.9504762195405506,0.03717001212087845,0,0,0,0,volume,False,0.0,0.0,0.0
2001-08-06,24.770000457763672,17879000,F,35.720394134521484,26.17484422088951,0.9947263497092299,0.08964474863024963,0.9391469367872483,0.003844438677746864,0,0,0,0,volume,False,0.0,0.0,0.0
2001-08-13,21.700000762939453,45146800,F,35.720394134521484,25.841462543446532,0.9872632794056166,1.5251300408300241,0.8247031168813094,-0.07808230901615032,0,0,0,0,RS,False,0.0,0.0,0.0
2001-08-20,20.389999389648438,38636500,F,35.720394134521484,25.433484001569852,0.984212250324812,-0.1442029113912835,0.7282142639160156,-0.1372869031959406,0,0,0,0,volume,False,0.0,0.0,0.0
2001-08-27,19.8700008392334,19741200,F,35.720394134521484,25.00832275882844,0.983283405344106,-0.48905309745965597,0.7093895279138529,-0.165149201515973,0,0,0,0,volume,False,0.0,0.0,0.0
2001-09-03,18.760000228881836,27374100,F,35.720394134521484,24.529053948515205,0.9808356276054521,0.3866482280712418,0.6968796499150869,-0.14313900975471616,0,0,0,0,RS,False,0.0,0.0,0.0
2001-09-10,19.399999618530273,5233700,F,35.720394134521484,24.10862380817372,0.9828599121179342,-0.8088083261184843,0.7028985271882523,-0.12294042534456084,0,0,0,0,volume,False,0.0,0.0,0.0
2001-09-17,15.34000015258789,64387600,F,35.720394134521484,23.443892628659484,0.9724276597120044,11.30250109864914,0.5410934725282932,-0.2983339816755275,0,0,0,0,Sell Short,False,15.34000015258789,15.34000015258789,15.34000015258789
2001-09-24,17.350000381469727,32338100,F,35.720394134521484,22.93681737838253,0.9783706887627923,-0.4977588852511974,0.618317915598258,-0.1568895709159147,0,0,0,0,Cover Buy 16.107000160217286 22.93681737838253,False,0.0,0.0,0.0
2001-10-01,17.670000076293945,28681300,F,35.720394134521484,22.473419525802775,0.9797967675752393,-0.11308023662490996,0.5870431844636127,-0.256383135931331,0,0,0,0,volume,False,0.0,0.0,0.0
2001-10-08,17.729999542236328,30249500,F,35.720394134521484,22.04062378996162,0.9807418833015491,0.05467674059404559,0.6236369803699411,-0.24498032512658774,0,0,0,0,volume,False,0.0,0.0,0.0
2001-10-15,16.510000228881836,20618100,F,35.720394134521484,21.55212917532972,0.9778366248030428,-0.31839865121737554,0.5917562886960196,-0.35706729401498893,0,0,0,0,volume,False,0.0,0.0,0.0
2001-10-22,16.65999984741211,26777000,F,35.720394134521484,21.09780657778504,0.978919827649106,0.298713266498853,0.5924608588264285,-0.34932872545893645,0,0,0,0,Sell Short,False,16.65999984741211,16.65999984741211,15.826999855041503
2001-10-29,16.290000915527344,30587900,F,35.720394134521484,20.644258244832358,0.9785025836083716,0.1423199014079246,0.5859712720355376,-0.36600792973170626,0,0,0,0,Stage 4,False,16.65999984741211,16.65999984741211,15.826999855041503
2001-11-05,16.459999084472656,21183800,F,35.720394134521484,20.22643022024503,0.979760569760751,-0.30744510084052845,0.5675861753266433,-0.39587624540251587,0,0,0,0,Stage 4,False,16.65999984741211,16.65999984741211,15.826999855041503
2001-11-12,17.049999237060547,30410200,F,35.720394134521484,19.87363446553548,0.9825576856188676,0.43554036575118715,0.5683333079020182,-0.3782742616744499,0,0,0,0,Stage 4,False,16.65999984741211,17.049999237060547,15.826999855041503
2001-11-19,17.8799991607666,19640500,F,35.720394134521484,19.602236557006837,0.9863438210560178,-0.3541476215217263,0.6038500098684838,-0.31221464306716296,0,0,0,0,Cover Buy 17.492999839782716 19.602236557006837,False,0.0,0.0,0.0
2001-11-26,18.940000534057617,29010000,F,35.720394134521484,19.424451643420802,0.9909303760788212,0.4770499732695197,0.6513067601013885,-0.26672517876340873,0,0,0,0,Sell Short,False,18.940000534057617,18.940000534057617,17.993000507354736
2001-12-03,17.1299991607666,43609600,F,35.720394134521484,19.151698897987284,0.9859582782340267,0.5032609445018958,0.6157440456030472,-0.28386196125754715,0,0,0,0,Stage 4,False,18.940000534057617,17.1299991607666,17.1299991607666
2001-12-10,16.100000381469727,26928700,F,35.720394134521484,18.835483866865918,0.983488930522263,-0.38250522820663335,0.5934390298379499,-0.3364300508418149,0,0,0,0,Stage 4,False,18.940000534057617,16.100000381469727,16.100000381469727
2001-12-17,15.449999809265137,48736300,F,35.720394134521484,18.501053742439517,0.9822446756987907,0.8098274331846691,0.6244947434195893,-0.24479687534338812,0,0,0,0,Stage 4,False,18.940000534057617,15.449999809265137,15.449999809265137
2001-12-24,15.949999809265137,17833400,F,35.720394134521484,18.218860177070862,0.9847471625509994,-0.6340838348417914,0.6486376458028014,-0.24728453961580066,0,0,0,0,Stage 4,False,18.940000534057617,15.949999809265137,15.449999809265137
2001-12-31,16.940000534057617,29613600,F,35.720394134521484,18.01911827210457,0.9890365312085948,0.6605694931981563,0.705833355585734,-0.21512135822486456,0,0,0,0,Stage 4,False,18.940000534057617,16.940000534057617,15.449999809265137
2002-01-07,15.5,52587500,F,35.720394134521484,17.74165590142691,0.9846017787059426,0.7757888267552746,0.6434205023587307,-0.28349421903422345,0,0,0,0,Stage 4,False,18.940000534057617,16.940000534057617,15.449999809265137
2002-01-14,14.5,49919800,F,35.720394134521484,17.41815052032471,0.9817657729977627,-0.05072878535773706,0.5756252359103993,-0.3677523369715673,0,0,0,0,Stage 4,False,16.940000534057617,14.5,14.5
2002-01-21,14.609999656677246,132660400,F,35.720394134521484,17.124731139726535,0.9831543894252268,1.657470582814835,0.59511202080292,-0.3250985137551776,0,0,0,0,Stage 4,False,16.940000534057617,14.609999656677246,14.5
2002-01-28,14.899999618530273,108590700,F,35.720394134521484,16.871397777270246,0.9852065786966665,-0.18143846995787738,0.6136737725351703,-0.3118909753639516,0,0,0,0,Stage 4,False,16.940000534057617,14.899999618530273,14.5
2002-02-04,14.380000114440918,60968000,F,35.720394134521484,16.60468810501919,0.9841916078458907,-0.4385522885477301,0.5617187461000868,-0.38083913141291825,0,0,0,0,Stage 4,False,14.899999618530273,14.380000114440918,14.380000114440918
2002-02-11,14.619999885559082,33716400,F,35.720394134521484,16.377591321801628,0.9863233333995045,-0.44698202335651493,0.5675465743656049,-0.33418737064471815,0,0,0,0,Stage 4,False,14.899999618530273,14.619999885559082,14.380000114440918
2002-02-18,14.579999923706055,28436700,F,35.720394134521484,16.17187088586951,0.9874389077190938,-0.1565914510445955,0.5771971413933537,-0.3347077815733568,0,0,0,0,Stage 4,False,14.899999618530273,14.619999885559082,14.380000114440918
2002-02-25,15.640000343322754,50392300,F,35.720394134521484,16.057505316375405,0.9929281175751883,0.7720867751884009,0.6268537020068671,-0.2769627999296941,0,0,0,0,Stage 4,False,14.899999618530273,15.640000343322754,14.380000114440918
2002-03-04,16.809999465942383,73441700,F,35.720394134521484,16.0386450675226,0.9988254558549907,0.4573992455196527,0.6786434862851857,-0.25336133279572093,0,0,0,0,Cover Buy 15.644999599456789 16.0386450675226,False,0.0,0.0,0.0
2002-03-11,16.93000030517578,48129300,F,35.720394134521484,16.044645090000603,1.000374097840107,-0.34465977775568923,0.7801843184305246,-0.19809593393591074,0,0,0,0,Slope,False,0.0,0.0,0.0
2002-03-18,16.670000076293945,36153400,F,35.720394134521484,16.044128969664214,0.999967832237267,-0.24882763721890822,0.817557654501792,-0.18604834529356173,0,0,0,0,volume,False,0.0,0.0,0.0
2002-03-25,16.489999771118164,31536600,F,35.720394134521484,16.039999924936602,0.9997426445065719,-0.12770029928028903,0.8298942664641761,-0.13953000256706516,0,0,0,0,volume,False,0.0,0.0,0.0
2002-04-01,15.050000190734863,42862400,F,35.720394134521484,15.950236500975906,0.9944037765348649,0.3591319292504582,0.8022388063495188,-0.20994388841319955,0,0,0,0,Sell Short,False,15.050000190734863,15.050000190734863,15.050000190734863
2002-04-08,15.34000015258789,29685800,F,35.720394134521484,15.887161246679163,0.9960454972380576,-0.3074162902683938,0.7907216728981583,-0.24330911618883833,0,0,0,0,Stage 4,False,15.050000190734863,15.34000015258789,15.050000190734863
2002-04-15,16.360000610351562,46680200,F,35.720394134521484,15.89862365517565,1.0007214887743952,0.5724757291364895,1.0664928583844633,0.04958732628243245,0,0,0,0,Cover Buy 15.802500200271608 15.89862365517565,False,0.0,0.0,0.0
2002-04-22,16.299999237060547,29306400,F,35.720394134521484,15.904021457959248,1.0003395138409885,-0.37218777982956375,0.9394812033819544,-0.22553231718821443,0,0,0,0,Slope,False,0.0,0.0,0.0
2002-04-29,16.09000015258789,39169000,F,35.720394134521484,15.898128999689574,0.9996294988481215,0.3365339993994485,0.9105829135889036,-0.12340560339990181,0,0,0,0,RS,False,0.0,0.0,0.0
2002-05-06,15.829999923706055,34066300,F,35.720394134521484,15.878860182403237,0.9987879820772172,-0.1302739411269116,0.8928370181846818,-0.10908580829276182,0,0,0,0,volume,False,0.0,0.0,0.0
2002-05-13,16.719999313354492,37794800,F,35.720394134521484,15.9210967012631,1.0026599213277707,0.10944834044202034,1.012719508271435,0.046301730925041085,0,0,0,0,Slope,False,0.0,0.0,0.0
2002-05-20,17.739999771118164,54577400,F,35.720394134521484,16.028688090334658,1.006757787550089,0.44404521256892493,1.0648259263864168,0.033982328039007914,0,0,0,0,Slope,False,0.0,0.0,0.0
2002-05-27,17.649999618530273,26517400,F,35.720394134521484,16.12815043746784,1.0062052706105848,-0.5141322232279295,1.0834867174075236,0.10230787540736108,0,0,0,0,Slope,False,0.0,0.0,0.0
2002-06-03,16.549999237060547,35538300,F,35.720394134521484,16.153720289661038,1.001585417515315,0.3401879520616651,1.0054678103033914,0.023918819707701267,0,0,0,0,Slope,False,0.0,0.0,0.0
2002-06-10,15.890000343322754,32836200,F,35.720394134521484,16.136516019349457,0.9989349654443013,-0.07603346248976461,0.9319648712231978,0.014781256370480667,0,0,0,0,volume,False,0.0,0.0,0.0
2002-06-17,15.520000457763672,38342000,F,35.720394134521484,16.09793540995608,0.9976091115735816,0.16767470048300348,0.8680090148895877,-0.016608732384936542,0,0,0,0,RS,False,0.0,0.0,0.0
2002-06-24,16.0,43100800,F,35.720394134521484,16.09539777899301,0.9998423629553452,0.12411454801523125,0.8447729434446977,-0.015094612267910645,0,0,0,0,RS,False,0.0,0.0,0.0
2002-07-01,15.6899995803833,30443500,F,35.720394134521484,16.07918270275157,0.9989925644296531,-0.29366740292523574,0.9159369730921307,0.04725467045458909,0,0,0,0,volume,False,0.0,0.0,0.0
2002-07-08,12.609999656677246,70708900,F,35.720394134521484,15.86735472730411,0.9868259488455708,1.3226271617915155,0.7832297737825341,-0.07062625721629023,0,0,0,0,RS,False,0.0,0.0,0.0
2002-07-15,12.390000343322754,54375300,F,35.720394134521484,15.648838625672044,0.9862285739880732,-0.23099779518561314,0.8019417796945637,-0.01846445906605776,0,0,0,0,volume,False,0.0,0.0,0.0
2002-07-22,12.600000381469727,56219100,F,35.720394134521484,15.450451557610625,0.9873225692457482,0.03390877843432594,0.7899686854008963,0.04949580248738117,0,0,0,0,volume,False,0.0,0.0,0.0
2002-07-29,12.449999809265137,38612900,F,35.720394134521484,15.249591333122664,0.9869997181804683,-0.3131711464609003,0.7349468368808253,0.0003858366322729845,0,0,0,0,volume,False,0.0,0.0,0.0
2002-08-05,11.84000015258789,49089800,F,35.720394134521484,15.019032207612069,0.9848809636616417,0.27133160161500425,0.7638709775863155,0.026785594061846107,0,0,0,0,RS,False,0.0,0.0,0.0
2002-08-12,11.390000343322754,53965300,F,35.720394134521484,14.767311803756222,0.9832399051832202,0.09931798459150376,0.7855172650567417,-0.007639189214041053,0,0,0,0,volume,False,0.0,0.0,0.0
2002-08-19,11.779999732971191,47169500,F,35.720394134521484,14.547440822150117,0.985110967755812,-0.12592906923523084,0.806297057480583,-0.017387342498414782,0,0,0,0,volume,False,0.0,0.0,0.0
2002-08-26,11.770000457763672,35642000,F,35.720394134521484,14.3330107473558,0.9852599452085192,-0.24438461293844538,0.7899329368522935,-0.04027668568495679,0,0,0,0,volume,False,0.0,0.0,0.0
2002-09-02,10.199999809265137,56321700,F,35.720394134521484,14.024021489133117,0.9784421247099333,0.5802059368161159,0.7093184790048733,-0.10699772771710891,0,0,0,0,RS,False,0.0,0.0,0.0
2002-09-09,10.649999618530273,53307300,F,35.720394134521484,13.753053724637596,0.980678312229806,-0.05352111175621477,0.7284541519764183,-0.08700260560918582,0,0,0,0,volume,False,0.0,0.0,0.0
2002-09-16,9.770000457763672,59195800,F,35.720394134521484,13.433849455720635,0.9767902986996169,0.11046329489582107,0.6700960568510249,-0.1357598310253345,0,0,0,0,RS,False,0.0,0.0,0.0
2002-09-23,9.630000114440918,53773000,F,35.720394134521484,13.115956991462298,0.97633645774384,-0.09160785055696519,0.6157288940567249,-0.1599721640450673,0,0,0,0,volume,False,0.0,0.0,0.0
2002-09-30,8.65999984741211,66244600,F,35.720394134521484,12.74840859649002,0.9719770051692355,0.2319305227530546,0.515169549229169,-0.21586472748553498,0,0,0,0,Sell Short,False,8.65999984741211,8.65999984741211,8.65999984741211
2002-10-07,8.319999694824219,141119900,F,35.720394134521484,12.376451588702459,0.9708232596270902,1.1302853364651608,0.4914352950295374,-0.19616506638688957,0,0,0,0,Stage 4,False,8.65999984741211,8.319999694824219,8.319999694824219
2002-10-14,8.260000228881836,93608500,F,35.720394134521484,12.019139777973134,0.9711297048133337,-0.3366739914073068,0.4955009112824305,-0.22079872413751273,0,0,0,0,Stage 4,False,8.65999984741211,8.260000228881836,8.260000228881836
2002-10-21,8.720000267028809,76317900,F,35.720394134521484,11.709591410236975,0.9742453808297119,-0.1847118584316595,0.5288053601008339,-0.24109979550242433,0,0,0,0,Stage 4,False,8.65999984741211,8.720000267028809,8.260000228881836
2002-10-28,8.430000305175781,43745000,F,35.720394134521484,11.398043043895434,0.9733937457399946,-0.42680550696494535,0.5601329035441135,-0.2222078985841882,0,0,0,0,Stage 4,False,8.65999984741211,8.720000267028809,8.260000228881836
2002-11-04,8.739999771118164,55151500,F,35.720394134521484,11.12073120199224,0.9756702233150703,0.2607497999771402,0.5697522610287398,-0.2327203171030896,0,0,0,0,Stage 4,False,8.65999984741211,8.739999771118164,8.260000228881836
2002-11-11,8.649999618530273,44573300,F,35.720394134521484,10.851806447839223,0.9758177093512663,-0.19180258016554397,0.5287285633141791,-0.2766107066921518,0,0,0,0,Stage 4,False,8.65999984741211,8.739999771118164,8.260000228881836
2002-11-18,10.210000038146973,72549100,F,35.720394134521484,10.700107529342816,0.9860208602848226,0.6276358268290658,0.6263803997568891,-0.18223517082798235,0,0,0,0,Cover Buy 9.092999839782715 10.700107529342816,False,0.0,0.0,0.0
2002-11-25,11.380000114440918,55758300,F,35.720394134521484,10.636989259207121,0.9941011555292687,-0.23144050029566188,0.7072715976705927,-0.1572947341170141,0,0,0,0,volume,False,0.0,0.0,0.0
2002-12-02,9.880000114440918,84542100,F,35.720394134521484,10.48722582786314,0.985920505540198,0.5162244903449351,0.6241314063208064,-0.24812849950323101,0,0,0,0,Sell Short,False,9.880000114440918,9.880000114440918,9.880000114440918
2002-12-09,9.699999809265137,34593800,F,35.720394134521484,10.33864517211914,0.985832225015195,-0.5908097858936554,0.580143553087207,-0.28453761821574575,0,0,0,0,Stage 4,False,9.880000114440918,9.699999809265137,9.699999809265137
2002-12-16,9.779999732971191,38256300,F,35.720394134521484,10.210322574902607,0.9875880644823184,0.10587157236267775,0.5512964971337625,-0.2525061831204187,0,0,0,0,Stage 4,False,9.880000114440918,9.779999732971191,9.699999809265137
2002-12-23,9.579999923706055,16153200,F,35.720394134521484,10.086215043837024,0.9878448961670766,-0.5777636624555955,0.5427762113744333,-0.2836894698499596,0,0,0,0,Stage 4,False,9.779999732971191,9.579999923706055,9.579999923706055
2002-12-30,9.680000305175781,31766400,F,35.720394134521484,9.985913988339004,0.990055629880774,0.9665700913750837,0.5848943052214334,-0.23542918785127043,0,0,0,0,Stage 4,False,9.779999732971191,9.680000305175781,9.579999923706055
2003-01-06,10.5,54033200,F,35.720394134521484,9.95329033021004,0.9967330323326378,0.700954467613579,0.6607929372646161,-0.2234537523208987,0,0,0,0,Cover Buy 10.268999719619751 9.95329033021004,False,0.0,0.0,0.0
2003-01-13,10.15999984741211,37605800,F,35.720394134521484,9.910322576953519,0.9956830603919885,-0.30402419253347945,0.6546391461174027,-0.26623608032473745,0,0,0,0,volume,False,0.0,0.0,0.0
2003-01-20,9.75,34976700,F,35.720394134521484,9.852430103671166,0.9941583664070651,-0.0699120880289743,0.609375,-0.3023058701924649,0,0,0,0,volume,False,0.0,0.0,0.0
2003-01-27,9.109999656677246,36372000,F,35.720394134521484,9.766688145873367,0.9912973797433132,0.03989227114050209,0.5806245953038255,-0.28963466197537,0,0,0,0,volume,False,0.0,0.0,0.0
2003-02-03,8.800000190734863,28409600,F,35.720394134521484,9.675096760001233,0.9906220630264689,-0.2189156494006379,0.6978588763144881,-0.1673322572806858,0,0,0,0,volume,False,0.0,0.0,0.0
2003-02-10,8.6899995803833,34429000,F,35.720394134521484,9.584602107796618,0.9906466411190079,0.21187908312683046,0.7013720209512774,-0.19910442143558738,0,0,0,0,RS,False,0.0,0.0,0.0
2003-02-17,8.4399995803833,28206700,F,35.720394134521484,9.485935414221979,0.9897057079193325,-0.1807284556623776,0.6698412162586631,-0.31497760632209815,0,0,0,0,volume,False,0.0,0.0,0.0
2003-02-24,8.319999694824219,47063900,F,35.720394134521484,9.38847303082866,0.9897255906626565,0.6685361988463734,0.6682730780953569,-0.3262510485893022,0,0,0,0,Sell Short,False,8.319999694824219,8.319999694824219,8.319999694824219
2003-03-03,7.21999979019165,74507900,F,35.720394134521484,9.228924632328813,0.9830059267384651,0.583122095703926,0.6097972717182408,-0.36348565191267024,0,0,0,0,Stage 4,False,8.319999694824219,7.21999979019165,7.21999979019165
2003-03-10,6.760000228881836,118755700,F,35.720394134521484,9.049634327427034,0.9805730015094363,0.59386722750205,0.5935030750762709,-0.3187283931462065,0,0,0,0,Stage 4,False,8.319999694824219,6.760000228881836,6.760000228881836
2003-03-17,8.020000457763672,89985100,F,35.720394134521484,8.961591349365891,0.9902711010328552,-0.24226710802092022,0.6808149948693454,-0.2163608419990768,0,0,0,0,Stage 4,False,8.319999694824219,8.020000457763672,6.760000228881836
2003-03-24,7.409999847412109,42376700,F,35.720394134521484,8.842279513164232,0.9866863114428777,-0.5290698126689863,0.629566657537754,-0.3225303515540102,0,0,0,0,Stage 4,False,8.319999694824219,8.020000457763672,6.760000228881836
2003-03-31,7.889999866485596,62481200,F,35.720394134521484,8.763311765527213,0.9910692997750802,0.47442344495914024,0.7735294131396688,-0.1690841350565303,0,0,0,0,Stage 4,False,8.319999694824219,8.020000457763672,6.760000228881836
2003-04-07,8.100000381469727,46014000,F,35.720394134521484,8.702860180024178,0.9931017419988597,-0.26355447718673775,0.7605634433428784,-0.2225782162996789,0,0,0,0,Stage 4,False,8.319999694824219,8.100000381469727,6.760000228881836
2003-04-14,9.40999984741211,76058700,F,35.720394134521484,8.732408558425083,1.0033952491238143,0.6529469291954622,0.963152446931004,-0.012673842024342852,0,0,0,0,Cover Buy 8.73599967956543 8.732408558425083,False,0.0,0.0,0.0
2003-04-21,9.960000038146973,109699000,F,35.720394134521484,8.798215014960176,1.0075358884201087,0.4422939124649776,1.034267904442825,-0.022735374051594537,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-04-28,10.039999961853027,75718700,F,35.720394134521484,8.868473079640378,1.0079854907570158,-0.3097594326292856,1.159353364752461,0.07300747009466924,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-05-05,9.890000343322754,52408600,F,35.720394134521484,8.926086007395098,1.0064963751073432,-0.3078512969715539,1.1887020079430068,0.026944285747116714,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-05-12,10.020000457763672,45294500,F,35.720394134521484,8.988709693826655,1.0070158058503664,-0.13574298874612178,1.2130750823381138,0.09564707276065354,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-05-19,9.5600004196167,39398900,F,35.720394134521484,9.017871011713499,1.0032442162312654,-0.1301614986366998,1.096330289778088,0.028588714056717368,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-05-26,10.5,54902800,F,35.720394134521484,9.105871011877573,1.009758400852016,0.3935109863473345,1.245551556333076,0.20592592794602083,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-06-02,10.710000038146973,81075100,F,35.720394134521484,9.20296778935258,1.0106630960781628,0.47670246326234733,1.2254004941211543,0.15588575056385,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-06-09,10.970000267028809,52248300,F,35.720394134521484,9.312602215428505,1.011912942496959,-0.35555676157044513,1.2682081792846054,0.16424499383797797,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-06-16,11.520000457763672,61545800,F,35.720394134521484,9.4527312760712,1.0150472507470079,0.17794837343990144,1.1283056233812172,0.04171805561366648,0,0,0,0,Price,False,0.0,0.0,0.0
2003-06-23,11.029999732971191,41029800,F,35.720394134521484,9.558430181523805,1.011181837541513,-0.33334524857910697,0.96924425501318,-0.10075737359672765,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-06-30,10.869999885559082,36194800,F,35.720394134521484,9.654559205168036,1.0100569886287443,-0.11784117885049405,1.1002024048229664,0.05757766168383993,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-07-07,11.289999961853027,41748100,F,35.720394134521484,9.775655976162161,1.0125429621819817,0.15342811674605183,1.1639175447270804,0.08337860902960581,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-07-14,10.989999771118164,51556400,F,35.720394134521484,9.873978540974278,1.0100578994444849,0.2349400331991156,1.1237218886691493,0.0015605847998656497,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-07-21,10.970000267028809,36806100,F,35.720394134521484,9.968408664580314,1.0095635334039037,-0.28610027077142697,1.1450939827132094,0.0361561010135083,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-07-28,10.899999618530273,51326100,F,35.720394134521484,10.05533336926532,1.0087200181703893,0.39449982475730927,1.1260329829434172,-0.014794027364509743,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-08-04,10.710000038146973,33951300,F,35.720394134521484,10.12737638206892,1.0071646568202108,-0.33851783010982717,1.020000003633045,-0.058759387779443895,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-08-11,10.770000457763672,30405100,F,35.720394134521484,10.20283877670124,1.007451327153786,-0.10444960870423226,1.0600394310544146,0.0061135611618079455,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-08-18,11.229999542236328,42236300,F,35.720394134521484,10.306666702352544,1.0101763761952605,0.3891189307057039,1.1517948248447516,0.05322316576444419,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-08-25,11.5600004196167,36861000,F,35.720394134521484,10.428602212475193,1.0118307415621401,-0.12726730324389213,1.268935329887055,0.1160911582908346,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-09-01,11.729999542236328,59414500,F,35.720394134521484,10.556236589083108,1.0122388766977066,0.611852635576897,1.3329544645449365,0.1549598456530259,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-09-08,11.600000381469727,33933200,F,35.720394134521484,10.669182849186724,1.0106994816903234,-0.42887342315428056,1.33486777233631,0.10381760704211107,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-09-15,11.510000228881836,42182000,F,35.720394134521484,10.77006458159416,1.0094554319513913,0.24308936380889512,1.3637441707501972,0.14366728995081934,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-09-22,11.0,35108800,F,35.720394134521484,10.83144092149632,1.0056987903310304,-0.1676828979185434,1.3221154331102898,0.10030840184460454,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-09-29,11.40999984741211,55734600,F,35.720394134521484,10.913505422940819,1.007576508244774,0.5874823406097616,1.5803324347616412,0.3952287711430922,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-10-06,11.699999809265137,38236500,F,35.720394134521484,11.00526884653235,1.008408244650581,-0.3139539890839802,1.7307691439531832,0.4883244801424671,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-10-13,12.130000114440918,54305100,F,35.720394134521484,11.114150570284936,1.0098935996267728,0.4202424385077086,1.5124687558712802,0.2667020364857644,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-10-20,11.899999618530273,60823400,F,35.720394134521484,11.199354843426777,1.0076662874596682,0.12003108363671178,1.6059379033167274,0.44571064940416183,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-10-27,12.130000114440918,49071700,F,35.720394134521484,11.289741944753995,1.0080707418052985,-0.19321017897716997,1.5373891406469598,0.3458314867040675,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-11-03,12.1899995803833,44945900,F,35.720394134521484,11.37488169926469,1.0075413375192563,-0.08407697308224493,1.5049381489253033,0.3093871560075623,0,0,0,0,Slope,False,0.0,0.0,0.0
2003-11-10,12.960000038146973,100066700,F,35.720394134521484,11.5009032054614,1.011078928953156,1.2263810492169473,1.3772582623060474,0.16430193874956256,0,0,0,0,Slope,False,0.0,0.0,0.0
