Date,Close,Volume
1997-02-07,10.25,37079000
1997-02-14,10.0,5921200
1997-02-21,10.0,3709400
1997-02-28,10.0625,5991800
1997-03-07,9.8125,6193400
1997-03-14,8.4375,1669400
1997-03-21,8.3125,1306800
1997-03-28,7.625,2265000
1997-04-04,7.4375,3216600
1997-04-11,7.5,1429600
1997-04-18,7.5,1571400
1997-04-25,6.875,957000
1997-05-02,7.375,879000
1997-05-09,7.8125,564800
1997-05-16,7.5625,437600
1997-05-23,7.5,496600
1997-05-30,7.25,223200
1997-06-06,7.25,319600
1997-06-13,7.25,222000
1997-06-20,7.4375,2715800
1997-06-27,7.031499862670898,1327000
1997-07-04,7.281499862670898,1015600
1997-07-11,7.0,1416800
1997-07-18,6.9375,867800
1997-07-25,6.781499862670898,4339200
1997-08-01,7.25,1558600
1997-08-08,7.0,773100
1997-08-15,6.6875,1514400
1997-08-22,6.593999862670898,933400
1997-08-29,6.875,637200
1997-09-05,7.375,1491800
1997-09-12,7.0625,656600
1997-09-19,7.75,1472800
1997-09-26,7.968999862670898,1263600
1997-10-03,8.843999862670898,2867000
1997-10-10,8.218999862670898,987800
1997-10-17,7.781499862670898,1746600
1997-10-24,7.531499862670898,2445200
1997-10-31,6.9375,1479800
1997-11-07,7.0,1417800
1997-11-14,6.3125,1057800
1997-11-21,6.4375,653200
1997-11-28,5.968999862670898,575200
1997-12-05,4.968999862670898,939800
1997-12-12,4.9375,1442000
1997-12-19,4.4375,1319200
1997-12-26,4.4375,826600
1998-01-02,4.781499862670898,1211600
1998-01-09,3.6875,1225000
1998-01-16,3.75,1359800
1998-01-23,3.4065001010894775,2505600
1998-01-30,3.8440001010894775,1662000
1998-02-06,4.406499862670898,2891600
1998-02-13,4.6875,1526000
1998-02-20,4.593999862670898,463400
1998-02-27,4.625,602200
1998-03-06,5.031499862670898,2686600
1998-03-13,5.5625,3706400
1998-03-20,5.781499862670898,1705400
1998-03-27,5.6875,2249200
1998-04-03,6.125,1033000
1998-04-10,6.3125,955000
1998-04-17,6.375,607600
1998-04-24,6.25,684400
1998-05-01,6.343999862670898,828800
1998-05-08,5.5,1219200
1998-05-15,5.031499862670898,562800
1998-05-22,4.593999862670898,838400
1998-05-29,4.843999862670898,1220600
1998-06-05,4.8125,694600
1998-06-12,4.406499862670898,770600
1998-06-19,4.1875,906000
1998-06-26,4.281499862670898,727800
1998-07-03,5.3125,1438600
1998-07-10,4.656499862670898,473400
1998-07-17,4.343999862670898,515600
1998-07-24,4.468999862670898,957400
1998-07-31,4.3125,371600
1998-08-07,4.218999862670898,556800
1998-08-14,3.625,488000
1998-08-21,3.4375,371600
1998-08-28,3.2815001010894775,396800
1998-09-04,3.75,889400
1998-09-11,3.875,566200
1998-09-18,3.2815001010894775,273400
1998-09-25,2.9690001010894775,581400
1998-10-02,2.6565001010894775,520000
1998-10-09,2.0940001010894775,424800
1998-10-16,1.843999981880188,1053600
1998-10-23,2.8125,2311200
1998-10-30,3.0625,922400
1998-11-06,2.625,1364400
1998-11-13,2.7815001010894775,836200
1998-11-20,2.8125,468400
1998-11-27,2.8125,281800
1998-12-04,2.7815001010894775,686600
1998-12-11,2.4065001010894775,958400
1998-12-18,2.25,1096000
1998-12-25,2.625,948400
1999-01-01,2.6875,1367000
1999-01-08,2.625,598600
1999-01-15,2.4690001010894775,519400
1999-01-22,2.4375,361400
1999-01-29,2.4375,319200
1999-02-05,2.4065001010894775,2053400
1999-02-12,2.2190001010894775,287000
1999-02-19,2.125,622200
1999-02-26,2.25,354000
1999-03-05,2.25,270400
1999-03-12,2.0315001010894775,509000
1999-03-19,2.0,330000
1999-03-26,1.968999981880188,351800
1999-04-02,1.968999981880188,200800
1999-04-09,2.0315001010894775,560000
1999-04-16,2.0315001010894775,331400
1999-04-23,1.9375,349600
1999-04-30,2.25,655600
1999-05-07,2.25,423400
1999-05-14,2.4690001010894775,1149200
1999-05-21,2.625,663600
1999-05-28,2.5,340400
1999-06-04,2.7815001010894775,568000
1999-06-11,3.0315001010894775,2990800
1999-06-18,2.9065001010894775,512200
1999-06-25,2.875,258000
1999-07-02,2.6565001010894775,636800
1999-07-09,2.2190001010894775,744600
1999-07-16,2.25,1891800
1999-07-23,2.0,1858400
1999-07-30,2.0,2368800
1999-08-06,1.906499981880188,281400
1999-08-13,1.8125,338400
1999-08-20,1.843999981880188,361400
1999-08-27,1.718999981880188,971800
1999-09-03,1.6875,372400
1999-09-10,1.9375,726200
1999-09-17,1.875,484800
1999-09-24,1.6875,810600
1999-10-01,1.6875,309200
