Date,Close,Stage,support
2010-01-03,371.76,,0
2010-01-10,355.12,bearish,0
2010-01-17,338.11,bearish,0
2010-01-24,330.28,bearish,0
2010-01-31,314.28,bearish,0
2010-02-07,319.97,bearish,0
2010-02-14,338.61,bearish,0
2010-02-21,327.55,bearish,0
2010-02-28,343.62,bearish,0
2010-03-07,351.85,bearish,0
2010-03-14,350.35,bearish,0
2010-03-21,355.87,bearish,0
2010-03-28,365.08,bearish,0
2010-04-04,380.04,bearish,0
2010-04-11,375.38,bearish,0
2010-04-18,397.31,bearish,0
2010-04-25,384.7,bearish,0
2010-05-02,339.58,bearish,0
2010-05-09,369.6,bearish,0
2010-05-16,341.15,bearish,0
2010-05-23,341.38,bearish,0
2010-05-30,326.36,bearish,0
2010-06-06,340.1,bearish,0
2010-06-13,354.07,bearish,0
2010-06-20,337.31,bearish,0
2010-06-27,311.96,bearish,0
2010-07-04,337.85,bearish,0
2010-07-11,318.51,bearish,0
2010-07-18,347.29,bearish,0
2010-07-25,339.25,bearish,0
2010-08-01,343.74,bearish,0
2010-08-08,327.61,volume -0.28688141141492174 1.9505086899600719,0
2010-08-15,328.27,volume -0.14641767599140265 1.9505086899600719,0
2010-08-22,326.44,bearish,0
2010-08-29,342.09,volume -0.22251956959323882 1.9505086899600719,0
2010-09-05,340.51,volume -0.4038782885864901 1.9505086899600719,0
2010-09-12,338.67,volume 1.005923458336226 1.9505086899600719,0
2010-09-19,345.0,volume -0.12717413841522462 1.9505086899600719,0
2010-09-26,353.89,volume 0.10769766100950817 1.9505086899600719,0
2010-10-03,364.24,volume -0.04106419101050485 1.9505086899600719,0
2010-10-10,362.82,volume -0.09134700106936577 1.9505086899600719,0
2010-10-17,356.89,volume 0.023298370929770496 1.9505086899600719,0
2010-10-24,350.87,volume 0.04789991536182825 1.9505086899600719,0
2010-10-31,376.04,volume 0.34239921220851643 1.9505086899600719,0
2010-11-07,376.36,volume -0.04826694360849748 1.9505086899600719,0
2010-11-14,381.96,volume -0.1681906050276677 1.9505086899600719,0
