Date,Close,Stage,support
2010-01-03,119.33,,0
2010-01-10,121.09,bearish,0
2010-01-17,117.17,bearish,0
2010-01-24,115.98,bearish,0
2010-01-31,117.07,bearish,0
2010-02-07,117.88,bearish,0
2010-02-14,122.74,bearish,0
2010-02-21,123.43,bearish,0
2010-02-28,126.91,bearish,0
2010-03-07,127.23,bearish,0
2010-03-14,130.21,bearish,0
2010-03-21,130.02,bearish,0
2010-03-28,130.16,bearish,0
2010-04-04,130.14,bearish,0
2010-04-11,130.05,bearish,0
2010-04-18,134.86,bearish,0
2010-04-25,131.46,bearish,0
2010-05-02,123.26,bearish,0
2010-05-09,124.71,bearish,0
2010-05-16,120.18,bearish,0
2010-05-23,119.04,bearish,0
2010-05-30,115.43,bearish,0
2010-06-06,116.02,bearish,0
2010-06-13,119.61,bearish,0
2010-06-20,113.9,bearish,0
2010-06-27,107.35,bearish,0
2010-07-04,110.18,bearish,0
2010-07-11,107.85,bearish,0
2010-07-18,111.16,bearish,0
2010-07-25,110.13,bearish,0
2010-08-01,111.69,bearish,0
2010-08-08,106.63,volume -0.0020359595332041236 1.9505086899600719,0
2010-08-15,106.26,volume 0.14852195618901032 1.9505086899600719,0
2010-08-22,104.07,bearish,0
2010-08-29,106.61,volume 0.023524678780791453 1.9505086899600719,0
2010-09-05,107.55,volume -0.2986645691945409 1.9505086899600719,0
2010-09-12,108.12,volume 0.38379320499173275 1.9505086899600719,0
2010-09-19,110.31,volume -0.21227185849034047 1.9505086899600719,0
2010-09-26,107.86,volume 0.22503742939390148 1.9505086899600719,0
2010-10-03,109.11,volume -0.12242430816305949 1.9505086899600719,0
2010-10-10,109.59,volume -0.1560447534306323 1.9505086899600719,0
2010-10-17,111.41,volume 0.1835884392927356 1.9505086899600719,0
2010-10-24,112.8,volume -0.010120957788200435 1.9505086899600719,0
2010-10-31,116.27,volume -0.0779242926173942 1.9505086899600719,0
2010-11-07,111.3,volume -0.10641873318748896 1.9505086899600719,0
2010-11-14,111.74,volume 0.1108114785838914 1.9505086899600719,0
2010-11-21,111.19,volume -0.27041575472159995 1.9505086899600719,0
2010-11-28,113.04,volume 0.6354637212656238 1.9505086899600719,0
2010-12-05,113.02,volume -0.12059262411961025 1.9505086899600719,0
2010-12-12,113.4,volume 0.17695380823994888 1.9505086899600719,0
2010-12-19,114.22,volume -0.4347494053852733 1.9505086899600719,0
2010-12-26,114.55,volume 0.05134970824213081 1.9505086899600719,0
2011-01-02,119.99,volume 0.8083473825762473 1.9505086899600719,0
2011-01-09,120.13,volume -0.2862641437961947 1.9505086899600719,0
2011-01-16,123.59,volume -0.02055991904385568 1.9505086899600719,0
2011-01-23,121.99,volume 0.15176417115194907 1.9505086899600719,0
2011-01-30,124.89,volume -0.1288370044433076 1.9505086899600719,0
2011-02-06,126.88,volume -0.06067293281422259 1.9505086899600719,0
2011-02-13,127.55,volume -0.03311021981397955 1.9505086899600719,0
2011-02-20,124.73,volume -0.16971953046813926 1.9505086899600719,0
2011-02-27,125.01,volume 0.355924864418667 1.9505086899600719,0
2011-03-06,125.31,volume -0.12716442686329188 1.9505086899600719,0
2011-03-13,123.35,volume 0.6888980138262879 1.9505086899600719,0
2011-03-20,125.74,volume -0.48599274021628036 1.9505086899600719,0
2011-03-27,127.2,volume 0.27581778107053845 1.9505086899600719,0
2011-04-03,125.25,volume 0.058458104671331945 1.9505086899600719,0
