Date,Close,Stage,support
2010-01-03,257.19,,0
2010-01-10,291.41,bearish,0
2010-01-17,272.21,bearish,0
2010-01-24,247.25,bearish,0
2010-01-31,226.18,bearish,0
2010-02-07,227.41,bearish,0
2010-02-14,238.97,bearish,0
2010-02-21,260.47,bearish,0
2010-02-28,254.99,bearish,0
2010-03-07,277.09,bearish,0
2010-03-14,284.85,bearish,0
2010-03-21,278.88,bearish,0
2010-03-28,292.47,bearish,0
2010-04-04,297.82,bearish,0
2010-04-11,303.62,bearish,0
2010-04-18,289.1,bearish,0
2010-04-25,292.57,bearish,0
2010-05-02,272.21,bearish,0
2010-05-09,259.02,bearish,0
2010-05-16,262.92,bearish,0
2010-05-23,243.41,bearish,0
2010-05-30,254.1,bearish,0
2010-06-06,232.73,bearish,0
2010-06-13,248.26,bearish,0
2010-06-20,244.26,bearish,0
2010-06-27,240.56,bearish,0
2010-07-04,211.35,bearish,0
2010-07-11,231.4,bearish,0
2010-07-18,218.97,bearish,0
2010-07-25,246.02,bearish,0
2010-08-01,236.5,bearish,0
2010-08-08,247.52,volume -0.31273149387736443 1.9505086899600719,0
2010-08-15,231.78,volume -0.028391479901932692 1.9505086899600719,0
2010-08-22,237.49,bearish,0
2010-08-29,228.89,volume 0.015066479503320851 1.9505086899600719,0
2010-09-05,244.64,volume -0.1752975973858112 1.9505086899600719,0
2010-09-12,247.43,volume -0.12480519075410512 1.9505086899600719,0
2010-09-19,240.58,volume 0.5147766323877574 1.9505086899600719,0
2010-09-26,238.24,volume -0.06638693291792752 1.9505086899600719,0
2010-10-03,244.9,volume -0.07400898488407714 1.9505086899600719,0
2010-10-10,253.18,volume -0.013714374801920282 1.9505086899600719,0
2010-10-17,247.46,volume -0.06529225481847967 1.9505086899600719,0
2010-10-24,239.54,volume 0.06632756977658993 1.9505086899600719,0
2010-10-31,243.83,volume 0.08795928421702937 1.9505086899600719,0
2010-11-07,264.24,volume -0.07586413709363216 1.9505086899600719,0
2010-11-14,255.71,volume -0.040348061034453986 1.9505086899600719,0
2010-11-21,254.48,volume -0.003370896609506846 1.9505086899600719,0
2010-11-28,252.52,volume -0.4404711039995185 1.9505086899600719,0
2010-12-05,270.83,volume 0.9537668451360897 1.9505086899600719,0
2010-12-12,277.07,volume -0.1153959946737585 1.9505086899600719,0
2010-12-19,293.09,volume 0.3937933223030481 1.9505086899600719,0
2010-12-26,295.05,volume -0.5022172602433851 1.9505086899600719,0
2011-01-02,292.12,volume -0.2193671164301222 1.9505086899600719,0
2011-01-09,294.49,volume 1.137911101112723 1.9505086899600719,0
2011-01-16,300.21,volume -0.12426437024125814 1.9505086899600719,0
2011-01-23,291.73,volume -0.019074152091103858 1.9505086899600719,0
2011-01-30,300.54,volume 0.365225771126118 1.9505086899600719,0
2011-02-06,317.59,volume -0.21172645702570014 1.9505086899600719,0
2011-02-13,315.65,volume -0.21732904657608587 1.9505086899600719,0
2011-02-20,332.54,volume 0.2758464096732216 1.9505086899600719,0
2011-02-27,317.31,volume -0.12313944057462944 1.9505086899600719,0
2011-03-06,320.94,volume -0.050314686769785455 1.9505086899600719,0
2011-03-13,307.18,volume 0.21824555948413726 1.9505086899600719,0
2011-03-20,300.7,volume 0.344692812947327 1.9505086899600719,0
2011-03-27,315.62,volume -0.3718086936428423 1.9505086899600719,0
2011-04-03,320.12,volume 0.01679850010560635 1.9505086899600719,0
2011-04-10,316.72,volume -0.07913003429942356 1.9505086899600719,0
2011-04-17,308.71,volume 0.03479992883262151 1.9505086899600719,0
2011-04-24,317.44,volume -0.256394531130834 1.9505086899600719,0
2011-05-01,315.79,volume 0.5299679846889855 1.9505086899600719,0
2011-05-08,299.12,volume 0.024956878701165586 1.9505086899600719,0
2011-05-15,291.85,volume -0.02848310967293266 1.9505086899600719,0
2011-05-22,287.9,volume 0.00718391530967688 1.9505086899600719,0
2011-05-29,294.46,volume -0.11998021711997653 1.9505086899600719,0
2011-06-05,282.67,volume -0.050828730310758186 1.9505086899600719,0
2011-06-12,278.52,volume 0.27705996363045915 1.9505086899600719,0
2011-06-19,268.32,volume 0.19354631467389027 1.9505086899600719,0
2011-06-26,276.91,volume -0.14027054663609329 1.9505086899600719,0
2011-07-03,297.17,volume -0.06699515503059805 1.9505086899600719,0
2011-07-10,296.19,volume -0.23411461379097698 1.9505086899600719,0
2011-07-17,292.74,volume 0.19845934484830163 1.9505086899600719,0
2011-07-24,301.04,volume -0.03370816476846783 1.9505086899600719,0
2011-07-31,275.92,bearish,0
2011-08-07,237.19,bearish,0
2011-08-14,232.25,bearish,0
2011-08-21,207.21,bearish,0
2011-08-28,224.93,bearish,0
2011-09-04,225.27,bearish,0
2011-09-11,220.11,bearish,0
2011-09-18,230.35,bearish,0
2011-09-25,189.18,bearish,0
2011-10-02,182.17,bearish,0
2011-10-09,189.96,volume 0.15225060484742792 1.9505086899600719,0
2011-10-16,212.11,volume -0.39515277150239814 1.9505086899600719,0
2011-10-23,209.99,volume 0.296851038661764 1.9505086899600719,0
2011-10-30,242.71,volume 0.2922030846008574 1.9505086899600719,0
2011-11-06,239.42,volume -0.09491777321017769 1.9505086899600719,0
2011-11-13,237.08,volume -0.27056222511798356 1.9505086899600719,0
2011-11-20,227.57,bearish,0
2011-11-27,206.49,volume -0.27541418826541064 1.9505086899600719,0
2011-12-04,239.2,volume 0.673938486108824 1.9505086899600719,0
2011-12-11,240.09,volume -0.03864241198546248 1.9505086899600719,0
2011-12-18,226.19,volume 0.13463655044657585 1.9505086899600719,0
2011-12-25,235.09,volume -0.4065920816926557 1.9505086899600719,0
2012-01-01,229.83,volume -0.43302064001926077 1.9505086899600719,0
2012-01-08,241.75,volume 0.6166401889153232 1.9505086899600719,0
2012-01-15,246.43,volume 0.25737783049590424 1.9505086899600719,0
2012-01-22,251.96,volume -0.2984970543683493 1.9505086899600719,0
2012-01-29,257.27,volume 0.5842323995306788 1.9505086899600719,0
2012-02-05,264.29,volume 0.011323423906548724 1.9505086899600719,0
2012-02-12,253.49,volume -0.26238476807065936 1.9505086899600719,0
2012-02-19,246.41,volume 0.07874804118656886 1.9505086899600719,0
2012-02-26,244.93,volume -0.2929324511255944 1.9505086899600719,0
2012-03-04,240.61,volume 0.32203882623453617 1.9505086899600719,0
2012-03-11,234.99,volume 0.1353293352236984 1.9505086899600719,0
2012-03-18,251.55,volume 0.3280698189988467 1.9505086899600719,0
2012-03-25,246.54,volume -0.12731282025900437 1.9505086899600719,0
2012-04-01,245.26,volume -0.13328114439850458 1.9505086899600719,0
2012-04-08,236.61,volume -0.20923780894361943 1.9505086899600719,0
2012-04-15,238.09,volume 0.23636444990681937 1.9505086899600719,0
2012-04-22,234.31,volume 0.049975595056289235 1.9505086899600719,0
2012-04-29,232.17,volume -0.012887213251356 1.9505086899600719,0
2012-05-06,221.02,volume -0.15951855316937558 1.9505086899600719,0
2012-05-13,214.07,volume 0.09139676785718054 1.9505086899600719,0
2012-05-20,190.54,volume 0.16605795122147637 1.9505086899600719,0
2012-05-27,196.1,volume -0.09382482392151792 1.9505086899600719,0
2012-06-03,185.55,volume -0.1580591834633357 1.9505086899600719,0
2012-06-10,192.11,volume 0.23186814874930084 1.9505086899600719,0
2012-06-17,191.37,volume 0.29574886577333337 1.9505086899600719,0
2012-06-24,189.27,volume 0.025985462675597093 1.9505086899600719,0
2012-07-01,199.87,volume -0.1447547128784833 1.9505086899600719,0
2012-07-08,202.34,volume -0.39744166608973264 1.9505086899600719,0
2012-07-15,199.62,volume 0.280134594511658 1.9505086899600719,0
2012-07-22,195.02,volume -0.06713747389927494 1.9505086899600719,0
2012-07-29,190.91,volume 0.29576034062174883 1.9505086899600719,0
2012-08-05,198.29,volume -0.0020400464702754473 1.9505086899600719,0
2012-08-12,209.02,volume -0.2884508192564391 1.9505086899600719,0
2012-08-19,204.38,volume -0.18867266013834927 1.9505086899600719,0
2012-08-26,194.66,volume 0.3338849545552425 1.9505086899600719,0
2012-09-02,187.15,volume -0.07641852906821889 1.9505086899600719,0
2012-09-09,199.78,volume 0.18404043102234158 1.9505086899600719,0
2012-09-16,214.83,volume 0.3546083285838002 1.9505086899600719,0
2012-09-23,200.31,volume -0.026415313465980805 1.9505086899600719,0
2012-09-30,192.67,volume -0.33174935023246666 1.9505086899600719,0
2012-10-07,193.55,volume -0.0696740077511464 1.9505086899600719,0
2012-10-14,195.61,volume 0.044515891120639806 1.9505086899600719,0
2012-10-21,206.31,volume 0.03667780077029259 1.9505086899600719,0
2012-10-28,195.23,volume 0.03726719061628314 1.9505086899600719,0
2012-11-04,196.99,volume -0.25874108556008657 1.9505086899600719,0
2012-11-11,195.96,volume 0.3264346223904022 1.9505086899600719,0
2012-11-18,189.46,volume -0.15205684900433403 1.9505086899600719,0
2012-11-25,193.51,volume -0.32876638074984865 1.9505086899600719,0
2012-12-02,191.79,volume 0.4370144905972462 1.9505086899600719,0
2012-12-09,191.92,volume -0.10574207597351193 1.9505086899600719,0
2012-12-16,203.83,volume 0.2699117626377632 1.9505086899600719,0
2012-12-23,210.46,volume 0.3904969067849382 1.9505086899600719,0
2012-12-30,205.48,volume -0.6602271471922307 1.9505086899600719,0
2013-01-06,221.41,volume 0.7186664455589571 1.9505086899600719,0
2013-01-13,219.37,volume 0.13441545936613042 1.9505086899600719,0
2013-01-20,223.15,volume -0.2419230290900607 1.9505086899600719,0
2013-01-27,223.39,volume 0.0 1.9505086899600719,0
2013-02-03,224.55,volume 0.36278491076476893 1.9505086899600719,0
2013-02-10,226.13,volume -0.06918125935816333 1.9505086899600719,0
2013-02-17,224.37,volume 0.2643348551851561 1.9505086899600719,0
2013-02-24,210.1,volume -0.23090489623398736 1.9505086899600719,0
2013-03-03,204.61,volume 0.25770045463354463 1.9505086899600719,0
2013-03-10,214.91,volume -0.05086448817365674 1.9505086899600719,0
2013-03-17,210.27,volume 0.21201101400217914 1.9505086899600719,0
2013-03-24,208.03,volume -0.14044743172967555 1.9505086899600719,0
2013-03-31,207.73,volume 0.0011175245648482601 1.9505086899600719,0
2013-04-07,195.05,volume 0.32526106907910934 1.9505086899600719,0
2013-04-14,197.98,volume -0.17355027050496163 1.9505086899600719,0
2013-04-21,188.95,volume 0.268187494020637 1.9505086899600719,0
