Date,Close,Stage,support
2010-01-03,236.31,,0
2010-01-10,238.4,bearish,0
2010-01-17,232.2,bearish,0
2010-01-24,231.69,bearish,0
2010-01-31,232.82,bearish,0
2010-02-07,234.8,bearish,0
2010-02-14,241.55,bearish,0
2010-02-21,238.62,bearish,0
2010-02-28,246.77,bearish,0
2010-03-07,246.13,bearish,0
2010-03-14,248.0,bearish,0
2010-03-21,248.28,bearish,0
2010-03-28,250.36,bearish,0
2010-04-04,249.17,bearish,0
2010-04-11,250.11,bearish,0
2010-04-18,250.85,bearish,0
2010-04-25,246.13,bearish,0
2010-05-02,238.56,bearish,0
2010-05-09,242.63,bearish,0
2010-05-16,238.09,bearish,0
2010-05-23,235.09,bearish,0
2010-05-30,235.42,bearish,0
2010-06-06,242.26,bearish,0
2010-06-13,248.47,bearish,0
2010-06-20,240.59,bearish,0
2010-06-27,231.5,bearish,0
2010-07-04,240.63,bearish,0
2010-07-11,239.35,bearish,0
2010-07-18,244.48,bearish,0
2010-07-25,239.99,bearish,0
2010-08-01,243.44,bearish,0
2010-08-08,241.19,volume -0.04842562011650098 1.9505086899600719,0
2010-08-15,243.09,volume 0.02660923846960772 1.9505086899600719,0
2010-08-22,244.98,bearish,0
2010-08-29,248.58,volume 0.0837275399088766 1.9505086899600719,0
2010-09-05,251.4,volume -0.3782992381521867 1.9505086899600719,0
2010-09-12,251.65,volume 0.5522726635227495 1.9505086899600719,0
2010-09-19,254.39,volume -0.07224114166488893 1.9505086899600719,0
2010-09-26,251.39,volume 0.2347228455328001 1.9505086899600719,0
2010-10-03,252.36,volume -0.15407048901979103 1.9505086899600719,0
2010-10-10,258.13,volume 0.01960407944487108 1.9505086899600719,0
2010-10-17,259.22,volume -0.24018756844746658 1.9505086899600719,0
2010-10-24,259.74,volume 0.0463434779555536 1.9505086899600719,0
2010-10-31,256.34,volume 0.1487080522286892 1.9505086899600719,0
2010-11-07,252.39,volume 0.036797862829885064 1.9505086899600719,0
2010-11-14,252.39,volume 0.027720391680434497 1.9505086899600719,0
2010-11-21,254.15,volume -0.2607479366818052 1.9505086899600719,0
2010-11-28,257.16,volume 0.5400407223879737 1.9505086899600719,0
