Date,Close,Stage,support
2010-01-03,195.1,,0
2010-01-10,193.09,bearish,0
2010-01-17,181.23,bearish,0
2010-01-24,177.12,bearish,0
2010-01-31,167.9,bearish,0
2010-02-07,172.78,bearish,0
2010-02-14,179.8,bearish,0
2010-02-21,180.08,bearish,0
2010-02-28,184.74,bearish,0
2010-03-07,189.87,bearish,0
2010-03-14,183.49,bearish,0
2010-03-21,180.49,bearish,0
2010-03-28,185.28,bearish,0
2010-04-04,195.95,bearish,0
2010-04-11,198.13,bearish,0
2010-04-18,207.88,bearish,0
2010-04-25,205.69,bearish,0
2010-05-02,184.28,bearish,0
2010-05-09,189.72,bearish,0
2010-05-16,181.57,bearish,0
2010-05-23,184.62,bearish,0
2010-05-30,178.38,bearish,0
2010-06-06,186.81,bearish,0
2010-06-13,194.84,bearish,0
2010-06-20,192.19,bearish,0
2010-06-27,170.87,bearish,0
2010-07-04,183.18,bearish,0
2010-07-11,179.88,bearish,0
2010-07-18,194.97,bearish,0
2010-07-25,186.27,bearish,0
2010-08-01,185.16,bearish,0
2010-08-08,175.93,volume 0.26003937007874023 1.9505086899600719,0
2010-08-15,177.35,volume -0.20285892829245433 1.9505086899600719,0
2010-08-22,174.67,bearish,0
2010-08-29,182.12,volume -0.22390565050575517 1.9505086899600719,0
2010-09-05,178.46,volume -0.3514218701721862 1.9505086899600719,0
2010-09-12,181.75,volume 1.0494152671087913 1.9505086899600719,0
2010-09-19,183.8,volume -0.3063211179124051 1.9505086899600719,0
2010-09-26,184.59,volume 0.21532236100947988 1.9505086899600719,0
2010-10-03,186.03,volume -0.1267279979726127 1.9505086899600719,0
2010-10-10,185.33,volume 0.18528844602713246 1.9505086899600719,0
2010-10-17,191.71,volume 0.048458884827144555 1.9505086899600719,0
2010-10-24,195.31,volume -0.19480729160531318 1.9505086899600719,0
2010-10-31,204.54,volume 0.26532874930257044 1.9505086899600719,0
2010-11-07,200.63,volume -0.2103052513571324 1.9505086899600719,0
2010-11-14,203.81,volume -0.10864815858947874 1.9505086899600719,0
2010-11-21,202.34,volume -0.41213738621441987 1.9505086899600719,0
2010-11-28,204.15,volume 0.7975358681413325 1.9505086899600719,0
2010-12-05,204.57,volume -0.19050592960308887 1.9505086899600719,0
2010-12-12,202.75,volume 0.39662966446500936 1.9505086899600719,0
2010-12-19,206.33,volume -0.577174048426675 1.9505086899600719,0
2010-12-26,205.26,volume 0.11059380417615894 1.9505086899600719,0
2011-01-02,211.93,volume 1.0809383453742956 1.9505086899600719,0
2011-01-09,210.52,volume -0.216987870536287 1.9505086899600719,0
2011-01-16,200.9,volume 0.06298735686493373 1.9505086899600719,0
2011-01-23,208.41,volume 1.3344616408587866 1.9505086899600719,0
2011-01-30,211.66,volume -0.4332229709083928 1.9505086899600719,0
2011-02-06,216.45,volume -0.24966248961289705 1.9505086899600719,0
2011-02-13,223.85,volume 0.1097776934932011 1.9505086899600719,0
2011-02-20,222.36,volume 0.06566055264468962 1.9505086899600719,0
2011-02-27,224.2,volume -0.026196461178319863 1.9505086899600719,0
2011-03-06,224.53,volume 0.045294504585286166 1.9505086899600719,0
2011-03-13,216.72,volume 0.5339171221102927 1.9505086899600719,0
2011-03-20,230.69,volume -0.5486396434773113 1.9505086899600719,0
2011-03-27,244.77,volume 0.032185610752278215 1.9505086899600719,0
2011-04-03,239.95,volume -0.31883862800290763 1.9505086899600719,0
2011-04-10,233.06,volume 0.4026200520067731 1.9505086899600719,0
2011-04-17,233.94,volume -0.21856539295975286 1.9505086899600719,0
2011-04-24,234.33,volume 0.23808511401435428 1.9505086899600719,0
2011-05-01,226.2,volume 0.17666142545549213 1.9505086899600719,0
2011-05-08,224.04,volume -0.012513688519413368 1.9505086899600719,0
2011-05-15,223.31,volume -0.08551665226718641 1.9505086899600719,0
2011-05-22,225.66,volume 0.16840268105264866 1.9505086899600719,0
2011-05-29,218.2,volume -0.091132536802627 1.9505086899600719,0
2011-06-05,210.57,volume 0.1407443017928851 1.9505086899600719,0
2011-06-12,219.27,volume 0.09193858366136465 1.9505086899600719,0
2011-06-19,217.69,volume -0.07188706265275746 1.9505086899600719,0
2011-06-26,229.69,volume -0.20647703956420638 1.9505086899600719,0
2011-07-03,230.62,volume -0.45558590378412755 1.9505086899600719,0
2011-07-10,226.6,volume 0.5605198516795569 1.9505086899600719,0
2011-07-17,226.61,volume -0.2920931453874891 1.9505086899600719,0
2011-07-24,219.76,volume 0.24750803229644092 1.9505086899600719,0
2011-07-31,196.63,bearish,0
2011-08-07,187.15,bearish,0
2011-08-14,176.81,bearish,0
2011-08-21,186.72,bearish,0
2011-08-28,190.56,bearish,0
2011-09-04,191.43,bearish,0
2011-09-11,201.48,bearish,0
2011-09-18,184.1,bearish,0
2011-09-25,179.11,bearish,0
2011-10-02,175.13,bearish,0
2011-10-09,196.2,volume -0.5940159015225916 1.9505086899600719,0
2011-10-16,198.18,volume 0.09436353844460132 1.9505086899600719,0
2011-10-23,209.35,volume -0.11533672131351302 1.9505086899600719,0
2011-10-30,208.81,volume -0.0116831098058654 1.9505086899600719,0
2011-11-06,208.97,volume 0.2740070465301103 1.9505086899600719,0
2011-11-13,205.27,volume -0.1718713441524048 1.9505086899600719,0
2011-11-20,190.02,bearish,0
2011-11-27,210.35,volume 0.1085418736662207 1.9505086899600719,0
2011-12-04,210.19,volume 0.03138120397136834 1.9505086899600719,0
2011-12-11,205.15,volume -0.18055549095701995 1.9505086899600719,0
2011-12-18,209.97,volume -0.5767446551468948 1.9505086899600719,0
2011-12-25,209.59,volume -0.3254134447956295 1.9505086899600719,0
2012-01-01,211.47,volume 0.8457095671720531 1.9505086899600719,0
2012-01-08,212.32,volume -0.223039392350194 1.9505086899600719,0
2012-01-15,223.9,volume -0.10443591384090423 1.9505086899600719,0
2012-01-22,221.43,volume 0.12133569880694406 1.9505086899600719,0
2012-01-29,222.9,volume 0.829961826995057 1.9505086899600719,0
2012-02-05,216.95,volume -0.18362022845617432 1.9505086899600719,0
2012-02-12,218.85,volume 0.06625921145404501 1.9505086899600719,0
2012-02-19,219.96,volume -0.31184061507818794 1.9505086899600719,0
2012-02-26,224.39,volume 0.4490107075673655 1.9505086899600719,0
2012-03-04,225.62,volume -0.23728852082904384 1.9505086899600719,0
2012-03-11,233.66,volume 0.6503408610839891 1.9505086899600719,0
2012-03-18,227.76,volume -0.09011168763575916 1.9505086899600719,0
2012-03-25,230.49,volume -0.1036348333232161 1.9505086899600719,0
2012-04-01,230.64,volume -0.03738873988004188 1.9505086899600719,0
2012-04-08,226.73,volume 0.011794748644544217 1.9505086899600719,0
2012-04-15,230.27,volume 0.21488432668926882 1.9505086899600719,0
2012-04-22,238.65,volume -0.043149409397686855 1.9505086899600719,0
2012-04-29,232.04,volume -0.10376656390908257 1.9505086899600719,0
2012-05-06,223.11,volume 0.11218065339193561 1.9505086899600719,0
2012-05-13,201.32,volume 0.5312028665231867 1.9505086899600719,0
2012-05-20,206.93,volume -0.16348418064597814 1.9505086899600719,0
