Date,Close,Stage,support
2010-01-03,212.94,,0
2010-01-10,210.97,bearish,0
2010-01-17,201.79,bearish,0
2010-01-24,193.48,bearish,0
2010-01-31,191.62,bearish,0
2010-02-07,195.71,bearish,0
2010-02-14,207.37,bearish,0
2010-02-21,205.76,bearish,0
2010-02-28,215.85,bearish,0
2010-03-07,216.23,bearish,0
2010-03-14,216.36,bearish,0
2010-03-21,218.05,bearish,0
2010-03-28,222.58,bearish,0
2010-04-04,228.13,bearish,0
2010-04-11,229.98,bearish,0
2010-04-18,240.75,bearish,0
2010-04-25,235.33,bearish,0
2010-05-02,216.04,bearish,0
2010-05-09,227.9,bearish,0
2010-05-16,208.62,bearish,0
2010-05-23,212.45,bearish,0
2010-05-30,204.11,bearish,0
2010-06-06,210.65,bearish,0
2010-06-13,214.51,bearish,0
2010-06-20,207.24,bearish,0
2010-06-27,191.99,bearish,0
2010-07-04,202.35,bearish,0
2010-07-11,198.49,bearish,0
2010-07-18,213.72,bearish,0
2010-07-25,215.32,bearish,0
2010-08-01,221.06,bearish,0
2010-08-08,208.09,volume 0.013164071464379923 1.9505086899600719,0
2010-08-15,206.82,volume -0.013780385037628351 1.9505086899600719,0
2010-08-22,203.98,bearish,0
2010-08-29,215.54,volume -0.03365362107834036 1.9505086899600719,0
2010-09-05,217.4,volume -0.3827077340087828 1.9505086899600719,0
2010-09-12,223.36,volume 1.2449249046165343 1.9505086899600719,0
2010-09-19,228.05,volume -0.37926268699783117 1.9505086899600719,0
2010-09-26,230.78,volume 0.11010035015413933 1.9505086899600719,0
2010-10-03,237.44,volume -0.08860087102840486 1.9505086899600719,0
2010-10-10,237.54,volume -0.04389396826530978 1.9505086899600719,0
2010-10-17,239.72,volume 0.22776671566470275 1.9505086899600719,0
2010-10-24,235.98,volume -0.05578659580182932 1.9505086899600719,0
2010-10-31,247.77,volume -0.09000734092945462 1.9505086899600719,0
2010-11-07,244.28,volume 0.0018032728819334931 1.9505086899600719,0
2010-11-14,246.39,volume 1.1796455666782193 1.9505086899600719,0
2010-11-21,248.1,volume -0.7205701057269609 1.9505086899600719,0
2010-11-28,259.31,volume 0.7981157492429742 1.9505086899600719,0
2010-12-05,265.42,volume -0.18451646874870364 1.9505086899600719,0
2010-12-12,268.92,volume 0.31062292578523243 1.9505086899600719,0
2010-12-19,271.3,volume -0.5242296191532133 1.9505086899600719,0
2010-12-26,270.94,volume -0.15685135650663073 1.9505086899600719,0
2011-01-02,271.16,volume 0.9832930709257552 1.9505086899600719,0
2011-01-09,278.26,volume -0.11135006699847916 1.9505086899600719,0
2011-01-16,272.08,volume 0.10747243670187001 1.9505086899600719,0
2011-01-23,277.47,volume 0.12098763179922822 1.9505086899600719,0
2011-01-30,286.82,volume 0.08489386407852462 1.9505086899600719,0
