Date,Close,Stage,support
2010-01-03,88.31,,0
2010-01-10,87.51,bearish,0
2010-01-17,88.35,bearish,0
2010-01-24,87.61,bearish,0
2010-01-31,90.56,bearish,0
2010-02-07,90.16,bearish,0
2010-02-14,92.71,bearish,0
2010-02-21,94.44,bearish,0
2010-02-28,96.42,bearish,0
2010-03-07,97.36,bearish,0
2010-03-14,99.3,bearish,0
2010-03-21,99.51,bearish,0
2010-03-28,99.28,bearish,0
2010-04-04,99.64,bearish,0
2010-04-11,100.38,bearish,0
2010-04-18,101.97,bearish,0
2010-04-25,100.29,bearish,0
2010-05-02,94.09,bearish,0
2010-05-09,95.6,bearish,0
2010-05-16,91.06,bearish,0
2010-05-23,91.11,bearish,0
2010-05-30,88.73,bearish,0
2010-06-06,91.52,bearish,0
2010-06-13,94.68,bearish,0
2010-06-20,93.42,bearish,0
2010-06-27,89.97,bearish,0
2010-07-04,93.08,bearish,0
2010-07-11,90.08,bearish,0
2010-07-18,92.22,bearish,0
2010-07-25,92.77,bearish,0
2010-08-01,94.26,bearish,0
2010-08-08,91.7,volume -0.2840009430446654 1.9505086899600719,0
2010-08-15,91.05,volume 0.12408386973424257 1.9505086899600719,0
2010-08-22,92.48,bearish,0
2010-08-29,95.26,volume 0.20586628906645088 1.9505086899600719,0
2010-09-05,94.21,volume -0.4319711635241227 1.9505086899600719,0
2010-09-12,94.86,volume 0.5285413289227965 1.9505086899600719,0
2010-09-19,96.09,volume -0.04333553265215628 1.9505086899600719,0
2010-09-26,95.09,volume 0.6662122968841859 1.9505086899600719,0
2010-10-03,94.98,volume -0.3672634974474047 1.9505086899600719,0
2010-10-10,95.39,volume -0.11204036025626196 1.9505086899600719,0
2010-10-17,98.33,volume 0.0066023407033888315 1.9505086899600719,0
2010-10-24,97.79,volume 0.052727321825132734 1.9505086899600719,0
2010-10-31,101.89,volume -0.07305917388160332 1.9505086899600719,0
2010-11-07,100.44,volume 0.06946907018264015 1.9505086899600719,0
2010-11-14,100.0,volume -0.11411731509834644 1.9505086899600719,0
2010-11-21,99.18,volume -0.37695624703783337 1.9505086899600719,0
2010-11-28,103.08,volume 0.8041401264998345 1.9505086899600719,0
2010-12-05,105.99,volume -0.23737795260650996 1.9505086899600719,0
2010-12-12,107.73,volume 0.4205514445947849 1.9505086899600719,0
2010-12-19,109.02,volume -0.4855773724482755 1.9505086899600719,0
2010-12-26,109.29,volume -0.2515119090417758 1.9505086899600719,0
2011-01-02,107.5,volume 1.83312321149233 1.9505086899600719,0
2011-01-09,109.17,volume -0.29352990213383867 1.9505086899600719,0
2011-01-16,109.41,volume -0.1412530815099522 1.9505086899600719,0
2011-01-23,111.13,volume 0.2638022815766261 1.9505086899600719,0
2011-01-30,114.68,volume 0.07220295939009569 1.9505086899600719,0
2011-02-06,117.54,volume 0.04973168795073568 1.9505086899600719,0
2011-02-13,124.48,volume 0.19316821086657687 1.9505086899600719,0
2011-02-20,122.54,volume -0.14170634081971645 1.9505086899600719,0
2011-02-27,121.53,volume 0.048360573029827325 1.9505086899600719,0
2011-03-06,121.55,volume 0.023345739905372698 1.9505086899600719,0
2011-03-13,120.38,volume 0.357156865208216 1.9505086899600719,0
2011-03-20,122.21,volume -0.5578532165223007 1.9505086899600719,0
2011-03-27,124.43,volume 0.13979065372286614 1.9505086899600719,0
2011-04-03,123.88,volume -0.039090362429010206 1.9505086899600719,0
2011-04-10,122.15,volume -0.01499488613386124 1.9505086899600719,0
2011-04-17,122.48,volume -0.10203085345999674 1.9505086899600719,0
2011-04-24,123.77,volume 0.1738926347685532 1.9505086899600719,0
2011-05-01,122.83,volume 0.3713684806759294 1.9505086899600719,0
2011-05-08,123.21,volume -0.3174611057520541 1.9505086899600719,0
2011-05-15,123.3,volume 0.0537715683059512 1.9505086899600719,0
2011-05-22,123.68,volume 0.17137581336968521 1.9505086899600719,0
2011-05-29,123.6,volume 0.02503786869376956 1.9505086899600719,0
2011-06-05,120.62,volume 0.043229796830989375 1.9505086899600719,0
