Date,Close,Stage,support
2010-01-03,281.78,,0
2010-01-10,277.84,bearish,0
2010-01-17,263.81,bearish,0
2010-01-24,269.32,bearish,0
2010-01-31,270.81,bearish,0
2010-02-07,289.69,bearish,0
2010-02-14,288.95,bearish,0
2010-02-21,279.69,bearish,0
2010-02-28,291.14,bearish,0
2010-03-07,291.48,bearish,0
2010-03-14,289.18,bearish,0
2010-03-21,301.81,bearish,0
2010-03-28,287.82,bearish,0
2010-04-04,285.42,bearish,0
2010-04-11,289.02,bearish,0
2010-04-18,325.91,bearish,0
2010-04-25,319.6,bearish,0
2010-05-02,284.11,bearish,0
2010-05-09,288.85,bearish,0
2010-05-16,275.5,bearish,0
2010-05-23,278.86,bearish,0
2010-05-30,256.41,bearish,0
2010-06-06,254.93,bearish,0
2010-06-13,246.96,bearish,0
2010-06-20,239.62,bearish,0
2010-06-27,226.23,bearish,0
2010-07-04,237.94,bearish,0
2010-07-11,228.27,bearish,0
2010-07-18,241.11,bearish,0
2010-07-25,239.64,bearish,0
2010-08-01,235.81,bearish,0
2010-08-08,224.75,volume 0.0038472197911196826 1.9505086899600719,0
2010-08-15,224.66,volume -0.1815576197239891 1.9505086899600719,0
2010-08-22,229.53,bearish,0
2010-08-29,241.97,volume -0.2175576035579777 1.9505086899600719,0
2010-09-05,240.7,volume -0.41008517212833984 1.9505086899600719,0
2010-09-12,234.46,volume 0.9001202282722192 1.9505086899600719,0
2010-09-19,244.42,volume 0.007505471260562446 1.9505086899600719,0
2010-09-26,246.48,volume -0.12875883951457967 1.9505086899600719,0
2010-10-03,241.44,volume -0.012419201355444387 1.9505086899600719,0
2010-10-10,235.36,volume 0.19020893745742184 1.9505086899600719,0
2010-10-17,235.98,volume 0.20233823903455272 1.9505086899600719,0
2010-10-24,230.08,volume -0.30704469004694035 1.9505086899600719,0
2010-10-31,248.42,volume 0.6501806280306797 1.9505086899600719,0
2010-11-07,242.77,volume -0.2755699961716759 1.9505086899600719,0
2010-11-14,225.98,volume 0.14080403389207818 1.9505086899600719,0
2010-11-21,220.56,volume -0.4425617571339524 1.9505086899600719,0
2010-11-28,241.58,volume 0.9135100431967547 1.9505086899600719,0
2010-12-05,244.25,volume -0.260810028546656 1.9505086899600719,0
2010-12-12,246.07,volume 0.03330249520243456 1.9505086899600719,0
2010-12-19,256.25,volume -0.2417652318789042 1.9505086899600719,0
2010-12-26,257.01,volume -0.3188339253181369 1.9505086899600719,0
2011-01-02,278.22,volume 1.4768739297070916 1.9505086899600719,0
2011-01-09,290.28,volume -0.10422746684732564 1.9505086899600719,0
2011-01-16,277.2,volume -0.22587472187056545 1.9505086899600719,0
2011-01-23,277.71,volume 0.2281264276611603 1.9505086899600719,0
2011-01-30,266.85,volume -0.031609662359732615 1.9505086899600719,0
2011-02-06,276.95,volume -0.020518829718650378 1.9505086899600719,0
2011-02-13,279.42,volume -0.12248815284030923 1.9505086899600719,0
2011-02-20,264.66,volume 0.16442393009950873 1.9505086899600719,0
2011-02-27,258.87,volume 0.011014908479491714 1.9505086899600719,0
2011-03-06,263.78,volume -0.05214975868335314 1.9505086899600719,0
2011-03-13,263.2,volume 0.16654691692222312 1.9505086899600719,0
2011-03-20,267.94,volume -0.42571159063988273 1.9505086899600719,0
2011-03-27,258.46,volume 0.3908123319040011 1.9505086899600719,0
