Date,Close,Stage,support
2010-01-03,546.86,,0
2010-01-10,536.87,bearish,0
2010-01-17,499.58,bearish,0
2010-01-24,483.18,bearish,0
2010-01-31,475.49,bearish,0
2010-02-07,491.91,bearish,0
2010-02-14,506.64,bearish,0
2010-02-21,491.34,bearish,0
2010-02-28,514.56,bearish,0
2010-03-07,518.73,bearish,0
2010-03-14,500.35,bearish,0
2010-03-21,483.73,bearish,0
2010-03-28,512.09,bearish,0
2010-04-04,520.06,bearish,0
2010-04-11,517.02,bearish,0
2010-04-18,561.69,bearish,0
2010-04-25,525.41,bearish,0
2010-05-02,466.35,bearish,0
2010-05-09,477.38,bearish,0
2010-05-16,443.59,bearish,0
2010-05-23,424.08,bearish,0
2010-05-30,406.24,bearish,0
2010-06-06,429.94,bearish,0
2010-06-13,451.41,bearish,0
2010-06-20,428.54,bearish,0
2010-06-27,410.42,bearish,0
2010-07-04,441.59,bearish,0
2010-07-11,430.66,bearish,0
2010-07-18,453.58,bearish,0
2010-07-25,454.93,bearish,0
2010-08-01,470.06,bearish,0
2010-08-08,441.46,volume -0.1270102339181286 1.9505086899600719,0
2010-08-15,429.48,volume -0.09159962917551367 1.9505086899600719,0
2010-08-22,433.17,bearish,0
2010-08-29,449.82,volume -0.14232441671139207 1.9505086899600719,0
2010-09-05,462.16,volume -0.2738773640258164 1.9505086899600719,0
2010-09-12,461.07,volume 0.5912088729494587 1.9505086899600719,0
2010-09-19,479.16,volume -0.14836555193230339 1.9505086899600719,0
2010-09-26,491.78,volume 0.10978966714314886 1.9505086899600719,0
2010-10-03,501.3,volume -0.12932595351302023 1.9505086899600719,0
2010-10-10,516.61,volume 0.17174859461515712 1.9505086899600719,0
2010-10-17,516.93,volume 0.09260381496551529 1.9505086899600719,0
2010-10-24,521.82,volume 0.15219745391157358 1.9505086899600719,0
2010-10-31,554.84,volume -0.08517571548097969 1.9505086899600719,0
2010-11-07,558.41,volume -0.08846440500068753 1.9505086899600719,0
2010-11-14,578.45,volume -0.040408762950871036 1.9505086899600719,0
2010-11-21,570.22,volume -0.44612660022353456 1.9505086899600719,0
2010-11-28,613.79,volume 0.9051835684454157 1.9505086899600719,0
2010-12-05,607.38,volume -0.2757473562454026 1.9505086899600719,0
2010-12-12,607.77,volume 0.13722531977697616 1.9505086899600719,0
2010-12-19,617.5,volume -0.5333926614424971 1.9505086899600719,0
2010-12-26,623.78,volume -0.012290956610804038 1.9505086899600719,0
2011-01-02,611.81,volume 1.1303749262484133 1.9505086899600719,0
2011-01-09,645.05,volume 0.13028517716568477 1.9505086899600719,0
2011-01-16,626.19,volume -0.1510788696000832 1.9505086899600719,0
2011-01-23,658.6,volume 0.22562566582991495 1.9505086899600719,0
2011-01-30,682.75,volume -0.05504297929489799 1.9505086899600719,0
2011-02-06,686.0,volume -0.020692676001027088 1.9505086899600719,0
2011-02-13,722.69,volume 0.04793559233153899 1.9505086899600719,0
2011-02-20,717.37,volume -0.07510486422842 1.9505086899600719,0
2011-02-27,714.42,volume 0.2523710893988098 1.9505086899600719,0
2011-03-06,681.85,volume -0.22591695325161765 1.9505086899600719,0
2011-03-13,679.83,volume 0.2858514645896768 1.9505086899600719,0
2011-03-20,700.84,volume -0.2932687397875817 1.9505086899600719,0
2011-03-27,730.52,volume 0.29521780988936563 1.9505086899600719,0
2011-04-03,716.77,volume -0.25752194055054645 1.9505086899600719,0
2011-04-10,691.76,volume 0.1954433185263098 1.9505086899600719,0
2011-04-17,714.87,volume -0.26534267668038836 1.9505086899600719,0
2011-04-24,714.03,volume 0.23239873390649723 1.9505086899600719,0
2011-05-01,652.83,volume 0.36406396584785994 1.9505086899600719,0
2011-05-08,651.55,volume -0.092190597508223 1.9505086899600719,0
2011-05-15,658.53,volume 0.08742665751082579 1.9505086899600719,0
2011-05-22,678.12,volume -0.15853372123209608 1.9505086899600719,0
2011-05-29,674.58,volume 0.22642962599932615 1.9505086899600719,0
2011-06-05,650.58,volume -0.21560090239457042 1.9505086899600719,0
2011-06-12,632.91,volume 0.16091286108877867 1.9505086899600719,0
2011-06-19,632.03,volume 0.15638150875605117 1.9505086899600719,0
2011-06-26,689.16,volume -0.253852640874367 1.9505086899600719,0
2011-07-03,703.42,volume -0.29586687540230616 1.9505086899600719,0
2011-07-10,696.93,volume 0.36898178452926444 1.9505086899600719,0
2011-07-17,733.91,volume -0.019686727122835923 1.9505086899600719,0
2011-07-24,712.75,volume 0.13766482777179756 1.9505086899600719,0
2011-07-31,614.45,bearish,0
2011-08-07,601.48,bearish,0
2011-08-14,545.01,bearish,0
2011-08-21,571.89,bearish,0
2011-08-28,576.55,bearish,0
2011-09-04,563.4,bearish,0
2011-09-11,582.45,bearish,0
2011-09-18,486.78,bearish,0
2011-09-25,465.75,bearish,0
2011-10-02,493.93,bearish,0
2011-10-09,555.02,volume -0.218276878169541 1.9505086899600719,0
2011-10-16,541.72,volume 0.03660770203362995 1.9505086899600719,0
2011-10-23,604.77,volume 0.026748406953547965 1.9505086899600719,0
2011-10-30,585.4,volume -0.0018207756362100813 1.9505086899600719,0
2011-11-06,595.37,volume -0.19594030771891968 1.9505086899600719,0
2011-11-13,561.81,volume -0.007981629801773416 1.9505086899600719,0
2011-11-20,518.74,bearish,0
2011-11-27,579.43,volume 0.593104168809 1.9505086899600719,0
2011-12-04,571.85,volume -0.10935114298839332 1.9505086899600719,0
2011-12-11,522.93,volume 0.10165812932121576 1.9505086899600719,0
2011-12-18,547.58,volume -0.16267453441175372 1.9505086899600719,0
2011-12-25,540.98,volume -0.4953056622748093 1.9505086899600719,0
2012-01-01,550.02,volume 0.36971885799682425 1.9505086899600719,0
2012-01-08,545.72,volume 0.2548415693049053 1.9505086899600719,0
2012-01-15,576.92,volume -0.053880501037034345 1.9505086899600719,0
2012-01-22,590.5,volume 0.23164404280982565 1.9505086899600719,0
2012-01-29,608.34,volume -0.07553241100575159 1.9505086899600719,0
2012-02-05,603.11,volume -0.0681088261505608 1.9505086899600719,0
2012-02-12,611.88,volume 0.03752221650833176 1.9505086899600719,0
2012-02-19,627.3,volume -0.14592173913043482 1.9505086899600719,0
2012-02-26,609.84,volume 0.25608079903073744 1.9505086899600719,0
2012-03-04,601.91,volume -0.20941712395943946 1.9505086899600719,0
2012-03-11,610.65,volume 0.25343722766186505 1.9505086899600719,0
2012-03-18,581.13,volume -0.0640142653819098 1.9505086899600719,0
2012-03-25,566.14,volume 0.08480441849896869 1.9505086899600719,0
2012-04-01,555.78,volume -0.33414429800534917 1.9505086899600719,0
2012-04-08,546.71,volume 0.32982069833280914 1.9505086899600719,0
2012-04-15,554.23,volume 0.054724104990219624 1.9505086899600719,0
2012-04-22,565.63,volume -0.01274907271629433 1.9505086899600719,0
2012-04-29,539.0,volume -0.01231957501834835 1.9505086899600719,0
2012-05-06,529.23,volume 0.028396525185329313 1.9505086899600719,0
2012-05-13,493.4,volume 0.06663111172280911 1.9505086899600719,0
2012-05-20,510.26,volume -0.14674430232745694 1.9505086899600719,0
2012-05-27,481.54,volume -0.021615848471673527 1.9505086899600719,0
2012-06-03,491.19,volume 0.2358015746510167 1.9505086899600719,0
2012-06-10,501.45,volume -0.14757199587254932 1.9505086899600719,0
2012-06-17,472.58,volume 0.1965500797828439 1.9505086899600719,0
2012-06-24,493.41,volume -0.02237141608994553 1.9505086899600719,0
2012-07-01,498.1,volume -0.42634838507369077 1.9505086899600719,0
2012-07-08,502.95,volume 0.4233823026990091 1.9505086899600719,0
2012-07-15,528.19,volume 0.10116555935327787 1.9505086899600719,0
2012-07-22,553.31,volume 0.1360763080571612 1.9505086899600719,0
2012-07-29,551.4,volume -0.17949347659247894 1.9505086899600719,0
2012-08-05,570.46,volume -0.19616132894343008 1.9505086899600719,0
2012-08-12,571.93,volume -0.17767046776821038 1.9505086899600719,0
2012-08-19,565.77,volume -0.06743926080004525 1.9505086899600719,0
2012-08-26,554.13,volume 0.0628783855549655 1.9505086899600719,0
2012-09-02,567.7,volume -0.01608873788348153 1.9505086899600719,0
2012-09-09,599.29,volume 0.17981196134761035 1.9505086899600719,0
2012-09-16,580.22,volume 0.32965627498001604 1.9505086899600719,0
2012-09-23,555.26,volume -0.10825834019293201 1.9505086899600719,0
2012-09-30,544.62,volume -0.10064719548622636 1.9505086899600719,0
2012-10-07,547.98,volume -0.17791078512777936 1.9505086899600719,0
2012-10-14,565.13,volume 0.226162586799467 1.9505086899600719,0
2012-10-21,536.88,volume -0.006441131717139337 1.9505086899600719,0
2012-10-28,527.06,volume -0.2805605453456773 1.9505086899600719,0
2012-11-04,515.1,volume 0.6032106787880729 1.9505086899600719,0
2012-11-11,511.67,volume 0.002116465502610687 1.9505086899600719,0
2012-11-18,532.96,volume -0.507835304197093 1.9505086899600719,0
2012-11-25,536.18,volume 0.9672691941784912 1.9505086899600719,0
2012-12-02,540.35,volume -0.23124016092356126 1.9505086899600719,0
2012-12-09,523.44,volume -0.01950076959111291 1.9505086899600719,0
2012-12-16,538.34,volume 0.38084577793551566 1.9505086899600719,0
2012-12-23,523.94,volume -0.6001996876173906 1.9505086899600719,0
2012-12-30,565.72,volume 0.6776698068887075 1.9505086899600719,0
2013-01-06,567.78,volume -0.05759764185703753 1.9505086899600719,0
2013-01-13,586.82,volume 0.0 1.9505086899600719,0
2013-01-20,604.63,volume 0.10475118075756162 1.9505086899600719,0
2013-01-27,614.86,volume 0.22015855039637588 1.9505086899600719,0
2013-02-03,611.95,volume -0.06599220345275658 1.9505086899600719,0
2013-02-10,620.03,volume 0.009067872403855759 1.9505086899600719,0
2013-02-17,603.34,volume -0.19745426791737453 1.9505086899600719,0
2013-02-24,594.13,volume 0.43800042948737605 1.9505086899600719,0
2013-03-03,602.11,volume -0.23266381508069423 1.9505086899600719,0
2013-03-10,615.57,volume 0.2861809638989672 1.9505086899600719,0
2013-03-17,586.86,volume -0.022037525398815427 1.9505086899600719,0
2013-03-24,599.09,volume -0.34737249267834447 1.9505086899600719,0
2013-03-31,580.96,volume 0.3128884222647452 1.9505086899600719,0
2013-04-07,594.14,volume -0.009377015348897233 1.9505086899600719,0
2013-04-14,555.85,volume 0.4261031470124865 1.9505086899600719,0
2013-04-21,579.28,volume -0.2124094988541847 1.9505086899600719,0
2013-04-28,606.11,volume 0.037107020309746774 1.9505086899600719,0
2013-05-05,616.78,volume -0.17490638797295033 1.9505086899600719,0
2013-05-12,623.67,volume 0.16838939539672437 1.9505086899600719,0
2013-05-19,612.65,volume -0.059329599870140415 1.9505086899600719,0
2013-05-26,598.58,volume -0.19530383335387647 1.9505086899600719,0
