Date,Close,Stage,support
2010-01-03,67.72,,0
2010-01-10,68.4,bearish,0
2010-01-17,66.02,bearish,0
2010-01-24,64.92,bearish,0
2010-01-31,64.2,bearish,0
2010-02-07,64.1,bearish,0
2010-02-14,68.38,bearish,0
2010-02-21,69.26,bearish,0
2010-02-28,71.49,bearish,0
2010-03-07,75.62,bearish,0
2010-03-14,76.84,bearish,0
2010-03-21,77.35,bearish,0
2010-03-28,75.72,bearish,0
2010-04-04,81.19,bearish,0
2010-04-11,78.75,bearish,0
2010-04-18,84.06,bearish,0
2010-04-25,81.5,bearish,0
2010-05-02,75.28,bearish,0
2010-05-09,78.73,bearish,0
2010-05-16,74.12,bearish,0
2010-05-23,75.94,bearish,0
2010-05-30,70.45,bearish,0
2010-06-06,74.88,bearish,0
2010-06-13,77.13,bearish,0
2010-06-20,75.28,bearish,0
2010-06-27,70.25,bearish,0
2010-07-04,73.56,bearish,0
2010-07-11,72.35,bearish,0
2010-07-18,77.26,bearish,0
2010-07-25,78.59,bearish,0
2010-08-01,80.55,bearish,0
2010-08-08,77.21,volume 0.015389212610189773 1.9505086899600719,0
2010-08-15,77.41,volume -0.10184562347599424 1.9505086899600719,0
2010-08-22,79.54,bearish,0
2010-08-29,83.62,volume 0.07436102400131173 1.9505086899600719,0
2010-09-05,81.79,volume -0.37600396817826276 1.9505086899600719,0
2010-09-12,82.81,volume 0.2996566589213647 1.9505086899600719,0
2010-09-19,83.4,volume 0.15303192228876727 1.9505086899600719,0
2010-09-26,82.6,volume 0.12337734010168022 1.9505086899600719,0
2010-10-03,85.67,volume -0.26411044337534073 1.9505086899600719,0
2010-10-10,86.51,volume 0.007962619322678721 1.9505086899600719,0
2010-10-17,89.07,volume 0.09939922094845088 1.9505086899600719,0
2010-10-24,86.8,volume 0.051018637853458726 1.9505086899600719,0
2010-10-31,91.99,volume 0.13263456336765733 1.9505086899600719,0
2010-11-07,87.94,volume 0.07276293782435772 1.9505086899600719,0
2010-11-14,84.66,volume 0.030045808321464307 1.9505086899600719,0
2010-11-21,86.47,volume -0.6031631466696195 1.9505086899600719,0
2010-11-28,88.01,volume 0.9889273152675313 1.9505086899600719,0
2010-12-05,86.61,volume -0.1686520590012568 1.9505086899600719,0
2010-12-12,84.35,volume 0.8209298899234876 1.9505086899600719,0
2010-12-19,85.32,volume -0.41864468311163394 1.9505086899600719,0
2010-12-26,86.29,volume -0.20897167094757274 1.9505086899600719,0
2011-01-02,85.63,volume 0.8112134143391663 1.9505086899600719,0
2011-01-09,86.33,volume -0.13540794600925987 1.9505086899600719,0
2011-01-16,85.45,volume -0.34515617624251027 1.9505086899600719,0
2011-01-23,86.89,volume 0.38602110764188224 1.9505086899600719,0
2011-01-30,87.81,volume 0.2129917143307456 1.9505086899600719,0
2011-02-06,90.07,volume -0.19869307586143792 1.9505086899600719,0
2011-02-13,90.1,volume 0.06859087168026123 1.9505086899600719,0
2011-02-20,89.09,volume -0.17017193526686147 1.9505086899600719,0
2011-02-27,89.07,volume 0.6630094859983866 1.9505086899600719,0
2011-03-06,88.38,volume -0.30451746355086307 1.9505086899600719,0
2011-03-13,86.76,volume 0.3382208127854913 1.9505086899600719,0
