Date,Close,Stage,support
2010-01-03,254.65,,0
2010-01-10,260.44,bearish,0
2010-01-17,255.22,bearish,0
2010-01-24,251.84,bearish,0
2010-01-31,247.6,bearish,0
2010-02-07,247.73,bearish,0
2010-02-14,251.53,bearish,0
2010-02-21,248.75,bearish,0
2010-02-28,252.16,bearish,0
2010-03-07,251.83,bearish,0
2010-03-14,253.27,bearish,0
2010-03-21,252.49,bearish,0
2010-03-28,254.99,bearish,0
2010-04-04,253.08,bearish,0
2010-04-11,249.11,bearish,0
2010-04-18,247.66,bearish,0
2010-04-25,245.87,bearish,0
2010-05-02,238.52,bearish,0
2010-05-09,237.21,bearish,0
2010-05-16,227.98,bearish,0
2010-05-23,227.53,bearish,0
2010-05-30,223.22,bearish,0
2010-06-06,230.9,bearish,0
2010-06-13,234.25,bearish,0
2010-06-20,230.76,bearish,0
2010-06-27,226.27,bearish,0
2010-07-04,235.32,bearish,0
2010-07-11,231.89,bearish,0
2010-07-18,229.68,bearish,0
2010-07-25,230.84,bearish,0
2010-08-01,240.33,bearish,0
2010-08-08,237.02,volume -0.10809100772817093 1.9505086899600719,0
2010-08-15,235.67,volume 0.1413272950278328 1.9505086899600719,0
2010-08-22,235.78,bearish,0
2010-08-29,240.78,volume -0.051944400030946136 1.9505086899600719,0
2010-09-05,246.23,volume -0.24310617442350346 1.9505086899600719,0
2010-09-12,248.48,volume 0.6163320695045911 1.9505086899600719,0
2010-09-19,252.5,volume -0.21439010186225094 1.9505086899600719,0
2010-09-26,250.64,volume 0.17254408060453397 1.9505086899600719,0
2010-10-03,254.22,volume -0.2272414583811052 1.9505086899600719,0
2010-10-10,257.16,volume 0.5063798844291738 1.9505086899600719,0
2010-10-17,255.75,volume -0.21920928865373313 1.9505086899600719,0
2010-10-24,253.65,volume -0.07405391050325327 1.9505086899600719,0
2010-10-31,253.03,volume 0.1783660533750162 1.9505086899600719,0
2010-11-07,246.78,volume -0.04554531404023321 1.9505086899600719,0
2010-11-14,246.74,volume 0.08996097540873405 1.9505086899600719,0
2010-11-21,243.19,volume -0.3545751251696224 1.9505086899600719,0
2010-11-28,245.24,volume 0.5042276455182289 1.9505086899600719,0
2010-12-05,246.94,volume -0.19326216181931544 1.9505086899600719,0
2010-12-12,249.73,volume 0.5639842279774174 1.9505086899600719,0
2010-12-19,250.33,volume -0.5851406197774913 1.9505086899600719,0
2010-12-26,248.94,volume -0.008747295244233677 1.9505086899600719,0
2011-01-02,253.79,volume 0.7794575263573453 1.9505086899600719,0
2011-01-09,249.62,volume -0.1327665183290485 1.9505086899600719,0
2011-01-16,250.1,volume 0.055888764323925644 1.9505086899600719,0
2011-01-23,243.9,volume 0.2293939371136815 1.9505086899600719,0
2011-01-30,249.34,volume 0.01808987494873837 1.9505086899600719,0
2011-02-06,247.48,volume -0.29014847877573324 1.9505086899600719,0
2011-02-13,250.06,volume 0.08710814539154987 1.9505086899600719,0
2011-02-20,246.04,volume -0.04093099950162671 1.9505086899600719,0
2011-02-27,252.54,volume 0.3156611306414763 1.9505086899600719,0
2011-03-06,249.88,volume -0.18426381028111694 1.9505086899600719,0
2011-03-13,248.05,volume 0.6265903439202589 1.9505086899600719,0
2011-03-20,251.43,volume -0.38495703688537475 1.9505086899600719,0
2011-03-27,254.82,volume 0.03634573279073772 1.9505086899600719,0
2011-04-03,257.92,volume -0.1599181002243002 1.9505086899600719,0
2011-04-10,262.26,volume 0.20427594492951595 1.9505086899600719,0
2011-04-17,263.28,volume -0.03528090747574142 1.9505086899600719,0
2011-04-24,271.92,volume 0.07762601996789953 1.9505086899600719,0
2011-05-01,272.05,volume 0.1308040174580638 1.9505086899600719,0
2011-05-08,276.48,volume -0.1772942407403102 1.9505086899600719,0
2011-05-15,274.51,volume 0.09035220459379212 1.9505086899600719,0
2011-05-22,274.01,volume -0.17762748636936887 1.9505086899600719,0
2011-05-29,271.14,volume 0.02527755671297216 1.9505086899600719,0
2011-06-05,267.6,volume 0.047610264450234085 1.9505086899600719,0
2011-06-12,269.1,volume 0.2748579896415628 1.9505086899600719,0
2011-06-19,267.54,volume -0.043623827397647696 1.9505086899600719,0
2011-06-26,276.05,volume -0.2064079422382672 1.9505086899600719,0
2011-07-03,275.46,volume -0.22094848174684412 1.9505086899600719,0
2011-07-10,273.13,volume 0.4092824540402713 1.9505086899600719,0
2011-07-17,274.33,volume -0.16213883210872326 1.9505086899600719,0
2011-07-24,264.17,volume 0.1927980285010178 1.9505086899600719,0
2011-07-31,248.61,bearish,0
2011-08-07,249.45,bearish,0
2011-08-14,246.95,bearish,0
2011-08-21,253.77,bearish,0
2011-08-28,255.82,bearish,0
2011-09-04,253.74,bearish,0
2011-09-11,259.01,bearish,0
2011-09-18,249.7,bearish,0
2011-09-25,255.13,bearish,0
2011-10-02,256.72,bearish,0
2011-10-09,264.02,volume -0.38423004817868445 1.9505086899600719,0
2011-10-16,263.61,volume 0.30834131569901624 1.9505086899600719,0
2011-10-23,270.32,volume 0.0044726858694834615 1.9505086899600719,0
2011-10-30,264.66,volume -0.014099242726185679 1.9505086899600719,0
2011-11-06,270.58,volume -0.17785764818838745 1.9505086899600719,0
2011-11-13,264.1,volume 0.031500964234950635 1.9505086899600719,0
2011-11-20,254.91,bearish,0
2011-11-27,269.55,volume 0.6293095240378621 1.9505086899600719,0
2011-12-04,274.49,volume -0.07736634598794989 1.9505086899600719,0
2011-12-11,277.14,volume 0.3252908190950281 1.9505086899600719,0
2011-12-18,286.21,volume -0.3140012900865513 1.9505086899600719,0
2011-12-25,284.94,volume -0.5069750470149044 1.9505086899600719,0
2012-01-01,283.4,volume 0.616865926558497 1.9505086899600719,0
2012-01-08,284.65,volume 0.1382206142551563 1.9505086899600719,0
2012-01-15,285.35,volume -0.07838951919135673 1.9505086899600719,0
2012-01-22,282.81,volume 0.05187677796705459 1.9505086899600719,0
2012-01-29,282.14,volume 0.14642325028520364 1.9505086899600719,0
2012-02-05,279.45,volume -0.22444908042565126 1.9505086899600719,0
2012-02-12,283.4,volume 0.05554109951637076 1.9505086899600719,0
2012-02-19,282.03,volume -0.18758234939093332 1.9505086899600719,0
2012-02-26,283.94,volume 0.47708533880215964 1.9505086899600719,0
2012-03-04,284.73,volume -0.14513912501416748 1.9505086899600719,0
