Date,Close,Stage,support
2010-01-03,137.27,,0
2010-01-10,126.05,bearish,0
2010-01-17,108.38,bearish,0
2010-01-24,102.95,bearish,0
2010-01-31,106.42,bearish,0
2010-02-07,107.27,bearish,0
2010-02-14,109.28,bearish,0
2010-02-21,107.15,bearish,0
2010-02-28,111.77,bearish,0
2010-03-07,109.77,bearish,0
2010-03-14,115.03,bearish,0
2010-03-21,115.25,bearish,0
2010-03-28,118.77,bearish,0
2010-04-04,116.37,bearish,0
2010-04-11,112.66,bearish,0
2010-04-18,114.4,bearish,0
2010-04-25,109.05,bearish,0
2010-05-02,97.38,bearish,0
2010-05-09,100.28,bearish,0
2010-05-16,92.27,bearish,0
2010-05-23,94.75,bearish,0
2010-05-30,88.28,bearish,0
2010-06-06,92.78,bearish,0
2010-06-13,90.83,bearish,0
2010-06-20,91.73,bearish,0
2010-06-27,81.67,bearish,0
2010-07-04,89.33,bearish,0
2010-07-11,85.21,bearish,0
2010-07-18,90.53,bearish,0
2010-07-25,91.51,bearish,0
2010-08-01,94.77,bearish,0
2010-08-08,86.88,volume 0.09048130152022726 1.9505086899600719,0
2010-08-15,86.38,volume -0.06082851891677776 1.9505086899600719,0
2010-08-22,84.54,bearish,0
2010-08-29,89.08,volume 0.18617844130584627 1.9505086899600719,0
2010-09-05,91.51,volume -0.27833769143837983 1.9505086899600719,0
2010-09-12,91.62,volume 0.4714100222249047 1.9505086899600719,0
2010-09-19,99.76,volume 0.3203945242354884 1.9505086899600719,0
2010-09-26,100.06,volume -0.20215803413483213 1.9505086899600719,0
2010-10-03,105.28,volume 0.3007217416040455 1.9505086899600719,0
2010-10-10,107.33,volume -0.15805586354071577 1.9505086899600719,0
2010-10-17,104.12,volume -0.3323398974413768 1.9505086899600719,0
2010-10-24,107.21,volume 0.361735974552327 1.9505086899600719,0
2010-10-31,114.19,volume -0.2109371277854748 1.9505086899600719,0
2010-11-07,110.09,volume 0.05112096106931818 1.9505086899600719,0
2010-11-14,109.4,volume -0.052723135420923106 1.9505086899600719,0
2010-11-21,107.92,volume -0.44463364810416883 1.9505086899600719,0
2010-11-28,116.25,volume 0.7594888529391237 1.9505086899600719,0
2010-12-05,116.68,volume -0.13973096934709572 1.9505086899600719,0
2010-12-12,118.93,volume 0.1791741639673179 1.9505086899600719,0
2010-12-19,125.15,volume -0.187232174938324 1.9505086899600719,0
2010-12-26,125.37,volume -0.23370818851594188 1.9505086899600719,0
2011-01-02,133.19,volume 1.8607324278550044 1.9505086899600719,0
2011-01-09,129.65,volume 0.10631383005023087 1.9505086899600719,0
2011-01-16,128.09,volume -0.3761258353372323 1.9505086899600719,0
2011-01-23,130.86,volume 0.015346743576158728 1.9505086899600719,0
2011-01-30,138.96,volume 0.12411471280560726 1.9505086899600719,0
2011-02-06,140.84,volume -0.27019546361461166 1.9505086899600719,0
2011-02-13,140.38,volume -0.04011986728836592 1.9505086899600719,0
2011-02-20,135.29,volume 0.33334321921500165 1.9505086899600719,0
2011-02-27,134.55,volume -0.2833060790929308 1.9505086899600719,0
2011-03-06,130.19,volume 0.09171656064986511 1.9505086899600719,0
2011-03-13,130.6,volume 0.3224643411047661 1.9505086899600719,0
2011-03-20,138.47,volume -0.4149765068404243 1.9505086899600719,0
2011-03-27,141.44,volume 0.05532025220430814 1.9505086899600719,0
2011-04-03,144.99,volume 0.19866036590547353 1.9505086899600719,0
2011-04-10,133.86,volume 0.4994525097256841 1.9505086899600719,0
2011-04-17,137.46,volume -0.36752007418362953 1.9505086899600719,0
2011-04-24,137.9,volume -0.17831901406067474 1.9505086899600719,0
2011-05-01,138.97,volume 1.212437776740158 1.9505086899600719,0
2011-05-08,138.66,volume -0.4714354774364078 1.9505086899600719,0
2011-05-15,132.21,volume 0.010866651664960925 1.9505086899600719,0
2011-05-22,133.97,volume -0.20347516574764724 1.9505086899600719,0
