Date,Close,Stage,support
2010-01-03,456.38,,0
2010-01-10,459.25,bearish,0
2010-01-17,454.55,bearish,0
2010-01-24,461.62,bearish,0
2010-01-31,460.48,bearish,0
2010-02-07,463.48,bearish,0
2010-02-14,476.18,bearish,0
2010-02-21,475.54,bearish,0
2010-02-28,478.74,bearish,0
2010-03-07,477.17,bearish,0
2010-03-14,481.66,bearish,0
2010-03-21,480.7,bearish,0
2010-03-28,478.66,bearish,0
2010-04-04,474.29,bearish,0
2010-04-11,475.49,bearish,0
2010-04-18,480.44,bearish,0
2010-04-25,470.97,bearish,0
2010-05-02,455.61,bearish,0
2010-05-09,471.57,bearish,0
2010-05-16,466.36,bearish,0
2010-05-23,461.23,bearish,0
2010-05-30,458.9,bearish,0
2010-06-06,461.51,bearish,0
2010-06-13,463.65,bearish,0
2010-06-20,451.77,bearish,0
2010-06-27,447.94,bearish,0
2010-07-04,465.59,bearish,0
2010-07-11,467.21,bearish,0
2010-07-18,467.65,bearish,0
2010-07-25,463.85,bearish,0
2010-08-01,455.67,bearish,0
2010-08-08,453.93,volume -0.17427062094193624 1.9505086899600719,0
2010-08-15,455.38,volume 0.07985438030302894 1.9505086899600719,0
2010-08-22,454.18,bearish,0
2010-08-29,458.65,volume -0.028635713396123696 1.9505086899600719,0
2010-09-05,459.74,volume -0.4071367983138072 1.9505086899600719,0
2010-09-12,464.25,volume 1.0592866430259122 1.9505086899600719,0
2010-09-19,469.2,volume -0.2553214690578405 1.9505086899600719,0
2010-09-26,459.13,volume 0.0003208266388154968 1.9505086899600719,0
2010-10-03,472.41,volume -0.0664015459210805 1.9505086899600719,0
2010-10-10,479.12,volume -0.09586877312769604 1.9505086899600719,0
2010-10-17,483.43,volume 0.0445509614812889 1.9505086899600719,0
2010-10-24,483.41,volume 0.061071862357780615 1.9505086899600719,0
2010-10-31,490.53,volume 0.27883660872470406 1.9505086899600719,0
2010-11-07,486.34,volume -0.2876305045492368 1.9505086899600719,0
2010-11-14,484.32,volume 0.20782196271045006 1.9505086899600719,0
2010-11-21,471.01,volume -0.40017849300060093 1.9505086899600719,0
2010-11-28,473.33,volume 0.7042473925678479 1.9505086899600719,0
2010-12-05,478.98,volume -0.2513823209109446 1.9505086899600719,0
2010-12-12,490.85,volume 0.8538691766105011 1.9505086899600719,0
2010-12-19,494.39,volume -0.6343344096029561 1.9505086899600719,0
2010-12-26,487.55,volume -0.02014556189236194 1.9505086899600719,0
2011-01-02,488.09,volume 0.6552717030490813 1.9505086899600719,0
2011-01-09,496.07,volume -0.04953291897200007 1.9505086899600719,0
2011-01-16,498.5,volume 0.16689695713003938 1.9505086899600719,0
2011-01-23,486.98,volume 0.2066015357950426 1.9505086899600719,0
2011-01-30,482.66,volume -0.07067662741145664 1.9505086899600719,0
2011-02-06,493.37,volume 0.024371338541456566 1.9505086899600719,0
2011-02-13,489.68,volume -0.053204623717217236 1.9505086899600719,0
2011-02-20,479.71,volume -0.21654087449724146 1.9505086899600719,0
2011-02-27,474.57,volume 0.3398924087465611 1.9505086899600719,0
2011-03-06,471.01,volume -0.21600220258170855 1.9505086899600719,0
2011-03-13,465.26,volume 0.47896230721993316 1.9505086899600719,0
2011-03-20,467.92,volume -0.4541434906683399 1.9505086899600719,0
2011-03-27,477.44,volume 0.3081346467464985 1.9505086899600719,0
2011-04-03,475.54,volume -0.17578821792186783 1.9505086899600719,0
2011-04-10,490.85,volume 0.28863634179674436 1.9505086899600719,0
2011-04-17,484.73,volume -0.3372260748578346 1.9505086899600719,0
2011-04-24,496.92,volume 0.4359193696537964 1.9505086899600719,0
2011-05-01,498.6,volume 0.06877028084989845 1.9505086899600719,0
2011-05-08,511.14,volume -0.024916187941171564 1.9505086899600719,0
2011-05-15,513.88,volume 0.034670177549122494 1.9505086899600719,0
2011-05-22,505.92,volume -0.14554523577285383 1.9505086899600719,0
2011-05-29,498.86,volume -0.05975305136177256 1.9505086899600719,0
2011-06-05,492.45,volume 0.2750916263877068 1.9505086899600719,0
2011-06-12,492.57,volume 0.08865503129668739 1.9505086899600719,0
2011-06-19,478.31,volume -0.015817331705165638 1.9505086899600719,0
2011-06-26,491.39,volume -0.045403679880935965 1.9505086899600719,0
2011-07-03,496.26,volume -0.2525534898875662 1.9505086899600719,0
