Date,Close,Stage,support
2010-01-03,276.41,,0
2010-01-10,275.52,bearish,0
2010-01-17,270.43,bearish,0
2010-01-24,273.79,bearish,0
2010-01-31,270.12,bearish,0
2010-02-07,273.99,bearish,0
2010-02-14,284.75,bearish,0
2010-02-21,283.96,bearish,0
2010-02-28,290.82,bearish,0
2010-03-07,289.61,bearish,0
2010-03-14,293.32,bearish,0
2010-03-21,296.83,bearish,0
2010-03-28,297.94,bearish,0
2010-04-04,298.89,bearish,0
2010-04-11,301.52,bearish,0
2010-04-18,310.02,bearish,0
2010-04-25,298.76,bearish,0
2010-05-02,283.79,bearish,0
2010-05-09,290.91,bearish,0
2010-05-16,280.33,bearish,0
2010-05-23,282.68,bearish,0
2010-05-30,273.99,bearish,0
2010-06-06,283.85,bearish,0
2010-06-13,291.47,bearish,0
2010-06-20,288.48,bearish,0
2010-06-27,273.9,bearish,0
2010-07-04,290.24,bearish,0
2010-07-11,282.95,bearish,0
2010-07-18,289.81,bearish,0
2010-07-25,289.59,bearish,0
2010-08-01,292.77,bearish,0
2010-08-08,286.91,volume 0.03988660066449268 1.9505086899600719,0
2010-08-15,286.66,volume -0.08398270868924917 1.9505086899600719,0
2010-08-22,289.41,bearish,0
2010-08-29,298.65,volume 0.14474451674161748 1.9505086899600719,0
2010-09-05,297.5,volume -0.41300375641406595 1.9505086899600719,0
2010-09-12,307.31,volume 0.762132762652382 1.9505086899600719,0
2010-09-19,309.25,volume -0.18502653338891517 1.9505086899600719,0
2010-09-26,307.58,volume 0.09519453497656172 1.9505086899600719,0
2010-10-03,311.35,volume -0.18570035738177992 1.9505086899600719,0
2010-10-10,316.3,volume 0.14367007063472137 1.9505086899600719,0
2010-10-17,319.87,volume 0.009199288867728805 1.9505086899600719,0
2010-10-24,314.36,volume 0.0737358856930086 1.9505086899600719,0
2010-10-31,324.93,volume -0.03399001388896983 1.9505086899600719,0
2010-11-07,315.71,volume -0.026788521839461787 1.9505086899600719,0
2010-11-14,314.62,volume 0.08090155995015702 1.9505086899600719,0
2010-11-21,310.38,volume -0.39877748498147003 1.9505086899600719,0
2010-11-28,316.23,volume 0.5570806656135383 1.9505086899600719,0
2010-12-05,319.48,volume -0.19522625467981136 1.9505086899600719,0
2010-12-12,320.75,volume 0.30921291367147186 1.9505086899600719,0
2010-12-19,323.29,volume -0.47984701064891655 1.9505086899600719,0
2010-12-26,323.57,volume 0.03572609805083893 1.9505086899600719,0
2011-01-02,320.85,volume 0.5096736010201146 1.9505086899600719,0
2011-01-09,322.49,volume 0.09359851922323004 1.9505086899600719,0
2011-01-16,321.0,volume -0.10201384101890232 1.9505086899600719,0
2011-01-23,321.92,volume 0.29392353415287986 1.9505086899600719,0
2011-01-30,328.94,volume -0.08555698918604016 1.9505086899600719,0
2011-02-06,333.52,volume -0.16242993589562393 1.9505086899600719,0
2011-02-13,342.3,volume 0.031819232822174914 1.9505086899600719,0
2011-02-20,335.14,volume -0.03985387235709692 1.9505086899600719,0
2011-02-27,333.13,volume 0.24661986510952838 1.9505086899600719,0
2011-03-06,330.09,volume -0.1914997420640282 1.9505086899600719,0
2011-03-13,326.35,volume 0.36168188948179125 1.9505086899600719,0
2011-03-20,332.61,volume -0.4221375261843582 1.9505086899600719,0
2011-03-27,341.36,volume 0.09287284109661642 1.9505086899600719,0
2011-04-03,341.75,volume -0.07189384809393784 1.9505086899600719,0
2011-04-10,341.02,volume 0.169118769446438 1.9505086899600719,0
2011-04-17,341.21,volume -0.2244925656250667 1.9505086899600719,0
2011-04-24,350.77,volume 0.33170544466998453 1.9505086899600719,0
2011-05-01,346.15,volume -0.09371600215684384 1.9505086899600719,0
2011-05-08,343.42,volume -0.03080672148214214 1.9505086899600719,0
2011-05-15,345.45,volume 0.05656159349879175 1.9505086899600719,0
2011-05-22,342.93,volume -0.05405175691432196 1.9505086899600719,0
2011-05-29,338.63,volume 0.23366178877062582 1.9505086899600719,0
2011-06-05,328.45,volume 0.06341665945777741 1.9505086899600719,0
2011-06-12,325.68,volume 0.17817516712349835 1.9505086899600719,0
2011-06-19,323.28,volume -0.18691281764011647 1.9505086899600719,0
2011-06-26,336.09,volume -0.11356940458080411 1.9505086899600719,0
2011-07-03,334.73,volume -0.3321104400765966 1.9505086899600719,0
2011-07-10,326.54,volume 0.6231392163868048 1.9505086899600719,0
2011-07-17,328.27,volume 0.020591239340635115 1.9505086899600719,0
2011-07-24,320.88,volume 0.0745310152591121 1.9505086899600719,0
2011-07-31,303.11,bearish,0
2011-08-07,297.79,bearish,0
2011-08-14,290.05,bearish,0
2011-08-21,295.32,bearish,0
2011-08-28,297.01,bearish,0
2011-09-04,293.45,bearish,0
2011-09-11,302.12,bearish,0
2011-09-18,282.21,bearish,0
2011-09-25,289.68,bearish,0
2011-10-02,290.19,bearish,0
2011-10-09,302.0,volume -0.2861479503335266 1.9505086899600719,0
2011-10-16,326.28,volume 0.3897552052523128 1.9505086899600719,0
2011-10-23,335.59,volume -0.022114679808237003 1.9505086899600719,0
2011-10-30,327.56,volume -0.07354250227999182 1.9505086899600719,0
2011-11-06,329.91,volume -0.2020820835350442 1.9505086899600719,0
2011-11-13,317.9,volume 0.045233830897652094 1.9505086899600719,0
2011-11-20,303.89,bearish,0
2011-11-27,320.15,volume 1.031771999012816 1.9505086899600719,0
2011-12-04,327.02,volume 0.0508859514562463 1.9505086899600719,0
2011-12-11,323.09,volume -0.13089705849205457 1.9505086899600719,0
2011-12-18,335.07,volume -0.3820577506696967 1.9505086899600719,0
2011-12-25,332.8,volume -0.4175828188353925 1.9505086899600719,0
2012-01-01,333.61,volume 0.3990262407957026 1.9505086899600719,0
2012-01-08,335.7,volume 0.18421479611373237 1.9505086899600719,0
2012-01-15,344.9,volume -0.1563466618299052 1.9505086899600719,0
2012-01-22,335.4,volume 0.1941182160031445 1.9505086899600719,0
2012-01-29,348.54,volume 0.18139673286668545 1.9505086899600719,0
2012-02-05,347.15,volume -0.18880104633362216 1.9505086899600719,0
2012-02-12,349.9,volume 0.014529854383388052 1.9505086899600719,0
2012-02-19,349.3,volume -0.22612033970575451 1.9505086899600719,0
2012-02-26,346.75,volume 0.573722858941379 1.9505086899600719,0
2012-03-04,347.78,volume -0.05186761238279247 1.9505086899600719,0
2012-03-11,354.03,volume 0.05843347639484975 1.9505086899600719,0
2012-03-18,351.17,volume -0.26200511193967757 1.9505086899600719,0
2012-03-25,356.0,volume 0.14202087235518723 1.9505086899600719,0
2012-04-01,356.15,volume -0.2002645123541703 1.9505086899600719,0
2012-04-08,350.21,volume 0.30851599341001656 1.9505086899600719,0
2012-04-15,360.04,volume 0.03575140991939918 1.9505086899600719,0
2012-04-22,366.15,volume -0.07546424746797609 1.9505086899600719,0
2012-04-29,366.0,volume 0.015172606054139726 1.9505086899600719,0
2012-05-06,367.7,volume 0.0087259634047403 1.9505086899600719,0
2012-05-13,350.77,volume 0.08320124126354322 1.9505086899600719,0
2012-05-20,356.58,volume -0.1945067630682038 1.9505086899600719,0
2012-05-27,348.01,volume 0.12064050853013697 1.9505086899600719,0
2012-06-03,358.22,volume 0.009645463084145378 1.9505086899600719,0
2012-06-10,357.15,volume 0.0820842390400025 1.9505086899600719,0
2012-06-17,355.51,volume -0.04810560088346827 1.9505086899600719,0
2012-06-24,363.76,volume -0.02641130701545491 1.9505086899600719,0
2012-07-01,361.38,volume -0.426592578195617 1.9505086899600719,0
2012-07-08,359.2,volume 0.6372532883051434 1.9505086899600719,0
2012-07-15,354.64,volume 0.2550054296983344 1.9505086899600719,0
2012-07-22,358.8,volume -0.1826904888034968 1.9505086899600719,0
2012-07-29,360.26,volume 0.0718565016983117 1.9505086899600719,0
2012-08-05,363.22,volume -0.2637026142694472 1.9505086899600719,0
2012-08-12,367.39,volume -0.044915287078243216 1.9505086899600719,0
2012-08-19,366.49,volume -0.0818439553439172 1.9505086899600719,0
2012-08-26,365.7,volume -0.06047087323681066 1.9505086899600719,0
2012-09-02,371.75,volume -0.058023146254840285 1.9505086899600719,0
2012-09-09,383.91,volume 0.32518089612582113 1.9505086899600719,0
2012-09-16,381.37,volume 0.37174018350823523 1.9505086899600719,0
2012-09-23,377.79,volume -0.2795816330165566 1.9505086899600719,0
2012-09-30,388.22,volume -0.07353530500956584 1.9505086899600719,0
2012-10-07,384.67,volume -0.06238668885349219 1.9505086899600719,0
2012-10-14,398.39,volume 0.4853011623289891 1.9505086899600719,0
2012-10-21,390.99,volume -0.13840713252360282 1.9505086899600719,0
2012-10-28,382.23,volume -0.04928898212906818 1.9505086899600719,0
2012-11-04,381.7,volume 0.2433776292433063 1.9505086899600719,0
2012-11-11,379.49,volume 0.014941356911315262 1.9505086899600719,0
2012-11-18,391.49,volume -0.3543500271098897 1.9505086899600719,0
2012-11-25,390.98,volume 0.5211003660358073 1.9505086899600719,0
2012-12-02,396.34,volume -0.23896370862811622 1.9505086899600719,0
2012-12-09,389.2,volume -0.0686561089933202 1.9505086899600719,0
2012-12-16,388.72,volume 0.7925020824984206 1.9505086899600719,0
2012-12-23,383.54,volume -0.6748996439377808 1.9505086899600719,0
2012-12-30,402.45,volume 0.6886198642128465 1.9505086899600719,0
2013-01-06,405.14,volume -0.04208005984073859 1.9505086899600719,0
2013-01-13,408.89,volume 0.0 1.9505086899600719,0
2013-01-20,417.24,volume -0.08348735568565979 1.9505086899600719,0
2013-01-27,424.65,volume 0.48891051348615444 1.9505086899600719,0
2013-02-03,428.87,volume 0.08513834092472905 1.9505086899600719,0
2013-02-10,432.85,volume -0.1790670796698801 1.9505086899600719,0
2013-02-17,436.04,volume -0.19751009657594376 1.9505086899600719,0
2013-02-24,433.72,volume 0.44235611263090946 1.9505086899600719,0
2013-03-03,441.28,volume -0.17797645319435673 1.9505086899600719,0
2013-03-10,446.78,volume 0.17963134423970084 1.9505086899600719,0
2013-03-17,448.75,volume -0.21459776429890698 1.9505086899600719,0
2013-03-24,453.4,volume -0.21087389318186323 1.9505086899600719,0
2013-03-31,453.15,volume 0.35271964449058624 1.9505086899600719,0
2013-04-07,462.05,volume -0.04314917722598588 1.9505086899600719,0
2013-04-14,451.82,volume 0.22458199483617225 1.9505086899600719,0
2013-04-21,456.36,volume -0.21914148500528996 1.9505086899600719,0
2013-04-28,459.99,volume 0.25822122862402574 1.9505086899600719,0
2013-05-05,468.3,volume 0.32771173940528286 1.9505086899600719,0
2013-05-12,472.23,volume -0.3190504683141624 1.9505086899600719,0
2013-05-19,461.37,volume 0.03759504987155493 1.9505086899600719,0
2013-05-26,458.05,volume -0.10831818489045097 1.9505086899600719,0
2013-06-02,456.7,volume 0.30879137538569923 1.9505086899600719,0
2013-06-09,451.78,volume -0.18395269631789257 1.9505086899600719,0
2013-06-16,441.52,volume 0.4748715275676636 1.9505086899600719,0
2013-06-23,451.29,volume -0.11873710690440376 1.9505086899600719,0
2013-06-30,457.97,volume -0.5426780807379541 1.9505086899600719,0
2013-07-07,472.14,volume 0.4448342053727876 1.9505086899600719,0
2013-07-14,477.77,volume 0.0542049106377267 1.9505086899600719,0
2013-07-21,470.18,volume -0.09061625036189136 1.9505086899600719,0
2013-07-28,472.31,volume 0.16572142182021987 1.9505086899600719,0
2013-08-04,462.46,volume -0.03707026883731568 1.9505086899600719,0
2013-08-11,456.17,volume -0.08473260298973029 1.9505086899600719,0
2013-08-18,456.63,volume -0.2538772445051013 1.9505086899600719,0
2013-08-25,445.71,volume 0.25748933694148834 1.9505086899600719,0
2013-09-01,448.3,volume -0.035875441690708 1.9505086899600719,0
2013-09-08,460.63,volume 0.14083942546810935 1.9505086899600719,0
2013-09-15,473.61,volume 0.48178838937001456 1.9505086899600719,0
2013-09-22,471.66,volume -0.2743016633479136 1.9505086899600719,0
2013-09-29,471.63,volume 0.15026728519690913 1.9505086899600719,0
2013-10-06,474.22,volume -0.06410434326044123 1.9505086899600719,0
2013-10-13,486.22,volume -0.03520892702854583 1.9505086899600719,0
2013-10-20,485.04,volume 0.005511857740825743 1.9505086899600719,0
2013-10-27,482.83,volume 0.059551583429916066 1.9505086899600719,0
2013-11-03,490.71,volume -0.19963943788394878 1.9505086899600719,0
2013-11-10,495.98,volume 0.05767375725553148 1.9505086899600719,0
2013-11-17,503.01,volume -0.1857814606640653 1.9505086899600719,0
2013-11-24,502.86,volume -0.2557542019614334 1.9505086899600719,0
2013-12-01,498.44,volume 0.7037460482404347 1.9505086899600719,0
2013-12-08,485.78,volume -0.03989809600113803 1.9505086899600719,0
2013-12-15,495.76,volume 0.46220430114110167 1.9505086899600719,0
2013-12-22,499.18,volume -0.655436617666024 1.9505086899600719,0
2013-12-29,493.62,volume 0.19367216111318175 1.9505086899600719,0
2014-01-05,489.56,volume 0.8218137231946268 1.9505086899600719,0
2014-01-12,483.26,volume 0.17934751024174278 1.9505086899600719,0
2014-01-19,462.48,volume -0.23999688981973177 1.9505086899600719,0
2014-01-26,461.14,volume 0.32221485096521585 1.9505086899600719,0
2014-02-02,460.0,volume 0.19501298423041002 1.9505086899600719,0
2014-02-09,471.23,volume -0.26493974323422353 1.9505086899600719,0
2014-02-16,472.37,volume -0.23522578118441106 1.9505086899600719,0
2014-02-23,476.54,volume 0.32167690611271427 1.9505086899600719,0
2014-03-02,482.45,volume 0.028572533181038917 1.9505086899600719,0
2014-03-09,477.11,volume -0.11530256180644072 1.9505086899600719,0
2014-03-16,482.27,volume 0.6270623572658636 1.9505086899600719,0
2014-03-23,480.11,volume -0.41097285051643273 1.9505086899600719,0
2014-03-30,485.55,volume 0.16317454386553765 1.9505086899600719,0
2014-04-06,479.56,volume 0.0913677685842249 1.9505086899600719,0
2014-04-13,487.07,volume -0.2750460310102032 1.9505086899600719,0
2014-04-20,488.98,volume 0.12936043991847535 1.9505086899600719,0
2014-04-27,497.25,volume 0.22773137386187625 1.9505086899600719,0
2014-05-04,498.7,volume -0.10587812201084579 1.9505086899600719,0
2014-05-11,497.37,volume 0.0401785714285714 1.9505086899600719,0
2014-05-18,501.05,volume -0.2768031508151346 1.9505086899600719,0
2014-05-25,502.93,volume 0.06547235959533215 1.9505086899600719,0
2014-06-01,510.26,volume 0.09335525306421633 1.9505086899600719,0
2014-06-08,507.79,volume -0.2358549333120249 1.9505086899600719,0
2014-06-15,510.29,volume 0.7255514515709178 1.9505086899600719,0
2014-06-22,505.42,volume -0.058637879247816604 1.9505086899600719,0
2014-06-29,509.52,volume -0.2329031210881395 1.9505086899600719,0
2014-07-06,506.05,volume 0.1538369134444686 1.9505086899600719,0
2014-07-13,505.72,volume -0.006063510922391213 1.9505086899600719,0
2014-07-20,498.01,volume -0.08764145663762635 1.9505086899600719,0
2014-07-27,486.93,volume 0.3421029916141296 1.9505086899600719,0
2014-08-03,491.21,volume -0.12015645362075711 1.9505086899600719,0
2014-08-10,502.04,volume -0.03829266052680602 1.9505086899600719,0
2014-08-17,508.26,volume -0.24941154190716297 1.9505086899600719,0
2014-08-24,513.9,volume -0.07051471324936531 1.9505086899600719,0
2014-08-31,511.59,volume 0.0112412643474884 1.9505086899600719,0
2014-09-07,505.83,volume 0.10583470092163805 1.9505086899600719,0
2014-09-14,511.93,volume 0.41458777863061247 1.9505086899600719,0
2014-09-21,507.7,volume -0.2842550264859961 1.9505086899600719,0
2014-09-28,510.03,volume 0.13395449595993503 1.9505086899600719,0
2014-10-05,502.03,volume 0.06235612455070472 1.9505086899600719,0
2014-10-12,501.73,volume 0.27011827825598966 1.9505086899600719,0
2014-10-19,518.18,volume -0.20404706431502462 1.9505086899600719,0
