Date,Close,Stage,support
2010-01-03,450.1,,0
2010-01-10,450.9,bearish,0
2010-01-17,428.3,bearish,0
2010-01-24,427.9,bearish,0
2010-01-31,420.2,bearish,0
2010-02-07,422.5,bearish,0
2010-02-14,443.9,bearish,0
2010-02-21,443.1,bearish,0
2010-02-28,469.7,bearish,0
2010-03-07,476.9,bearish,0
2010-03-14,484.5,bearish,0
2010-03-21,490.0,bearish,0
2010-03-28,493.5,bearish,0
2010-04-04,492.4,bearish,0
2010-04-11,487.6,bearish,0
2010-04-18,513.5,bearish,0
2010-04-25,499.2,bearish,0
2010-05-02,459.9,bearish,0
2010-05-09,479.7,bearish,0
2010-05-16,448.3,bearish,0
2010-05-23,449.2,bearish,0
2010-05-30,429.9,bearish,0
2010-06-06,442.0,bearish,0
2010-06-13,461.3,bearish,0
2010-06-20,454.0,bearish,0
2010-06-27,420.8,bearish,0
2010-07-04,444.0,bearish,0
2010-07-11,430.2,bearish,0
2010-07-18,468.2,bearish,0
2010-07-25,471.2,bearish,0
2010-08-01,478.9,bearish,0
2010-08-08,456.5,volume 0.1631413503529835 1.9505086899600719,0
2010-08-15,450.1,volume 0.0891237406390526 1.9505086899600719,0
2010-08-22,442.1,bearish,0
2010-08-29,457.6,volume -0.115997153494929 1.9505086899600719,0
2010-09-05,456.5,volume -0.3809290906496001 1.9505086899600719,0
2010-09-12,459.3,volume 0.8597518548716834 1.9505086899600719,0
2010-09-19,470.7,volume -0.23453290579774433 1.9505086899600719,0
2010-09-26,473.8,volume 0.1771631837218126 1.9505086899600719,0
2010-10-03,488.2,volume -0.1702374610890084 1.9505086899600719,0
2010-10-10,493.5,volume -0.02516756680228105 1.9505086899600719,0
2010-10-17,503.1,volume 0.25519362902687615 1.9505086899600719,0
2010-10-24,501.1,volume -0.20845825673778318 1.9505086899600719,0
2010-10-31,514.4,volume 0.18068338093726855 1.9505086899600719,0
2010-11-07,481.5,volume 0.03668242876199157 1.9505086899600719,0
2010-11-14,486.4,volume 0.027773637726803857 1.9505086899600719,0
2010-11-21,492.1,volume -0.4272602348548893 1.9505086899600719,0
2010-11-28,509.9,volume 0.5865180057267427 1.9505086899600719,0
2010-12-05,504.1,volume -0.2543096686513072 1.9505086899600719,0
