Date,Close,Stage,support
2010-01-03,417.6,,0
2010-01-10,405.6,bearish,0
2010-01-17,384.9,bearish,0
2010-01-24,370.0,bearish,0
2010-01-31,371.8,bearish,0
2010-02-07,373.1,bearish,0
2010-02-14,380.1,bearish,0
2010-02-21,371.3,bearish,0
2010-02-28,396.5,bearish,0
2010-03-07,407.2,bearish,0
2010-03-14,396.7,bearish,0
2010-03-21,397.8,bearish,0
2010-03-28,400.5,bearish,0
2010-04-04,404.6,bearish,0
2010-04-11,398.0,bearish,0
2010-04-18,394.1,bearish,0
2010-04-25,379.6,bearish,0
2010-05-02,355.0,bearish,0
2010-05-09,369.1,bearish,0
2010-05-16,345.7,bearish,0
2010-05-23,353.2,bearish,0
2010-05-30,360.3,bearish,0
2010-06-06,356.2,bearish,0
2010-06-13,365.0,bearish,0
2010-06-20,346.5,bearish,0
2010-06-27,320.7,bearish,0
2010-07-04,342.1,bearish,0
2010-07-11,337.6,bearish,0
2010-07-18,354.1,bearish,0
2010-07-25,348.5,bearish,0
2010-08-01,359.5,bearish,0
2010-08-08,350.9,volume -0.08864579042656118 1.9505086899600719,0
2010-08-15,339.0,volume 0.20127918098781783 1.9505086899600719,0
2010-08-22,336.9,bearish,0
2010-08-29,345.7,volume -0.04567958139190531 1.9505086899600719,0
2010-09-05,348.9,volume -0.3251024790162015 1.9505086899600719,0
2010-09-12,358.9,RS -0.09660049741321175 0.32738233131096084,0
2010-09-19,382.1,volume -0.4498089971742474 1.9505086899600719,0
2010-09-26,380.5,volume 0.031157810259115903 1.9505086899600719,0
2010-10-03,385.3,volume -0.03678494732138993 1.9505086899600719,0
2010-10-10,426.9,volume 0.7828900618353078 1.9505086899600719,0
2010-10-17,433.5,volume -0.3881821252002067 1.9505086899600719,0
2010-10-24,437.6,volume -0.17606319680929505 1.9505086899600719,0
2010-10-31,444.7,volume -0.12207111120360448 1.9505086899600719,0
2010-11-07,432.5,volume 0.3528604411911116 1.9505086899600719,0
2010-11-14,425.1,volume -0.07754483411159685 1.9505086899600719,0
2010-11-21,424.8,volume -0.48496654060430155 1.9505086899600719,0
2010-11-28,417.7,volume 0.6601879444133008 1.9505086899600719,0
2010-12-05,429.7,volume -0.08531822725758076 1.9505086899600719,0
2010-12-12,426.2,volume 0.21826183259501053 1.9505086899600719,0
2010-12-19,433.4,volume -0.5417414256437246 1.9505086899600719,0
2010-12-26,426.5,volume -0.13018775993178688 1.9505086899600719,0
2011-01-02,440.9,volume 1.096783067089456 1.9505086899600719,0
2011-01-09,447.5,volume -0.17268357842260307 1.9505086899600719,0
2011-01-16,436.1,volume 0.2653327182562566 1.9505086899600719,0
2011-01-23,428.9,volume 0.4344973887364765 1.9505086899600719,0
2011-01-30,438.6,volume -0.1760211578019395 1.9505086899600719,0
2011-02-06,444.9,volume 0.14934842117438407 1.9505086899600719,0
2011-02-13,450.2,volume -0.043771269663694046 1.9505086899600719,0
2011-02-20,433.7,volume -0.05248230184734337 1.9505086899600719,0
2011-02-27,429.1,volume 0.07751645239219163 1.9505086899600719,0
2011-03-06,415.8,volume -0.019475354296483727 1.9505086899600719,0
2011-03-13,402.8,volume 0.3852835564090389 1.9505086899600719,0
