Date,Close,Stage,support
2010-01-03,73.01,,0
2010-01-10,71.82,bearish,0
2010-01-17,69.51,bearish,0
2010-01-24,69.1,bearish,0
2010-01-31,68.98,bearish,0
2010-02-07,71.22,bearish,0
2010-02-14,74.16,bearish,0
2010-02-21,76.45,bearish,0
2010-02-28,77.77,bearish,0
2010-03-07,79.88,bearish,0
2010-03-14,79.53,bearish,0
2010-03-21,79.73,bearish,0
2010-03-28,79.26,bearish,0
2010-04-04,81.94,bearish,0
2010-04-11,85.38,bearish,0
2010-04-18,89.89,bearish,0
2010-04-25,86.8,bearish,0
2010-05-02,81.79,bearish,0
2010-05-09,85.39,bearish,0
2010-05-16,79.77,bearish,0
2010-05-23,81.72,bearish,0
2010-05-30,77.62,bearish,0
2010-06-06,77.67,bearish,0
2010-06-13,76.16,bearish,0
2010-06-20,71.93,bearish,0
2010-06-27,66.96,bearish,0
2010-07-04,67.91,bearish,0
2010-07-11,65.72,bearish,0
2010-07-18,68.75,bearish,0
2010-07-25,68.67,bearish,0
2010-08-01,68.34,bearish,0
2010-08-08,65.43,volume 0.04199475065616798 1.9505086899600719,0
2010-08-15,68.04,volume 0.42846070805768544 1.9505086899600719,0
2010-08-22,69.47,bearish,0
2010-08-29,72.21,volume -0.09402758104478248 1.9505086899600719,0
2010-09-05,71.4,volume -0.48261426801018625 1.9505086899600719,0
2010-09-12,71.11,volume 0.6540242376698089 1.9505086899600719,0
2010-09-19,75.56,volume -0.1717186357361573 1.9505086899600719,0
2010-09-26,75.64,volume 0.041382190999449175 1.9505086899600719,0
2010-10-03,76.18,volume -0.11126160697372645 1.9505086899600719,0
2010-10-10,72.97,volume 0.3139180161865871 1.9505086899600719,0
2010-10-17,74.69,volume 0.043172974352851945 1.9505086899600719,0
2010-10-24,72.95,volume -0.34614158905027315 1.9505086899600719,0
2010-10-31,75.71,volume 0.059239527764387345 1.9505086899600719,0
2010-11-07,74.24,volume -0.016680154382992862 1.9505086899600719,0
2010-11-14,74.41,volume 0.6204131382019629 1.9505086899600719,0
2010-11-21,74.28,volume -0.4734492116437877 1.9505086899600719,0
2010-11-28,81.29,volume 1.33180553095286 1.9505086899600719,0
2010-12-05,83.11,volume -0.26881603302771573 1.9505086899600719,0
2010-12-12,84.09,volume 0.27170201163745555 1.9505086899600719,0
2010-12-19,84.51,volume -0.6267808409306987 1.9505086899600719,0
2010-12-26,83.91,volume 0.07291584540301055 1.9505086899600719,0
2011-01-02,81.53,volume 0.6768407402497854 1.9505086899600719,0
2011-01-09,85.05,volume -0.017634966868187885 1.9505086899600719,0
2011-01-16,85.99,volume -0.032150320982595404 1.9505086899600719,0
2011-01-23,86.58,volume 0.1409332941566377 1.9505086899600719,0
2011-01-30,86.05,volume -0.17863769870062385 1.9505086899600719,0
2011-02-06,87.54,volume -0.14250729711407462 1.9505086899600719,0
2011-02-13,90.57,volume 0.1802204578809814 1.9505086899600719,0
2011-02-20,87.17,volume 0.1665502705723203 1.9505086899600719,0
2011-02-27,88.6,volume 0.07735641552945727 1.9505086899600719,0
2011-03-06,89.36,volume -0.09847962183739811 1.9505086899600719,0
2011-03-13,86.73,volume 0.1329904836954665 1.9505086899600719,0
2011-03-20,90.09,volume -0.27441207829747283 1.9505086899600719,0
2011-03-27,89.73,volume -0.04604975192785854 1.9505086899600719,0
2011-04-03,89.69,volume -0.09000569169738015 1.9505086899600719,0
2011-04-10,91.04,volume 0.04463241712209465 1.9505086899600719,0
2011-04-17,90.01,volume -0.21855377756116934 1.9505086899600719,0
2011-04-24,88.49,volume 0.8777535570881552 1.9505086899600719,0
2011-05-01,87.5,volume -0.13341585559076508 1.9505086899600719,0
2011-05-08,87.68,volume -0.1900857206756441 1.9505086899600719,0
2011-05-15,86.11,volume 0.4329017902916399 1.9505086899600719,0
