,close,volume,ticker,fiveYearHigh,WMA30,WMA30Slope,volumePerc,percent,RS,peak,trough,support,initialSupport,Stage,secondBuy,resistance
1995-08-28,0.3833709955215454,899819200,AAPL,0.43526801466941833,0.3882729536102664,1.001284404308672,-0.2275572306242729,1.0601869185991168,-0.13052708072875552,0,0,0,0,,False,0
1995-09-04,0.3995540142059326,817835200,AAPL,0.43526801466941833,0.38976827475332443,1.0038512111882996,-0.09111163664878452,1.0228582763671874,-0.15518778767891894,0,0,0,0,,False,0
1995-09-11,0.3203130066394806,2584019200,AAPL,0.43526801466941833,0.3861320706464911,0.990670856654163,2.1595842291943415,0.8441196167442583,-0.3453457653013322,0,0,0,0,,False,0
1995-09-18,0.33091500401496887,2179296000,AAPL,0.43526801466941833,0.3833070728086656,0.9926838559845712,-0.15662546160647728,0.9503207900156477,-0.2600743978889183,0,0,0,0,,False,0
1995-09-25,0.3325890004634857,1631952000,AAPL,0.43526801466941833,0.38062727688461223,0.9930087490835552,-0.2511563367252544,0.9254650447679602,-0.2659697826470324,0,0,0,0,,False,0
1995-10-02,0.31863799691200256,1501707200,AAPL,0.43526801466941833,0.37710502051538036,0.9907461798375011,-0.07980921007480613,0.9034787556878755,-0.3004476523268894,0,0,0,0,,False,0
1995-10-09,0.3214290142059326,1502950400,AAPL,0.43526801466941833,0.3738360362668191,0.9913313690597553,0.0008278577874567539,1.0249126525782493,-0.16488652122738756,0,0,0,0,,False,0
1995-10-16,0.313616007566452,2204316800,AAPL,0.43526801466941833,0.3700461849089592,0.9898622631576508,0.46665971145820917,0.9304621643664494,-0.2491067994677686,0,0,0,0,,False,0
1995-10-23,0.31026801466941833,824678400,AAPL,0.43526801466941833,0.36609073832470884,0.9893109380786523,-0.625880272744825,0.9858165967577952,-0.1868285128120486,0,0,0,0,,False,0
1995-10-30,0.32589301466941833,990281600,AAPL,0.43526801466941833,0.36315295619349325,0.9919752623498225,0.20080943068231205,0.9931977589925131,-0.16458134640789746,0,0,0,0,,False,0
1995-11-06,0.3549109995365143,1890212800,AAPL,0.43526801466941833,0.3620921020866722,0.9970787678064341,0.9087629215770545,1.0392160421758718,-0.12722682087572457,0,0,0,0,,False,0
1995-11-13,0.358258992433548,1327547200,AAPL,0.43526801466941833,0.36121844540360154,0.9975871976272448,-0.29767315087486446,1.0255603131662396,-0.13839302405967335,0,0,0,0,,False,0
1995-11-20,0.3588170111179352,548822400,AAPL,0.43526801466941833,0.36036158780897815,0.9976278686608432,-0.5865891623288422,1.0506532472826122,-0.12944866002854716,0,0,0,0,,False,0
1995-11-27,0.3359380066394806,776496000,AAPL,0.43526801466941833,0.3579914632663932,0.9934229267969557,0.41484021060364884,0.9678477361265996,-0.19768563733086242,0,0,0,0,,False,0
1995-12-04,0.3515630066394806,1328667200,AAPL,0.43526801466941833,0.3566534032103836,0.9962623129507032,0.7111063031876532,0.9025799492920792,-0.26448719125400877,0,0,0,0,,False,0
1995-12-11,0.31473198533058167,2034491200,AAPL,0.43526801466941833,0.3530207525017441,0.9898146192467518,0.5312270822972074,0.8245619473199959,-0.3503595536048514,0,0,0,0,,False,0
1995-12-18,0.2879459857940674,2030672000,AAPL,0.43526801466941833,0.3478039813938961,0.9852224803474628,-0.0018772261094075482,0.75549010627914,-0.43162833582727644,0,0,0,0,,False,0
1995-12-25,0.2845979928970337,962203200,AAPL,0.43526801466941833,0.3425716236714394,0.984956015450177,-0.5261651315426618,0.7566760977243199,-0.4119670674457918,0,0,0,0,,False,0
1996-01-01,0.3058040142059326,1315238400,AAPL,0.43526801466941833,0.33890420929078136,0.9892944595312557,0.36690295771205084,0.7873571425228089,-0.3692971576411864,0,0,0,0,,False,0
1996-01-08,0.30245500802993774,1896585600,AAPL,0.43526801466941833,0.3351983407492279,0.9890651445453904,0.44200899243817693,0.7720790067622204,-0.39606513674034016,0,0,0,0,,False,0
1996-01-15,0.266741007566452,2480016000,AAPL,0.43526801466941833,0.32938035604774313,0.9826431578137275,0.3076214435035254,0.6128201443173791,-0.5019937387691458,0,0,0,0,,False,0
1996-01-22,0.2734380066394806,3324876800,AAPL,0.43526801466941833,0.32435685947377196,0.9847486455043998,0.34066747956464805,0.659489050465298,-0.45351597515578745,0,0,0,0,,False,0
1996-01-29,0.2611609995365143,2172520000,AAPL,0.43526801466941833,0.318844917256345,0.9830065495566538,-0.34658631561927344,0.6015427667355587,-0.5395678254942485,0,0,0,0,,False,0
1996-02-05,0.24776799976825714,1374128000,AAPL,0.43526801466941833,0.31284093420992615,0.9811695820711742,-0.36749581131589126,0.5692308908947386,-0.573605768946241,0,0,0,0,,False,0
1996-02-12,0.24553599953651428,864483200,AAPL,0.43526801466941833,0.30709617698705327,0.9816368109327471,-0.3708859727769175,0.6285721588134766,-0.5428058682045508,0,0,0,0,,False,0
1996-02-19,0.266741007566452,956222400,AAPL,0.43526801466941833,0.3030315041542053,0.9867641698678024,0.1061202808799524,0.6565932493943435,-0.5138485449479812,0,0,0,0,,False,0
1996-02-26,0.23995499312877655,799377600,AAPL,0.43526801466941833,0.2975387206962032,0.9818738864352302,-0.1640254401068203,0.6073441499188315,-0.563458659782303,0,0,0,0,,False,0
1996-03-04,0.23214299976825714,814116800,AAPL,0.43526801466941833,0.2918755591877045,0.9809666402569468,0.018438345032435244,0.6037733340888161,-0.5490695333077376,0,0,0,0,,False,0
1996-03-11,0.2310270071029663,517585600,AAPL,0.43526801466941833,0.28646801966492846,0.9814731334894043,-0.3642366795526145,0.5766017214491782,-0.5646135632998278,0,0,0,0,,False,0
1996-03-18,0.2265630066394806,567033600,AAPL,0.43526801466941833,0.28113730373562024,0.9813915845282019,0.09553588816999548,0.5670397457769217,-0.579989040318663,0,0,0,0,,False,0
1996-03-25,0.219308003783226,1216880000,AAPL,0.43526801466941833,0.27571054677809437,0.9806971295327312,1.146045666429644,0.5720516323486473,-0.5895624070673593,0,0,0,0,,False,0
1996-04-01,0.2154020071029663,418364800,AAPL,0.43526801466941833,0.27038461367289224,0.9806828822203574,-0.656198803497469,0.5391061019147884,-0.6056816410876443,0,0,0,0,,False,0
1996-04-08,0.22767899930477142,758374400,AAPL,0.43526801466941833,0.2662467704024366,0.9846964543793844,0.8127108207956311,0.7108016052592869,-0.43444529307765745,0,0,0,0,,False,0
1996-04-15,0.22377200424671173,659948800,AAPL,0.43526801466941833,0.2620560758536862,0.98426011124035,-0.12978497164461245,0.6762219951700632,-0.4152497604139187,0,0,0,0,,False,0
1996-04-22,0.22098200023174286,772676800,AAPL,0.43526801466941833,0.25791579609917054,0.9842007870222887,0.17081325096734767,0.664429671227218,-0.4444525060407134,0,0,0,0,,False,0
1996-04-29,0.21317000687122345,667184000,AAPL,0.43526801466941833,0.2535115318272703,0.9829236350060283,-0.13652901187145772,0.6690037250331261,-0.4491497151906739,0,0,0,0,,False,0
1996-05-06,0.24330399930477142,1038486400,AAPL,0.43526801466941833,0.2512782089812781,0.9911904486951943,0.5565217391304347,0.7569447329010934,-0.3445849339428664,0,0,0,0,,False,0
1996-05-13,0.2466520071029663,930384000,AAPL,0.43526801466941833,0.24942889742312893,0.9926403822852503,-0.10409611526929963,0.7864777344016896,-0.3291596083792665,0,0,0,0,,False,0
1996-05-20,0.23883900046348572,638075200,AAPL,0.43526801466941833,0.2472195295236444,0.9911422937666418,-0.31418081136390996,0.7697828624647688,-0.3688647869503706,0,0,0,0,,False,0
1996-05-27,0.23325900733470917,587484800,AAPL,0.43526801466941833,0.24480377285070318,0.990228293543006,-0.0792859525021502,0.7157533203690299,-0.4546969047092907,0,0,0,0,,False,0
1996-06-03,0.21763400733470917,2027670400,AAPL,0.43526801466941833,0.24157916458063228,0.9868277836059436,2.45144316925306,0.6132072762436835,-0.519799796277433,0,0,0,0,,False,0
1996-06-10,0.21372799575328827,747723200,AAPL,0.43526801466941833,0.23839777490144134,0.9868308606633621,-0.6312402646899615,0.5965739877218346,-0.539392456533228,0,0,0,0,,False,0
1996-06-17,0.20200900733470917,779564800,AAPL,0.43526801466941833,0.2347711408010093,0.9847874666534477,0.04258474258923628,0.5629861491386017,-0.546634340902284,0,0,0,0,,False,0
1996-06-24,0.1875,1118980800,AAPL,0.43526801466941833,0.2305456632247535,0.9820017163871206,0.4353916441583816,0.5581386931345932,-0.5533169786784086,0,0,0,0,,False,0
1996-07-01,0.17410700023174286,615753600,AAPL,0.43526801466941833,0.22577534266697463,0.9793085652054604,-0.44971924451250633,0.4952369758581721,-0.6096264899268242,0,0,0,0,,False,0
1996-07-08,0.16127200424671173,1106268800,AAPL,0.43526801466941833,0.22055858367232867,0.976894026898496,0.796609552912074,0.5124105962008221,-0.5523040880587733,0,0,0,0,,False,0
1996-07-15,0.18526799976825714,1819070400,AAPL,0.43526801466941833,0.2172199748857047,0.9848629387664913,0.6443294794176606,0.6434123374123254,-0.4050186816442015,0,0,0,0,,False,0
1996-07-22,0.19642899930477142,784515200,AAPL,0.43526801466941833,0.21482224345848125,0.9889617360075423,-0.5687274115394325,0.6901981187753442,-0.3535465010280877,0,0,0,0,,False,0
1996-07-29,0.19307999312877655,715993600,AAPL,0.43526801466941833,0.21239805785558558,0.9887153882956063,-0.08734260343203037,0.6313847567702425,-0.4010378106899416,0,0,0,0,,False,0
1996-08-05,0.2064729928970337,775364800,AAPL,0.43526801466941833,0.21108035400349606,0.9937960644961008,0.08292141158803656,0.6826568825621709,-0.39157568482060545,0,0,0,0,,False,0
1996-08-12,0.20089299976825714,576094400,AAPL,0.43526801466941833,0.20960906353048098,0.9930297138264667,-0.25700212338759765,0.7531387903234547,-0.34704229385913854,0,0,0,0,,False,0
1996-08-19,0.21317000687122345,842564800,AAPL,0.43526801466941833,0.20907144665077168,0.9974351448804067,0.4625464160040438,0.779591723517358,-0.3076547393755764,0,0,0,0,,False,0
1996-08-26,0.21651799976825714,755238400,AAPL,0.43526801466941833,0.20887943791445865,0.9990816118633657,-0.1036435417192838,0.829059469647131,-0.24399164604474244,0,0,0,0,,False,0
1996-09-02,0.20535700023174286,690166400,AAPL,0.43526801466941833,0.20806337114303342,0.9960931206078818,-0.08616087317594023,0.8288277760801144,-0.19657163681745904,0,0,0,0,,False,0
1996-09-09,0.1875,878684800,AAPL,0.43526801466941833,0.2061864462911442,0.9909790712244159,0.2731491999610529,0.7636354764838319,-0.23531328344343583,0,0,0,0,,False,0
1996-09-16,0.20424099266529083,1075804800,AAPL,0.43526801466941833,0.20551439408333072,0.9967405606920229,0.22433527927192998,0.7656902646077363,-0.28455819759790135,0,0,0,0,,False,0
1996-09-23,0.1992190033197403,483448000,AAPL,0.43526801466941833,0.2046527511970971,0.9958073842463597,-0.5506173610677327,0.8302348733073686,-0.21217274258492336,0,0,0,0,,False,0
1996-09-30,0.203683003783226,1262688000,AAPL,0.43526801466941833,0.20416671261992506,0.9976250572038293,1.6118382949148615,0.8774031695401452,-0.18749744290474868,0,0,0,0,,False,0
1996-10-07,0.21651799976825714,768745600,AAPL,0.43526801466941833,0.2045699425922927,1.0019750035017623,-0.3911832535036367,0.937197786887995,-0.17007928015645057,0,0,0,0,,False,0
1996-10-14,0.23716500401496887,2376774400,AAPL,0.43526801466941833,0.206336439521082,1.008635173410152,2.091756752819138,1.0467949182558243,-0.045545603929094014,0,0,0,0,,False,0
1996-10-21,0.21875,723318400,AAPL,0.43526801466941833,0.2068920716803561,1.0026928455321016,-0.6956722522760259,0.9974556159665856,-0.09507153146021341,0,0,0,0,,False,0
1996-10-28,0.21651799976825714,982228800,AAPL,0.43526801466941833,0.20730490383281502,1.001995398611005,0.35794803505620765,1.0051809761677726,-0.08067492299590873,0,0,0,0,,False,0
1996-11-04,0.234375,993473600,AAPL,0.43526801466941833,0.2088674005321277,1.0075371912117081,0.011448249124847543,1.0294098301366184,-0.04363934994715546,0,0,0,0,,False,0
1996-11-11,0.22321400046348572,498344000,AAPL,0.43526801466941833,0.20969543274371855,1.003964391807823,-0.4983822418632966,0.9975063735738328,-0.1503002921041956,0,0,0,0,,False,0
1996-11-18,0.22544600069522858,554948800,AAPL,0.43526801466941833,0.2106686649783965,1.0046411703962452,0.11358579615687159,1.0202007424079986,-0.12327203844081258,0,0,0,0,,False,0
1996-11-25,0.2154020071029663,323265600,AAPL,0.43526801466941833,0.21098429762548015,1.0014982420243468,-0.4174857212052715,1.0104705172388122,-0.13532257689492555,0,0,0,0,,False,0
1996-12-02,0.22432999312877655,1012860800,AAPL,0.43526801466941833,0.2118711293705048,1.0042033068574556,2.133215535460624,0.9220152310269781,-0.25782363836865174,0,0,0,0,,False,0
1996-12-09,0.20758900046348572,682393600,AAPL,0.43526801466941833,0.21171870138696444,0.999280562745886,-0.32627109273061017,0.8416270473599936,-0.29257213546214267,0,0,0,0,,False,0
1996-12-16,0.20982100069522858,1194883200,AAPL,0.43526801466941833,0.2117942798842666,1.0003569760101827,0.751017594537815,0.878503930631323,-0.21079065892774207,0,0,0,0,,False,0
1996-12-23,0.2064729928970337,611800000,AAPL,0.43526801466941833,0.2117162621790363,0.9996316345027215,-0.48798342800367434,0.8851662161142633,-0.21853156923729955,0,0,0,0,,False,0
1996-12-30,0.19419600069522858,908376000,AAPL,0.43526801466941833,0.21090378479291033,0.9961624233407309,0.48475972540045764,0.8923054033396802,-0.23871740803931907,0,0,0,0,,False,0
1997-01-06,0.16294600069522858,4760268800,AAPL,0.43526801466941833,0.20812558268988005,0.9868271586223156,4.240416743727267,0.7623989553681182,-0.34857523484027675,0,0,0,0,,False,0
1997-01-13,0.14955399930477142,1991068800,AAPL,0.43526801466941833,0.20459258908866554,0.9830247028954683,-0.5817318551422979,0.7403333211621355,-0.40031401359469454,0,0,0,0,,False,0
1997-01-20,0.15067000687122345,1142702400,AAPL,0.43526801466941833,0.20124440244449082,0.9836348586276324,-0.4260859293259982,0.8035733699798584,-0.36037892989968046,0,0,0,0,,False,0
1997-01-27,0.1484380066394806,915868800,AAPL,0.43526801466941833,0.1978314200716634,0.9830406096697829,-0.1985062777500074,0.8525677109013658,-0.29638180510767786,0,0,0,0,,False,0
1997-02-03,0.141183003783226,2110012800,AAPL,0.43526801466941833,0.19400557513519,0.9806610854075277,1.3038374055323207,0.8754340497142094,-0.3203556348579536,0,0,0,0,,False,0
1997-02-10,0.14564700424671173,934830400,AAPL,0.43526801466941833,0.1905109323801533,0.9819868952085448,-0.5569551047273268,0.7861422610968682,-0.43572745922612244,0,0,0,0,,False,0
1997-02-17,0.14620499312877655,945604800,AAPL,0.43526801466941833,0.18713749534981225,0.982292685316297,0.01152551307702443,0.7443147073306151,-0.5214470467605647,0,0,0,0,,False,0
1997-02-24,0.14508900046348572,583721600,AAPL,0.43526801466941833,0.1838000674081105,0.9821659046175478,-0.382700257020692,0.7514450260349721,-0.5093978560989374,0,0,0,0,,False,0
1997-03-03,0.14732100069522858,516723200,AAPL,0.43526801466941833,0.18070984591719924,0.983187049197051,-0.11477800376069691,0.7135122062607786,-0.4801964066715365,0,0,0,0,,False,0
1997-03-10,0.1478790044784546,604195200,AAPL,0.43526801466941833,0.1777828332557473,0.98380269405579,0.1692821224206693,0.7361082996871092,-0.47967481522805466,0,0,0,0,,False,0
1997-03-17,0.1484380066394806,981556800,AAPL,0.43526801466941833,0.17500589384186652,0.9843801599793043,0.6245690134579023,0.6963362661481377,-0.4960239760473112,0,0,0,0,,False,0
1997-03-24,0.16629500687122345,1429523200,AAPL,0.43526801466941833,0.17352022756171484,0.9915107643089203,0.45638357352320313,0.7680424124054895,-0.4074668467690449,0,0,0,0,,False,0
1997-03-31,0.171875,2437041600,AAPL,0.43526801466941833,0.1725025672745961,0.9941352065899245,0.704793318499483,0.8369571030256634,-0.3499936423448612,0,0,0,0,,False,0
1997-04-07,0.16294600069522858,890624000,AAPL,0.43526801466941833,0.17098084681777545,0.9911785634216196,-0.634547067231023,0.8690453370412191,-0.2868539322366629,0,0,0,0,,False,0
1997-04-14,0.1640630066394806,695531200,AAPL,0.43526801466941833,0.1695839955601641,0.9918303641395573,-0.2190518108651911,0.8032814788965811,-0.2806372448090585,0,0,0,0,,False,0
1997-04-21,0.15625,400612800,AAPL,0.43526801466941833,0.16776948362909339,0.9893002171279367,-0.42401893689312575,0.7843127281849895,-0.3311261815810971,0,0,0,0,,False,0
1997-04-28,0.15178599953651428,530488000,AAPL,0.43526801466941833,0.16575937812687247,0.9880186464263974,0.3241913388688529,0.7452069967411507,-0.3701837731535803,0,0,0,0,,False,0
1997-05-05,0.1523440033197403,567168000,AAPL,0.43526801466941833,0.1638968793294763,0.9887638405836042,0.06914388261374427,0.7036089539105139,-0.4553594052796204,0,0,0,0,,False,0
1997-05-12,0.15401799976825714,689942400,AAPL,0.43526801466941833,0.16228038889746513,0.990137149415996,0.2164691943127961,0.6494128440574486,-0.5277345040282403,0,0,0,0,,False,0
1997-05-19,0.15067000687122345,403132800,AAPL,0.43526801466941833,0.16062670968553072,0.989809740886317,-0.41570078893542417,0.6887771742684501,-0.47853662029323707,0,0,0,0,,False,0
1997-05-26,0.1484380066394806,458136000,AAPL,0.43526801466941833,0.15897543904601888,0.9897198252846949,0.1364394065677612,0.6855688986521041,-0.5228857751326025,0,0,0,0,,False,0
1997-06-02,0.14955399930477142,304718400,AAPL,0.43526801466941833,0.1575425765206737,0.9909868937368972,-0.3348734873487349,0.6380970637003581,-0.5672399153625988,0,0,0,0,,False,0
1997-06-09,0.141183003783226,530017600,AAPL,0.43526801466941833,0.15575206052231533,0.9886347167990909,0.7393685448597787,0.6325006652363695,-0.5415367190261279,0,0,0,0,,False,0
1997-06-16,0.13895100355148315,617120000,AAPL,0.43526801466941833,0.15399395525455475,0.9887121540359417,0.16433869365847475,0.6163382944163444,-0.5946782526463935,0,0,0,0,,False,0
1997-06-23,0.13113799691200256,949267200,AAPL,0.43526801466941833,0.15191779578885725,0.9865179158346471,0.5382214156079854,0.6088058262582301,-0.5914933946229626,0,0,0,0,,False,0
1997-06-30,0.12221000343561172,1058601600,AAPL,0.43526801466941833,0.14944684966917962,0.983734979125738,0.11517768653546656,0.5447778147323221,-0.6273179884174924,0,0,0,0,,False,0
1997-07-07,0.13560299575328827,1656636800,AAPL,0.43526801466941833,0.1480595804510578,0.9907173070480059,0.5649294314310502,0.6532282319897794,-0.5865230027012974,0,0,0,0,,False,0
1997-07-14,0.15485499799251556,2339444800,AAPL,0.43526801466941833,0.1480691845058113,1.0000648661486427,0.4121651770623471,0.7380338358858901,-0.5200359574922176,0,0,0,0,,False,0
1997-07-21,0.14508900046348572,1078996800,AAPL,0.43526801466941833,0.14756693066127838,0.9966079785864342,-0.5387808252624725,0.7027020746284254,-0.5195394275828327,0,0,0,0,,False,0
1997-07-28,0.171316996216774,1301787200,AAPL,0.43526801466941833,0.14888881416090072,1.0089578572495796,0.20647920364546035,0.8821860162076102,-0.35830342641741375,0,0,0,0,,False,0
1997-08-04,0.23939700424671173,10618529600,AAPL,0.43526801466941833,0.15465215840326843,1.0387090479217558,7.156885856613124,1.4691799935272778,0.2030008595976951,0,0,0,0,,False,0
1997-08-11,0.20758900046348572,4496228800,AAPL,0.43526801466941833,0.15819896260897318,1.0229340750386178,-0.576567663379683,1.3880538228900625,0.1589030947434611,0,0,0,0,,False,0
1997-08-18,0.2109380066394806,1318217600,AAPL,0.43526801466941833,0.1618370252751535,1.0229967542528877,-0.7068170552174746,1.399999980220136,0.2394165804587658,0,0,0,0,,False,0
1997-08-25,0.19419600069522858,760816000,AAPL,0.43526801466941833,0.16426534992392344,1.015004753360001,-0.42284490815476894,1.3082633288581065,0.10965723896726187,0,0,0,0,,False,0
1997-09-01,0.19810299575328827,729422400,AAPL,0.43526801466941833,0.16684733448169564,1.0157183761454744,-0.04126306491977039,1.4031646192870202,0.25903365176221804,0,0,0,0,,False,0
1997-09-08,0.19698700308799744,931806400,AAPL,0.43526801466941833,0.16923491092779303,1.0143099465958763,0.27745788996883003,1.352496085359372,0.17582807955146196,0,0,0,0,,False,0
1997-09-15,0.1958709955215454,581996800,AAPL,0.43526801466941833,0.17144007828607355,1.0130302154927207,-0.3754101710398211,1.3397011369442309,0.1969270479570726,0,0,0,0,,False,0
1997-09-22,0.19029000401496887,1055040000,AAPL,0.43526801466941833,0.17317837306889156,1.010139372311283,0.812793472403972,1.3115398369765379,0.12602530461558104,0,0,0,0,,False,0
1997-09-29,0.19754500687122345,735918400,AAPL,0.43526801466941833,0.17528752609286258,1.0121790786377927,-0.3024734607218683,1.3409154563095602,0.14567512102602742,0,0,0,0,,False,0
1997-10-06,0.202566996216774,769160000,AAPL,0.43526801466941833,0.17761266981401752,1.013264741496341,0.04517022539455451,1.369815795901488,0.1709760075626252,0,0,0,0,,False,0
1997-10-13,0.1796880066394806,2313169600,AAPL,0.43526801466941833,0.17834414110709262,1.0041183508690064,2.0073971605387695,1.2105255972339926,-0.008607755393500227,0,0,0,0,,False,0
1997-10-20,0.1478790044784546,1613304000,AAPL,0.43526801466941833,0.17695621441128434,0.9922177051222846,-0.3025569763669729,0.8892570333934924,-0.314875095853145,0,0,0,0,,False,0
1997-10-27,0.1520649939775467,1306300800,AAPL,0.43526801466941833,0.17587795586034816,0.9939066364268503,-0.19029469957305012,0.8847417831420898,-0.33203602311616676,0,0,0,0,,False,0
1997-11-03,0.17633900046348572,2094422400,AAPL,0.43526801466941833,0.17640836440747784,1.0030157761644152,0.6033232162148259,1.0821928719398715,-0.1245889800917157,0,0,0,0,,False,0
1997-11-10,0.1646209955215454,2331347200,AAPL,0.43526801466941833,0.1761539704857334,0.9985579259657051,0.11312178479374557,1.0034010645878932,-0.2539838456917125,0,0,0,0,,False,0
1997-11-17,0.16238799691200256,657204800,AAPL,0.43526801466941833,0.17575431216147638,0.9977311988872293,-0.7181008474413421,1.0392831802368163,-0.1721242147223716,0,0,0,0,,False,0
1997-11-24,0.15848200023174286,464508800,AAPL,0.43526801466941833,0.175089454058037,0.9962171164094765,-0.2932054056817601,1.0441147452049275,-0.21421786908576967,0,0,0,0,,False,0
1997-12-01,0.141183003783226,1248217600,AAPL,0.43526801466941833,0.17329413166610144,0.9897462562688644,1.6871775088006946,0.9267381761454074,-0.2484590129804738,0,0,0,0,,False,0
1997-12-08,0.12611599266529083,989016000,AAPL,0.43526801466941833,0.1705507461902916,0.9841691957515576,-0.207657382815304,0.8188393100485073,-0.3739514257626214,0,0,0,0,,False,0
1997-12-15,0.12221000343561172,1009478400,AAPL,0.43526801466941833,0.1676153657256916,0.9827888148825521,0.020689655172413834,0.8111103594762806,-0.33789839574931435,0,0,0,0,,False,0
1997-12-22,0.11886200308799744,824017600,AAPL,0.43526801466941833,0.16452518954712858,0.9815638848790259,-0.18371943371943367,0.8007518140329384,-0.3170126058221676,0,0,0,0,,False,0
