4.85,4412866,30.78,6.720709677419354,0.9764078434313136,-0.3480948027100338,1520.3,86686392,1570.7,1441.5150537634404,1.0039847577474283,-0.04476274353604692,707.06,0,702.66,675.895698924731,1.0041059555636431,0.022223177221351476,1960.96,1962.87,1883.1453548387096,1.003672150520714
4.9,1718347,30.78,6.565075268817206,0.976842563349365,-0.3776329838866239,1584.7,62296288,1570.7,1451.0756989247311,1.0066323588757053,0.011107755962164845,721.38,0,707.06,679.4350322580646,1.0052365081461003,0.031185501814972483,1985.44,1962.87,1891.2809462365587,1.0043202142505594
4.6,3792624,30.78,6.393999999999999,0.9739416134907424,-0.4186574695632903,1552.2,89365600,1584.7,1458.1040860215055,1.0048435702575562,-0.021870285201161188,712.9,0,721.38,682.2474623655914,1.0041393657583124,0.0396043580789851,1967.57,1985.44,1897.8757849462365,1.0034869693594708
4.28,2279905,30.78,6.205978494623656,0.9705940717271906,-0.49882833061190646,1520.5,102876088,1584.7,1462.6587096774194,1.0031236615407486,-0.06892613156494187,710.68,0,721.38,684.7191397849463,1.0036228458963916,0.0295357780020693,1978.22,1985.44,1904.7442795698926,1.0036190432894168
4.24,2612131,30.78,6.020365591397849,0.9700912751491797,-0.4612848548266161,1549.2,87312312,1584.7,1468.7810752688172,1.0041857786446629,-0.044779862790205405,715.7,0,721.38,687.3540215053763,1.0038481204443293,0.04129907765288565,1978.34,1985.44,1911.2766451612902,1.0034295236696407
4.16,3195636,30.78,5.834860215053763,0.9691870246868157,-0.5044421653031539,1547.4,89644656,1584.7,1474.4548387096775,1.00386290614469,-0.026941175996698208,704.19,0,721.38,689.086752688172,1.002520871528475,0.0489689772699935,1925.15,1985.44,1914.0829032258064,1.0014682636716252
4.13,2500314,30.78,5.653225806451612,0.9688708209095499,-0.6818907230337486,1560.0,80399888,1584.7,1480.6036559139784,1.004170230951042,-0.02942135933864032,699.99,0,721.38,690.410623655914,1.0019211963698003,0.016585569220831653,1931.59,1985.44,1917.1029677419356,1.0015778128058297
4.52,2080235,30.78,5.50847311827957,0.9743946742748456,-0.5952852958273389,1637.0,75876312,1584.7,1491.439139784946,1.0073182879345781,-0.01603921912716766,716.21,0,721.38,692.6890537634408,1.003300108702647,0.020962857925110656,1955.06,1985.44,1921.4453548387096,1.0022650776561515
4.3,1583559,30.78,5.359397849462366,0.9729370978824412,-0.5987167287570927,1659.4,71411088,1637.0,1503.3427956989249,1.0079813219302367,-0.020848874386184102,727.35,0,721.38,695.5665161290323,1.0041540462491185,0.018311620816711116,1988.4,1985.44,1927.6884731182795,1.0032491781584358
4.28,1205266,30.78,5.21752688172043,0.9735285620275107,-0.5919190022976337,1711.3,78992896,1659.4,1518.1451612903227,1.0098463009459635,0.016402909062687376,737.6,0,727.35,698.9265806451614,1.0048306875592985,0.014593797175419088,2003.37,1988.4,1934.4713548387099,1.0035186607250175
3.81,1744800,30.78,5.052795698924732,0.9684273437338995,-0.726931806712531,1685.0,72717400,1711.3,1530.729892473118,1.0082895440460378,-0.005330201598241269,741.23,0,737.6,702.3279354838711,1.0048665409685378,0.02013505806324689,2007.71,2003.37,1941.059440860215,1.0034056260409472
3.8,3341601,30.78,4.897935483870967,0.969351577961737,-0.745245701080677,1677.1,78507288,1711.3,1542.3453763440862,1.007588199543292,0.02340014759577258,736.69,0,741.23,705.2438494623655,1.0041517841327006,0.014669018707623493,1985.54,2007.71,1945.7641075268818,1.002423762285498
4.14,2053840,30.78,4.777268817204301,0.975363769681323,-0.6794853455219745,1720.7,120858704,1711.3,1556.4666666666667,1.009155725130809,0.02695094646781304,751.48,0,741.23,708.9770752688173,1.0052935247989725,0.011253584781189874,2010.4,2007.71,1951.7567096774196,1.0030798194536308
