77.0,3463541,79.23,75.067311827957,1.0017678441771636,-0.07201964499899693,499.5,7556077,491.73,460.9898494623656,1.006634310650812,-0.016939200741099336,474.17,7141591,475.16,454.2700430107527,1.0037817476870101,0.0019127853661968786,1962.87,1949.44,1876.2554623655915,1.0039344698201202
73.48,4809793,79.23,74.9647311827957,0.9986334844999326,-0.11548629110234399,492.15,6474479,499.5,463.436623655914,1.005307653078266,-0.05881848894257269,467.58,7141591,475.16,455.47255913978495,1.0026471393998653,-0.010798132927998028,1960.96,1962.87,1883.1453548387096,1.003672150520714
74.21,2842710,79.23,74.91292473118281,0.9993089223319355,-0.139166887138231,498.72,5149521,499.5,466.2174408602151,1.0060004260827815,-0.029073362239338874,471.53,7141591,475.16,456.85965591397854,1.003045401410819,-0.014737470384352802,1985.44,1962.87,1891.2809462365587,1.0043202142505594
73.89,4126752,79.23,74.84589247311827,0.9991051976904508,-0.1179126887537022,488.5,6597247,499.5,468.2358279569893,1.0043292826906047,-0.05571701644963034,465.79,7141591,475.16,457.79683870967744,1.002051358187503,-0.024704983019194326,1967.57,1985.44,1897.8757849462365,1.0034869693594708
78.14,9047886,79.23,75.05376344086021,1.0027773196480567,-0.10061293418197881,501.32,7445441,499.5,470.9742580645161,1.0058483993407237,-0.04114015093937806,467.31,7141591,475.16,458.75481720430105,1.0020925843378992,-0.03515378032675298,1978.22,1985.44,1904.7442795698926,1.0036190432894168
79.23,4323352,79.23,75.32830107526881,1.0036578796561604,-0.10389891371669702,510.59,5652610,501.32,474.1927956989247,1.0068337867288868,-0.028754539146145897,462.87,7141591,475.16,459.37595698924724,1.001353968964798,-0.04690894962779235,1978.34,1985.44,1911.2766451612902,1.0034295236696407
76.24,4875133,79.23,75.40610752688171,1.0010328980011796,-0.1453390269759678,509.21,9058496,510.59,477.19866666666655,1.006338921626406,-0.008184542473428369,446.06,7141591,475.16,458.8859784946236,0.9989333823697806,-0.055204439873927647,1925.15,1985.44,1914.0829032258064,1.0014682636716252
76.1,3327376,79.23,75.47713978494623,1.0009419960848556,-0.1404478590936401,509.23,8625972,510.59,480.07834408602145,1.0060345462393474,-0.01992210204435052,449.47,7141591,475.16,458.6198494623656,0.9994200541207839,-0.04811517965757339,1931.59,1985.44,1917.1029677419356,1.0015778128058297
75.57,2461993,79.23,75.52070967741935,1.0005772594536209,-0.13286235735098262,511.1,5046033,510.59,482.97825806451624,1.006040501543588,-0.02913999451379712,454.93,7141591,475.16,458.7056774193548,1.0001871440084633,-0.04790575060292834,1955.06,1985.44,1921.4453548387096,1.0022650776561515
75.83,2643307,79.23,75.58539784946238,1.0008565620254277,-0.15359565070086567,518.4,4148577,511.1,486.24305376344086,1.006759715669206,-0.01759018564980197,465.43,7141591,475.16,459.4541075268817,1.0016316129151432,-0.028791054624762502,1988.4,1985.44,1927.6884731182795,1.0032491781584358
75.55,3182675,79.23,75.63303225806452,1.0006302064943418,-0.1399666398827939,517.68,3863233,518.4,489.3181505376343,1.006324196819662,-0.0018310670665973028,464.0,7141591,475.16,460.0345376344086,1.00126330377293,-0.04970482634167528,2003.37,1988.4,1934.4713548387099,1.0035186607250175
76.93,3622876,79.23,75.76862365591397,1.0017927536924185,-0.18703582338807823,527.1,5383937,518.4,492.8586236559141,1.0072355237883361,0.07717961767885706,466.45,7141591,475.16,460.70415053763446,1.0014555709374977,-0.046077980947859754,2007.71,2003.37,1941.059440860215,1.0034056260409472
75.36,5246994,79.23,75.79645161290323,1.0003672754716468,-0.16613571185078269,524.6,5128272,527.1,496.02752688172046,1.0064296394010521,0.13191339959620518,463.43,7141591,475.16,461.11227956989245,1.0008858809537133,-0.03406779789256831,1985.54,2007.71,1945.7641075268818,1.002423762285498
