Date,Close,Volume
2014-08-01,23.0,62942757
2014-08-08,22.950000762939453,20944854
2014-08-15,23.0,8316778
2014-08-22,25.360000610351562,10725360
2014-08-29,25.790000915527344,5332010
2014-09-05,25.770000457763672,5077532
2014-09-12,24.5,11254404
2014-09-19,25.40999984741211,9715214
2014-09-26,24.770000457763672,5245120
2014-10-03,24.829999923706055,14464241
2014-10-10,24.200000762939453,7033361
2014-10-17,24.780000686645508,7162586
2014-10-24,26.110000610351562,6377245
2014-10-31,27.020000457763672,4717546
2014-11-07,28.149999618530273,4729140
2014-11-14,29.049999237060547,7720482
2014-11-21,29.170000076293945,6405567
2014-11-28,29.010000228881836,8868575
2014-12-05,29.25,4490012
2014-12-12,29.0,6181364
2014-12-19,30.0,7218969
2014-12-26,30.5,1780180
2015-01-02,29.479999542236328,1827245
2015-01-09,29.700000762939453,6470126
2015-01-16,28.989999771118164,3773331
2015-01-23,30.969999313354492,7511080
2015-01-30,30.860000610351562,8201571
2015-02-06,32.13999938964844,5185279
2015-02-13,32.79999923706055,9152359
2015-02-20,32.59000015258789,5421110
2015-02-27,31.950000762939453,3479839
2015-03-06,31.200000762939453,2890229
2015-03-13,31.81999969482422,3670539
2015-03-20,32.25,4232297
2015-03-27,30.059999465942383,4401410
2015-04-03,30.610000610351562,3941588
2015-04-10,30.59000015258789,5400975
2015-04-17,30.520000457763672,4966622
2015-04-24,30.81999969482422,8152820
2015-05-01,31.520000457763672,4616966
2015-05-08,33.20000076293945,4856476
2015-05-15,31.809999465942383,6396657
2015-05-22,32.5,2965088
2015-05-29,32.290000915527344,2118123
2015-06-05,32.79999923706055,3896701
2015-06-12,33.119998931884766,3556500
2015-06-19,32.91999816894531,3882714
2015-06-26,32.70000076293945,4480795
2015-07-03,33.13999938964844,2710484
2015-07-10,33.06999969482422,4868980
2015-07-17,35.08000183105469,4755883
2015-07-24,34.68000030517578,4138163
2015-07-31,34.36000061035156,5322364
2015-08-07,33.97999954223633,3995012
2015-08-14,35.13999938964844,4040302
2015-08-21,33.720001220703125,5269999
2015-08-28,32.650001525878906,12177882
2015-09-04,31.600000381469727,7256034
2015-09-11,31.329999923706055,11122090
2015-09-18,30.559999465942383,10838796
2015-09-25,31.030000686645508,4125100
2015-10-02,31.81999969482422,6184318
2015-10-09,32.38999938964844,5297347
2015-10-16,30.149999618530273,24301420
2015-10-23,31.690000534057617,51117070
2015-10-30,30.760000228881836,38361001
2015-11-06,33.97999954223633,60959729
2015-11-13,30.520000457763672,172737313
2015-11-20,31.350000381469727,231790100
2015-11-27,31.350000381469727,98014351
2015-12-04,32.029998779296875,77313429
2015-12-11,29.969999313354492,62993081
2015-12-18,29.510000228881836,57189573
2015-12-25,30.600000381469727,18655727
2016-01-01,30.40999984741211,13694177
2016-01-08,28.84000015258789,46961360
2016-01-15,27.639999389648438,69812249
2016-01-22,29.059999465942383,45390929
2016-01-29,28.420000076293945,53079435
2016-02-05,25.229999542236328,78436270
2016-02-12,25.3700008392334,55952146
2016-02-19,26.770000457763672,35877222
2016-02-26,27.93000030517578,45986902
2016-03-04,28.600000381469727,47294206
2016-03-11,28.81999969482422,33671318
2016-03-18,28.459999084472656,39519705
2016-03-25,28.450000762939453,20998706
2016-04-01,29.329999923706055,27452647
2016-04-08,28.020000457763672,25868191
2016-04-15,28.940000534057617,26755050
2016-04-22,30.5,37864645
2016-04-29,30.56999969482422,32146249
2016-05-06,30.079999923706055,31231156
2016-05-13,29.040000915527344,30626450
2016-05-20,29.8799991607666,32338847
2016-05-27,31.15999984741211,25049020
2016-06-03,30.719999313354492,21026133
2016-06-10,30.799999237060547,36217100
2016-06-17,25.770000457763672,138819238
2016-06-24,24.639999389648438,70996473
2016-07-01,25.350000381469727,52193441
2016-07-08,27.309999465942383,40895473
2016-07-15,28.1200008392334,32773884
2016-07-22,28.399999618530273,38771121
2016-07-29,27.8799991607666,35992531
2016-08-05,28.219999313354492,31245261
2016-08-12,27.68000030517578,29708727
2016-08-19,27.3799991607666,25520892
2016-08-26,26.860000610351562,22255296
2016-09-02,27.799999237060547,23587310
2016-09-09,26.93000030517578,23651329
2016-09-16,26.90999984741211,40460044
2016-09-23,27.389999389648438,27923474
2016-09-30,28.0,30703992
2016-10-07,26.670000076293945,47539327
2016-10-14,26.700000762939453,39726862
2016-10-21,28.229999542236328,41158214
2016-10-28,29.100000381469727,33220919
2016-11-04,28.219999313354492,31525332
2016-11-11,32.47999954223633,51706679
2016-11-18,33.619998931884766,49805062
2016-11-25,34.70000076293945,29711347
2016-12-02,34.4900016784668,36165239
2016-12-09,36.529998779296875,29368273
2016-12-16,36.630001068115234,43574410
2016-12-23,36.970001220703125,20336315
2016-12-30,36.27000045776367,14021416
2017-01-06,37.130001068115234,24059863
2017-01-13,36.31999969482422,31513456
2017-01-20,36.2400016784668,23749461
2017-01-27,36.630001068115234,30880464
2017-02-03,36.5099983215332,29046713
2017-02-10,36.220001220703125,24563570
2017-02-17,36.68000030517578,25608298
2017-02-24,36.47999954223633,14200110
2017-03-03,36.04999923706055,29468427
2017-03-10,36.0099983215332,20460516
2017-03-17,35.119998931884766,29302560
2017-03-24,33.310001373291016,41331956
2017-03-31,34.29999923706055,29869240
2017-04-07,33.15999984741211,27993553
2017-04-14,32.369998931884766,23468449
2017-04-21,33.380001068115234,22652793
2017-04-28,27.799999237060547,75458078
2017-05-05,28.610000610351562,83508087
2017-05-12,26.59000015258789,65038560
2017-05-19,26.84000015258789,58899401
2017-05-26,27.3700008392334,49175068
2017-06-02,27.399999618530273,39862548
2017-06-09,28.700000762939453,57622231
2017-06-16,29.329999923706055,36603059
2017-06-23,28.969999313354492,34323491
2017-06-30,29.81999969482422,38482742
2017-07-07,29.700000762939453,14331806
2017-07-14,29.479999542236328,26382886
2017-07-21,30.8700008392334,30697375
2017-07-28,29.940000534057617,33200559
2017-08-04,29.8700008392334,41736660
2017-08-11,29.200000762939453,34895826
2017-08-18,30.06999969482422,39736421
2017-08-25,30.540000915527344,21321465
2017-09-01,30.920000076293945,23275047
2017-09-08,28.549999237060547,26027939
2017-09-15,29.020000457763672,36950848
2017-09-22,29.469999313354492,29387170
2017-09-29,31.049999237060547,34862679
2017-10-06,31.309999465942383,24679789
2017-10-13,30.81999969482422,25589991
2017-10-20,33.040000915527344,45373318
2017-10-27,32.939998626708984,29310259
2017-11-03,33.11000061035156,21978694
2017-11-10,32.06999969482422,19646529
2017-11-17,33.86000061035156,35706942
2017-11-24,33.4900016784668,21620549
2017-12-01,35.939998626708984,45730189
2017-12-08,37.5,43982679
2017-12-15,37.189998626708984,35678594
2017-12-22,38.77000045776367,27772926
2017-12-29,38.61000061035156,12716963
2018-01-05,39.7400016784668,15986645
2018-01-12,39.369998931884766,33857408
2018-01-19,38.470001220703125,49205151
2018-01-26,40.209999084472656,43760791
2018-02-02,38.68000030517578,29893664
2018-02-09,35.029998779296875,48748226
2018-02-16,36.72999954223633,28134544
2018-02-23,37.150001525878906,19630884
2018-03-02,35.93000030517578,29236708
2018-03-09,37.279998779296875,24417729
2018-03-16,35.20000076293945,39295153
2018-03-23,32.5099983215332,29754569
2018-03-30,33.529998779296875,28521185
2018-04-06,33.810001373291016,28916856
2018-04-13,34.06999969482422,22211185
2018-04-20,35.20000076293945,29172135
2018-04-27,33.11000061035156,34244406
