Date,Close,Volume
1995-01-06,7.333000183105469,377250
1995-01-13,7.459000110626221,180000
1995-01-20,7.416999816894531,172500
1995-01-27,7.5,357450
1995-02-03,7.333000183105469,156450
1995-02-10,7.5,38850
1995-02-17,7.166999816894531,69000
1995-02-24,7.5,29550
1995-03-03,7.5,90600
1995-03-10,7.5,41400
1995-03-17,7.166999816894531,43800
1995-03-24,7.25,60000
1995-03-31,7.0,36450
1995-04-07,8.166999816894531,684450
1995-04-14,8.333000183105469,217200
1995-04-21,9.0,147450
1995-04-28,8.666999816894531,248250
1995-05-05,8.833000183105469,141150
1995-05-12,8.833000183105469,95550
1995-05-19,8.833000183105469,81750
1995-05-26,8.333000183105469,45150
1995-06-02,8.833000183105469,46800
1995-06-09,8.333000183105469,74400
1995-06-16,8.5,133650
1995-06-23,8.5,75300
1995-06-30,8.666999816894531,113400
1995-07-07,9.333000183105469,80100
1995-07-14,9.333000183105469,134400
1995-07-21,8.833000183105469,162750
1995-07-28,8.843999862670898,63450
1995-08-04,8.833000183105469,48000
1995-08-11,9.156000137329102,79650
1995-08-18,8.5,61950
1995-08-25,8.666999816894531,90750
1995-09-01,8.98900032043457,57450
1995-09-08,8.666999816894531,30000
1995-09-15,8.5,56250
1995-09-22,8.5,79800
1995-09-29,9.0,41550
1995-10-06,8.666999816894531,45150
1995-10-13,8.166999816894531,95400
1995-10-20,8.166999816894531,47250
1995-10-27,8.083000183105469,68400
1995-11-03,7.833000183105469,90450
1995-11-10,7.666999816894531,22500
1995-11-17,7.666999816894531,15300
1995-11-24,8.0,153450
1995-12-01,8.416999816894531,99300
1995-12-08,8.083000183105469,74100
1995-12-15,8.166999816894531,72900
1995-12-22,8.25,90900
1995-12-29,8.083000183105469,44550
1996-01-05,8.5,49950
1996-01-12,8.5,36150
1996-01-19,8.98900032043457,217800
1996-01-26,9.333000183105469,756150
1996-02-02,9.333000183105469,104700
1996-02-09,9.333000183105469,59700
1996-02-16,9.166999816894531,80850
1996-02-23,9.166999816894531,44550
1996-03-01,9.0,78450
1996-03-08,9.166999816894531,77700
1996-03-15,9.166999816894531,56700
1996-03-22,9.656000137329102,59250
1996-03-29,10.0,90900
1996-04-05,11.166999816894531,128850
1996-04-12,11.0,118800
1996-04-19,11.166999816894531,130350
1996-04-26,11.666999816894531,67950
1996-05-03,13.333000183105469,777600
1996-05-10,13.333000183105469,381450
1996-05-17,12.916999816894531,411000
1996-05-24,13.333000183105469,186300
1996-05-31,13.916999816894531,321450
1996-06-07,14.416999816894531,209550
1996-06-14,14.25,117000
1996-06-21,12.083000183105469,463050
1996-06-28,13.5,830250
1996-07-05,12.333000183105469,430050
1996-07-12,12.333000183105469,742500
1996-07-19,14.416999816894531,691050
1996-07-26,13.833000183105469,261600
1996-08-02,13.5,302700
1996-08-09,14.0,126750
1996-08-16,14.0,44250
1996-08-23,12.666999816894531,115200
1996-08-30,13.25,87450
1996-09-06,14.0,138150
1996-09-13,14.75,197850
1996-09-20,15.333000183105469,235050
1996-09-27,15.0,582450
1996-10-04,15.333000183105469,157350
1996-10-11,14.5,233400
1996-10-18,14.333000183105469,93900
1996-10-25,16.0,793500
1996-11-01,16.33300018310547,341550
1996-11-08,16.16699981689453,1024650
1996-11-15,16.0,119400
1996-11-22,15.666999816894531,164700
1996-11-29,15.75,78300
1996-12-06,15.833000183105469,90000
1996-12-13,16.16699981689453,155550
1996-12-20,16.0,183150
1996-12-27,16.0,61500
1997-01-03,17.33300018310547,340650
1997-01-10,14.333000183105469,1374450
1997-01-17,15.5,446250
1997-01-24,14.791999816894531,787950
1997-01-31,15.708999633789062,631350
1997-02-07,15.166999816894531,744750
1997-02-14,15.166999816894531,589800
1997-02-21,14.666999816894531,243600
1997-02-28,14.833000183105469,24150
1997-03-07,14.333000183105469,393000
1997-03-14,14.0,141000
1997-03-21,12.5,1836300
1997-03-28,13.0,563100
1997-04-04,13.0,350250
1997-04-11,13.666999816894531,24600
1997-04-18,14.5,112050
1997-04-25,15.166999816894531,440700
1997-05-02,16.0,185700
1997-05-09,16.66699981689453,333300
1997-05-16,14.833000183105469,96000
1997-05-23,14.666999816894531,291750
1997-05-30,14.5,309150
1997-06-06,14.75,203100
1997-06-13,15.333000183105469,46950
1997-06-20,15.166999816894531,497550
1997-06-27,15.083000183105469,26550
1997-07-04,15.583000183105469,163500
1997-07-11,14.833000183105469,273900
1997-07-18,15.0,101100
1997-07-25,16.25,108900
1997-08-01,16.66699981689453,85800
1997-08-08,16.66699981689453,375750
1997-08-15,16.33300018310547,107250
1997-08-22,17.625,155250
1997-08-29,17.83300018310547,145200
1997-09-05,17.5,156900
1997-09-12,14.25,334800
1997-09-19,16.25,435300
