Date,Close,Volume
1995-01-06,10.125,255600
1995-01-13,10.031499862670898,441200
1995-01-20,10.281499862670898,1078800
1995-01-27,10.468999862670898,434800
1995-02-03,10.531499862670898,620800
1995-02-10,10.6875,791200
1995-02-17,11.0,505200
1995-02-24,11.0,408000
1995-03-03,10.656499862670898,447200
1995-03-10,10.593999862670898,652400
1995-03-17,10.8125,710000
1995-03-24,10.8125,430800
1995-03-31,11.0,1075200
1995-04-07,11.031499862670898,954800
1995-04-14,10.906499862670898,378000
1995-04-21,11.125,738000
1995-04-28,11.906499862670898,1389200
1995-05-05,12.3125,885600
1995-05-12,12.531499862670898,855200
1995-05-19,12.781499862670898,1450800
1995-05-26,12.875,974000
1995-06-02,12.625,581200
1995-06-09,12.75,530800
1995-06-16,12.875,796800
1995-06-23,13.093999862670898,474400
1995-06-30,13.1875,821200
1995-07-07,13.8125,354400
1995-07-14,13.656499862670898,850400
1995-07-21,13.4375,420000
1995-07-28,13.8125,1178800
1995-08-04,13.9375,944000
1995-08-11,13.5,616800
1995-08-18,13.8125,656000
1995-08-25,14.1875,1048000
1995-09-01,14.0625,685200
1995-09-08,14.593999862670898,1007200
1995-09-15,14.4375,1400400
1995-09-22,14.031499862670898,845600
1995-09-29,13.906499862670898,1451600
1995-10-06,13.843999862670898,842000
1995-10-13,13.968999862670898,779200
1995-10-20,14.0,855200
1995-10-27,13.343999862670898,600400
1995-11-03,13.5,1352800
1995-11-10,13.781499862670898,707600
1995-11-17,14.468999862670898,970800
1995-11-24,14.593999862670898,562400
1995-12-01,14.718999862670898,906400
1995-12-08,14.531499862670898,832000
1995-12-15,14.875,606800
1995-12-22,14.718999862670898,570000
1995-12-29,14.531499862670898,660400
1996-01-05,14.843999862670898,252000
1996-01-12,14.6875,871200
1996-01-19,14.6875,309200
1996-01-26,14.6875,399600
1996-02-02,15.5,677600
1996-02-09,15.75,486400
1996-02-16,15.968999862670898,614400
1996-02-23,16.5625,528800
1996-03-01,16.2814998626709,470400
1996-03-08,16.7189998626709,570400
1996-03-15,16.625,1526000
1996-03-22,16.4375,1102000
1996-03-29,16.5625,921600
1996-04-05,16.75,250800
1996-04-12,16.5625,541200
1996-04-19,16.9689998626709,936800
1996-04-26,17.0,903600
1996-05-03,17.1564998626709,428800
1996-05-10,16.7189998626709,789600
1996-05-17,16.7189998626709,508400
1996-05-24,16.625,655200
1996-05-31,16.2189998626709,779600
1996-06-07,16.4375,569600
1996-06-14,16.3125,270400
1996-06-21,16.5,475200
1996-06-28,16.8125,561200
1996-07-05,16.5,446400
1996-07-12,15.875,423600
1996-07-19,15.656499862670898,986400
1996-07-26,14.843999862670898,542800
1996-08-02,15.031499862670898,1128800
1996-08-09,15.1875,698000
1996-08-16,15.25,1206400
1996-08-23,15.375,718400
1996-08-30,15.218999862670898,730000
1996-09-06,15.281499862670898,406400
1996-09-13,15.218999862670898,896800
1996-09-20,15.25,983200
1996-09-27,15.406499862670898,820400
1996-10-04,15.718999862670898,819600
1996-10-11,15.093999862670898,396000
1996-10-18,15.468999862670898,948400
1996-10-25,16.3125,903200
1996-11-01,16.0314998626709,882800
1996-11-08,16.5314998626709,690000
1996-11-15,16.875,558400
1996-11-22,17.2814998626709,335200
1996-11-29,17.4375,333600
1996-12-06,17.125,500000
1996-12-13,16.75,962400
1996-12-20,16.3125,1746400
1996-12-27,17.0,516000
1997-01-03,16.7814998626709,648800
1997-01-10,17.0939998626709,764400
1997-01-17,17.25,598400
1997-01-24,17.0939998626709,1211600
1997-01-31,17.5314998626709,577600
1997-02-07,18.0314998626709,904400
1997-02-14,18.1564998626709,603600
1997-02-21,18.3125,1024200
1997-02-28,18.0,804000
1997-03-07,18.6875,761200
1997-03-14,18.375,505000
1997-03-21,18.5,697600
1997-03-28,18.0,940200
1997-04-04,17.625,688600
1997-04-11,17.4375,440200
1997-04-18,17.6875,383600
1997-04-25,17.75,395800
1997-05-02,18.9375,763000
1997-05-09,19.375,530600
1997-05-16,19.8125,362800
1997-05-23,19.75,284000
1997-05-30,19.5,376200
1997-06-06,19.1875,797200
