Date,Close,Stage,support
2010-01-03,383.9,,0.0
2010-01-10,364.49,bearish,0.0
2010-01-17,334.07,bearish,0.0
2010-01-24,310.64,bearish,0.0
2010-01-31,311.73,bearish,0.0
2010-02-07,333.31,bearish,0.0
2010-02-14,348.72,bearish,0.0
2010-02-21,343.75,bearish,0.0
2010-02-28,377.99,bearish,0.0
2010-03-07,378.14,bearish,0.0
2010-03-14,351.43,bearish,0.0
2010-03-21,344.34,bearish,0.0
2010-03-28,358.13,bearish,0.0
2010-04-04,363.83,bearish,0.0
2010-04-11,350.69,bearish,0.0
2010-04-18,371.4,bearish,0.0
2010-04-25,343.25,bearish,0.0
2010-05-02,301.2,bearish,0.0
2010-05-09,310.02,bearish,0.0
2010-05-16,275.12,bearish,0.0
2010-05-23,289.88,bearish,0.0
2010-05-30,269.43,bearish,0.0
2010-06-06,290.24,bearish,0.0
2010-06-13,295.81,bearish,0.0
2010-06-20,295.05,bearish,0.0
2010-06-27,259.87,bearish,0.0
2010-07-04,290.85,bearish,0.0
2010-07-11,272.79,bearish,0.0
2010-07-18,305.0,bearish,0.0
2010-07-25,299.74,bearish,0.0
2010-08-01,324.63,bearish,0.0
2010-08-08,301.25,volume -0.1624129800449171 1.9505086899600719,0.0
2010-08-15,298.03,volume -0.05223601155450952 1.9505086899600719,0.0
2010-08-22,280.67,bearish,0.0
2010-08-29,300.47,volume -0.2020246827074127 1.9505086899600719,0.0
2010-09-05,300.37,volume -0.39899457916856984 1.9505086899600719,0.0
2010-09-12,303.72,volume 0.7213704426546363 1.9505086899600719,0.0
2010-09-19,317.61,volume -0.14372573306972203 1.9505086899600719,0.0
2010-09-26,327.77,volume -0.022433973535455842 1.9505086899600719,0.0
2010-10-03,338.95,volume 0.14998672827103965 1.9505086899600719,0.0
2010-10-10,343.17,volume -0.07115384205148334 1.9505086899600719,0.0
2010-10-17,338.2,volume 0.2990422995833888 1.9505086899600719,0.0
2010-10-24,340.87,volume -0.05903873416563776 1.9505086899600719,0.0
2010-10-31,368.89,volume 0.15193847601449395 1.9505086899600719,0.0
2010-11-07,379.14,volume 0.1164068410035266 1.9505086899600719,0.0
2010-11-14,393.52,volume -0.08618663583136721 1.9505086899600719,0.0
2010-11-21,388.64,volume -0.3957696862581792 1.9505086899600719,0.0
2010-11-28,417.61,volume 0.42372649795183404 1.9505086899600719,0.0
2010-12-05,414.71,volume -0.02878385928703242 1.9505086899600719,0.0
2010-12-12,407.9,volume 0.08820906695351516 1.9505086899600719,0.0
2010-12-19,432.57,volume -0.4295262210116737 1.9505086899600719,0.0
2010-12-26,445.94,volume -0.18490103068971298 1.9505086899600719,0.0
2011-01-02,457.6,volume 1.4851279670433253 1.9505086899600719,0.0
2011-01-09,450.03,volume 0.10045021862674952 1.9505086899600719,0.0
2011-01-16,425.02,volume -0.20121826765381834 1.9505086899600719,0.0
2011-01-23,440.09,volume 0.12057535643839623 1.9505086899600719,0.0
2011-01-30,446.31,volume 0.5282648988179324 1.9505086899600719,0.0
2011-02-06,438.89,volume -0.459280734312951 1.9505086899600719,0.0
2011-02-13,444.82,volume 0.053797934942397374 1.9505086899600719,0.0
2011-02-20,451.47,volume -0.17459494819313148 1.9505086899600719,0.0
2011-02-27,476.28,volume 0.3417030070242899 1.9505086899600719,0.0
2011-03-06,434.68,volume -0.04654533073975675 1.9505086899600719,0.0
2011-03-13,468.81,volume 0.6507663915862028 1.9505086899600719,0.0
2011-03-20,493.43,volume -0.3138036435999786 1.9505086899600719,0.0
2011-03-27,496.71,volume -0.12317548797199007 1.9505086899600719,0.0
2011-04-03,481.16,volume 0.010351846394852426 1.9505086899600719,0.0
2011-04-10,463.07,volume 0.12507506334341612 1.9505086899600719,0.0
2011-04-17,472.29,volume -0.35608071105573 1.9505086899600719,0.0
2011-04-24,481.18,volume 0.19704875789376386 1.9505086899600719,0.0
2011-05-01,447.39,volume 1.266125056793098 1.9505086899600719,0.0
2011-05-08,422.93,volume -0.41263249368131083 1.9505086899600719,0.0
2011-05-15,429.58,volume 0.23799287645895384 1.9505086899600719,0.0
2011-05-22,447.29,volume -0.23586144345022597 1.9505086899600719,0.0
2011-05-29,429.62,volume 1.0148097326941583 1.9505086899600719,0.0
2011-06-05,408.21,volume -0.45647532922840395 1.9505086899600719,0.0
2011-06-12,386.27,volume 0.13816087919965492 1.9505086899600719,0.0
2011-06-19,400.27,volume -0.10409806824099621 1.9505086899600719,0.0
2011-06-26,423.72,volume -0.29091720465296167 1.9505086899600719,0.0
2011-07-03,423.1,volume -0.33458014143745696 1.9505086899600719,0.0
2011-07-10,423.72,volume 0.440216845133401 1.9505086899600719,0.0
2011-07-17,450.06,volume -0.0078240942364044 1.9505086899600719,0.0
2011-07-24,417.49,volume 0.23696990839880283 1.9505086899600719,0.0
