Date,Close,Stage,support
2010-01-03,627.93,,0
2010-01-10,610.85,bearish,0
2010-01-17,585.96,bearish,0
2010-01-24,571.8,bearish,0
2010-01-31,567.91,bearish,0
2010-02-07,583.49,bearish,0
2010-02-14,607.42,bearish,0
2010-02-21,592.65,bearish,0
2010-02-28,609.09,bearish,0
2010-03-07,614.92,bearish,0
2010-03-14,591.15,bearish,0
2010-03-21,577.18,bearish,0
2010-03-28,613.54,bearish,0
2010-04-04,627.59,bearish,0
2010-04-11,619.34,bearish,0
2010-04-18,645.08,bearish,0
2010-04-25,621.46,bearish,0
2010-05-02,567.37,bearish,0
2010-05-09,584.52,bearish,0
2010-05-16,551.08,bearish,0
2010-05-23,565.49,bearish,0
2010-05-30,557.41,bearish,0
2010-06-06,586.12,bearish,0
2010-06-13,598.22,bearish,0
2010-06-20,560.89,bearish,0
2010-06-27,518.44,bearish,0
2010-07-04,552.25,bearish,0
2010-07-11,537.67,bearish,0
2010-07-18,558.47,bearish,0
2010-07-25,548.75,bearish,0
2010-08-01,564.91,bearish,0
2010-08-08,537.97,volume -0.1117679818036813 1.9505086899600719,0
2010-08-15,526.14,volume -0.03605846022787773 1.9505086899600719,0
2010-08-22,523.45,bearish,0
2010-08-29,548.1,volume 0.0340780836604595 1.9505086899600719,0
2010-09-05,548.34,volume -0.42626277074845353 1.9505086899600719,0
2010-09-12,542.17,volume 0.6909504474819839 1.9505086899600719,0
2010-09-19,553.5,volume -0.11274886855073918 1.9505086899600719,0
2010-09-26,573.24,volume 0.14429935916575243 1.9505086899600719,0
2010-10-03,589.31,volume -0.1396059094171752 1.9505086899600719,0
2010-10-10,596.48,volume 0.06209973375548672 1.9505086899600719,0
2010-10-17,582.99,volume -0.0009417886178861856 1.9505086899600719,0
2010-10-24,581.61,volume -0.09888033304428057 1.9505086899600719,0
2010-10-31,616.16,volume 0.3455072847682119 1.9505086899600719,0
2010-11-07,628.77,volume -0.050114377116773134 1.9505086899600719,0
2010-11-14,633.92,volume -0.20112350743393104 1.9505086899600719,0
2010-11-21,624.74,volume -0.38708964134616797 1.9505086899600719,0
2010-11-28,659.08,volume 0.6365985857905623 1.9505086899600719,0
2010-12-05,657.25,volume -0.12741282078653982 1.9505086899600719,0
2010-12-12,659.21,volume 0.4076444384562916 1.9505086899600719,0
2010-12-19,678.68,volume -0.4979062227061174 1.9505086899600719,0
2010-12-26,689.01,volume -0.07799263680880719 1.9505086899600719,0
2011-01-02,691.29,volume 0.6286489629773211 1.9505086899600719,0
2011-01-09,714.71,volume -0.00953718470559295 1.9505086899600719,0
2011-01-16,706.46,volume -0.04307423636756891 1.9505086899600719,0
2011-01-23,700.99,volume 0.16139260301036384 1.9505086899600719,0
2011-01-30,732.13,volume 0.11466630806895584 1.9505086899600719,0
2011-02-06,734.29,volume -0.11763369960792802 1.9505086899600719,0
2011-02-13,758.71,volume 0.09099303774276302 1.9505086899600719,0
2011-02-20,773.62,volume 0.13204498004917165 1.9505086899600719,0
2011-02-27,768.19,volume 0.031752293431648315 1.9505086899600719,0
2011-03-06,738.99,volume -0.14809574749531274 1.9505086899600719,0
2011-03-13,753.53,volume 0.5689220382922415 1.9505086899600719,0
2011-03-20,789.5,volume -0.44602510566836273 1.9505086899600719,0
2011-03-27,801.97,volume 0.03726085706962046 1.9505086899600719,0
2011-04-03,795.45,volume -0.06273869610148419 1.9505086899600719,0
2011-04-10,762.46,volume 0.19391984659635675 1.9505086899600719,0
2011-04-17,773.15,volume -0.3183074827414669 1.9505086899600719,0
2011-04-24,806.32,volume 0.23051852433589226 1.9505086899600719,0
2011-05-01,748.04,volume 0.5022976034719342 1.9505086899600719,0
2011-05-08,735.25,volume -0.118134990175774 1.9505086899600719,0
2011-05-15,742.59,volume 0.0016740533770112087 1.9505086899600719,0
2011-05-22,763.99,volume -0.12221211720431402 1.9505086899600719,0
2011-05-29,750.58,volume 0.07208268151918973 1.9505086899600719,0
2011-06-05,727.96,volume -0.029136746349129328 1.9505086899600719,0
2011-06-12,708.94,volume 0.16640024037322698 1.9505086899600719,0
2011-06-19,704.95,volume -0.002668351516929346 1.9505086899600719,0
2011-06-26,754.78,volume -0.09823348654000941 1.9505086899600719,0
2011-07-03,759.89,volume -0.2716181802215448 1.9505086899600719,0
2011-07-10,771.91,volume 0.6630986109556247 1.9505086899600719,0
2011-07-17,802.2,volume -0.2048942648246722 1.9505086899600719,0
2011-07-24,770.17,volume 0.051538872318532825 1.9505086899600719,0
2011-07-31,673.91,bearish,0
2011-08-07,667.59,bearish,0
2011-08-14,624.29,bearish,0
2011-08-21,641.8,bearish,0
2011-08-28,649.94,bearish,0
2011-09-04,636.13,bearish,0
2011-09-11,661.48,bearish,0
2011-09-18,561.81,bearish,0
2011-09-25,547.23,bearish,0
2011-10-02,573.5,bearish,0
2011-10-09,638.68,volume -0.30146765270622233 1.9505086899600719,0
2011-10-16,668.23,volume 0.2456964633200429 1.9505086899600719,0
2011-10-23,718.83,volume -0.08324002876216086 1.9505086899600719,0
2011-10-30,713.5,volume 0.1655635218475866 1.9505086899600719,0
2011-11-06,718.49,volume -0.14713704161853258 1.9505086899600719,0
2011-11-13,673.22,volume 0.022217742855767497 1.9505086899600719,0
2011-11-20,621.64,bearish,0
2011-11-27,692.69,volume 0.6421168045830681 1.9505086899600719,0
2011-12-04,685.1,volume -0.17139997802125817 1.9505086899600719,0
2011-12-11,634.69,volume 0.2121690569127086 1.9505086899600719,0
2011-12-18,661.44,volume -0.29370688407544987 1.9505086899600719,0
2011-12-25,654.82,volume -0.4418745624370336 1.9505086899600719,0
2012-01-01,679.91,volume 0.877468602285417 1.9505086899600719,0
2012-01-08,662.51,volume 0.28862888244304674 1.9505086899600719,0
2012-01-15,673.26,volume -0.22959609499481526 1.9505086899600719,0
