Date,Close,Stage,support
2010-01-03,456.5,,0
2010-01-10,477.2,bearish,0
2010-01-17,449.6,bearish,0
2010-01-24,424.1,bearish,0
2010-01-31,434.7,bearish,0
2010-02-07,452.1,bearish,0
2010-02-14,461.3,bearish,0
2010-02-21,462.7,bearish,0
2010-02-28,483.6,bearish,0
2010-03-07,499.6,bearish,0
2010-03-14,499.3,bearish,0
2010-03-21,533.6,bearish,0
2010-03-28,547.2,bearish,0
2010-04-04,568.7,bearish,0
2010-04-11,563.8,bearish,0
2010-04-18,618.3,bearish,0
2010-04-25,606.6,bearish,0
2010-05-02,536.1,bearish,0
2010-05-09,557.5,bearish,0
2010-05-16,519.9,bearish,0
2010-05-23,533.6,bearish,0
2010-05-30,506.3,bearish,0
2010-06-06,528.2,bearish,0
2010-06-13,550.3,bearish,0
2010-06-20,514.2,bearish,0
2010-06-27,462.5,bearish,0
2010-07-04,497.4,bearish,0
2010-07-11,479.9,bearish,0
2010-07-18,527.2,bearish,0
2010-07-25,545.6,bearish,0
2010-08-01,562.0,bearish,0
2010-08-08,530.3,volume -0.11647093971916433 1.9505086899600719,0
2010-08-15,533.9,volume -0.008193523214982457 1.9505086899600719,0
2010-08-22,525.7,bearish,0
2010-08-29,563.5,volume -0.04231340035930686 1.9505086899600719,0
2010-09-05,566.3,volume -0.34317122050684534 1.9505086899600719,0
2010-09-12,575.0,volume 0.7209336566361546 1.9505086899600719,0
2010-09-19,584.2,volume -0.04662033062771764 1.9505086899600719,0
2010-09-26,585.1,volume -0.09111932434831516 1.9505086899600719,0
2010-10-03,600.7,volume 0.27975434024710877 1.9505086899600719,0
2010-10-10,599.0,volume -0.22013926632297665 1.9505086899600719,0
2010-10-17,617.3,volume 0.03711836248772604 1.9505086899600719,0
2010-10-24,607.5,volume 0.1987655833494424 1.9505086899600719,0
2010-10-31,646.5,volume 0.030432393316738526 1.9505086899600719,0
2010-11-07,620.5,volume -0.2244730752368994 1.9505086899600719,0
2010-11-14,630.0,volume -0.14242022741129323 1.9505086899600719,0
2010-11-21,637.9,volume -0.43965373367346294 1.9505086899600719,0
2010-11-28,660.5,volume 1.0568333825157321 1.9505086899600719,0
2010-12-05,677.9,volume -0.15649035362866837 1.9505086899600719,0
