Date,Close,Stage,support
2010-01-03,156.91,,0
2010-01-10,159.57,bearish,0
2010-01-17,163.61,bearish,0
2010-01-24,162.59,bearish,0
2010-01-31,159.38,bearish,0
2010-02-07,162.15,bearish,0
2010-02-14,171.45,bearish,0
2010-02-21,172.96,bearish,0
2010-02-28,175.11,bearish,0
2010-03-07,174.36,bearish,0
2010-03-14,172.09,bearish,0
2010-03-21,172.01,bearish,0
2010-03-28,176.5,bearish,0
2010-04-04,180.52,bearish,0
2010-04-11,184.41,bearish,0
2010-04-18,187.81,bearish,0
2010-04-25,180.21,bearish,0
2010-05-02,171.43,bearish,0
2010-05-09,177.02,bearish,0
2010-05-16,171.7,bearish,0
2010-05-23,169.76,bearish,0
2010-05-30,164.71,bearish,0
2010-06-06,168.79,bearish,0
2010-06-13,170.05,bearish,0
2010-06-20,164.53,bearish,0
2010-06-27,157.69,bearish,0
2010-07-04,163.82,bearish,0
2010-07-11,163.84,bearish,0
2010-07-18,168.32,bearish,0
2010-07-25,170.26,bearish,0
2010-08-01,172.41,bearish,0
2010-08-08,169.62,volume -0.12094984124145969 1.9505086899600719,0
2010-08-15,162.84,volume 0.1543080959416694 1.9505086899600719,0
2010-08-22,159.5,bearish,0
2010-08-29,162.51,volume -0.024867517157961427 1.9505086899600719,0
2010-09-05,164.15,volume -0.20473661377330876 1.9505086899600719,0
2010-09-12,168.05,volume 0.4646075628952442 1.9505086899600719,0
2010-09-19,171.51,volume -0.2763843792924374 1.9505086899600719,0
2010-09-26,167.72,volume 0.17643082391065734 1.9505086899600719,0
2010-10-03,165.84,volume -0.013202258173438675 1.9505086899600719,0
2010-10-10,171.77,volume 0.137301076465566 1.9505086899600719,0
2010-10-17,172.44,volume 0.09377963811413981 1.9505086899600719,0
2010-10-24,173.16,volume -0.1432965956650446 1.9505086899600719,0
2010-10-31,180.73,volume 0.0013613857203211843 1.9505086899600719,0
2010-11-07,176.98,volume -0.06486288656569383 1.9505086899600719,0
2010-11-14,175.57,volume -0.09243629336615089 1.9505086899600719,0
2010-11-21,176.22,volume -0.18278754763373706 1.9505086899600719,0
2010-11-28,172.56,volume 1.417278185159378 1.9505086899600719,0
2010-12-05,172.01,volume -0.2676788632346845 1.9505086899600719,0
2010-12-12,174.77,volume 0.1543265638479019 1.9505086899600719,0
2010-12-19,175.61,volume -0.5755616766246501 1.9505086899600719,0
2010-12-26,177.82,volume -0.06017859136774095 1.9505086899600719,0
2011-01-02,174.53,volume 1.1080621636353758 1.9505086899600719,0
2011-01-09,175.73,volume -0.009215280817073457 1.9505086899600719,0
2011-01-16,174.02,volume -0.22637522764157847 1.9505086899600719,0
2011-01-23,170.71,volume 0.10667820709526987 1.9505086899600719,0
2011-01-30,176.82,volume 0.15182852067340558 1.9505086899600719,0
2011-02-06,178.65,volume -0.07135719584705924 1.9505086899600719,0
2011-02-13,182.46,volume -0.01583555939276382 1.9505086899600719,0
2011-02-20,177.91,volume -0.05965690082499586 1.9505086899600719,0
2011-02-27,179.46,volume 0.388946114209598 1.9505086899600719,0
2011-03-06,180.57,volume -0.21243901572330526 1.9505086899600719,0
2011-03-13,180.8,volume 0.41116877993992196 1.9505086899600719,0
2011-03-20,183.98,volume -0.375731405695123 1.9505086899600719,0
2011-03-27,186.9,volume 0.006141151278613144 1.9505086899600719,0
2011-04-03,186.73,volume -0.027930210998498906 1.9505086899600719,0
2011-04-10,192.02,volume 0.23902947886378878 1.9505086899600719,0
2011-04-17,193.28,volume -0.35971112374877723 1.9505086899600719,0
2011-04-24,190.87,volume 0.27187309675314775 1.9505086899600719,0
2011-05-01,188.57,volume 0.2616959057414008 1.9505086899600719,0
2011-05-08,198.74,volume -0.14368748241960239 1.9505086899600719,0
2011-05-15,198.99,volume -0.19192227342697832 1.9505086899600719,0
2011-05-22,197.0,volume -0.06963075433977328 1.9505086899600719,0
