Date,Close,Stage,support
2010-01-03,495.4,,0
2010-01-10,503.1,bearish,0
2010-01-17,479.2,bearish,0
2010-01-24,469.9,bearish,0
2010-01-31,462.1,bearish,0
2010-02-07,461.0,bearish,0
2010-02-14,477.3,bearish,0
2010-02-21,490.6,bearish,0
2010-02-28,498.9,bearish,0
2010-03-07,512.0,bearish,0
2010-03-14,532.8,bearish,0
2010-03-21,526.3,bearish,0
2010-03-28,530.0,bearish,0
2010-04-04,531.1,bearish,0
2010-04-11,556.8,bearish,0
2010-04-18,559.3,bearish,0
2010-04-25,555.0,bearish,0
2010-05-02,514.6,bearish,0
2010-05-09,532.2,bearish,0
2010-05-16,506.7,bearish,0
2010-05-23,509.2,bearish,0
2010-05-30,489.5,bearish,0
2010-06-06,496.1,bearish,0
2010-06-13,500.0,bearish,0
2010-06-20,481.2,bearish,0
2010-06-27,452.6,bearish,0
2010-07-04,476.1,bearish,0
2010-07-11,478.7,bearish,0
2010-07-18,509.1,bearish,0
2010-07-25,524.2,bearish,0
2010-08-01,539.0,bearish,0
2010-08-08,514.8,volume -0.011039405778346278 1.9505086899600719,0
2010-08-15,520.0,volume -0.009222444848762668 1.9505086899600719,0
2010-08-22,514.3,bearish,0
2010-08-29,537.0,volume 0.027202950077793053 1.9505086899600719,0
2010-09-05,541.1,volume -0.42350034576033346 1.9505086899600719,0
2010-09-12,533.7,volume 0.8439556320916073 1.9505086899600719,0
2010-09-19,542.1,volume -0.1163293576019312 1.9505086899600719,0
2010-09-26,541.6,volume -0.011884412447358272 1.9505086899600719,0
2010-10-03,554.7,volume -0.06225491435003816 1.9505086899600719,0
2010-10-10,568.1,volume -0.02381697262336313 1.9505086899600719,0
2010-10-17,569.9,volume 0.03929418955680952 1.9505086899600719,0
2010-10-24,556.3,volume -0.05207784068240806 1.9505086899600719,0
2010-10-31,575.6,volume -0.15273288063358703 1.9505086899600719,0
2010-11-07,561.3,volume -0.1607446457889513 1.9505086899600719,0
2010-11-14,566.5,volume 0.19522470462376962 1.9505086899600719,0
2010-11-21,569.9,volume -0.3504184689446209 1.9505086899600719,0
2010-11-28,598.9,volume 1.128814118358818 1.9505086899600719,0
2010-12-05,603.5,volume -0.3073971695475398 1.9505086899600719,0
2010-12-12,601.9,volume 0.3650776919575591 1.9505086899600719,0
2010-12-19,600.1,volume -0.6483517357634621 1.9505086899600719,0
2010-12-26,598.8,volume 0.0784612880652722 1.9505086899600719,0
2011-01-02,596.7,volume 1.1275360148945177 1.9505086899600719,0
2011-01-09,604.1,volume -0.2430756554361151 1.9505086899600719,0
2011-01-16,599.3,volume 0.08864606865669167 1.9505086899600719,0
2011-01-23,580.3,volume 0.06692413289716326 1.9505086899600719,0
2011-01-30,599.9,volume 0.2713151424668385 1.9505086899600719,0
2011-02-06,615.4,volume -0.2379779859172403 1.9505086899600719,0
2011-02-13,628.2,volume 0.3103044782996254 1.9505086899600719,0
2011-02-20,587.0,volume -0.0058938375236272655 1.9505086899600719,0
2011-02-27,581.0,volume 0.1518944926558703 1.9505086899600719,0
2011-03-06,591.6,volume -0.20226801401538708 1.9505086899600719,0
2011-03-13,576.2,volume 0.5674630077939531 1.9505086899600719,0
2011-03-20,581.5,volume -0.4299957505087151 1.9505086899600719,0
