Date,Close,Stage,support
2010-01-03,99.36,,0
2010-01-10,95.11,bearish,0
2010-01-17,88.54,bearish,0
2010-01-24,84.91,bearish,0
2010-01-31,91.27,bearish,0
2010-02-07,91.59,bearish,0
2010-02-14,95.32,bearish,0
2010-02-21,96.59,bearish,0
2010-02-28,101.07,bearish,0
2010-03-07,98.48,bearish,0
2010-03-14,99.97,bearish,0
2010-03-21,96.91,bearish,0
2010-03-28,103.92,bearish,0
2010-04-04,107.02,bearish,0
2010-04-11,102.53,bearish,0
2010-04-18,104.5,bearish,0
2010-04-25,110.27,bearish,0
2010-05-02,104.86,bearish,0
2010-05-09,113.17,bearish,0
2010-05-16,102.36,bearish,0
2010-05-23,105.44,bearish,0
2010-05-30,104.85,bearish,0
2010-06-06,109.76,bearish,0
2010-06-13,119.25,bearish,0
2010-06-20,119.3,bearish,0
2010-06-27,112.97,bearish,0
2010-07-04,118.64,bearish,0
2010-07-11,112.76,bearish,0
2010-07-18,113.4,bearish,0
2010-07-25,107.97,bearish,0
2010-08-01,110.73,bearish,0
2010-08-08,109.46,volume -0.04395140711914103 1.9505086899600719,0
2010-08-15,112.83,volume 0.004188660512555398 1.9505086899600719,0
2010-08-22,116.53,bearish,0
2010-08-29,118.09,volume -0.12891552759884228 1.9505086899600719,0
2010-09-05,117.68,volume -0.323510632137068 1.9505086899600719,0
2010-09-12,122.3,volume 0.9798791669686582 1.9505086899600719,0
2010-09-19,123.52,volume -0.24285086239436993 1.9505086899600719,0
2010-09-26,124.12,volume 0.16960102842462543 1.9505086899600719,0
2010-10-03,122.48,volume -0.018618571446287646 1.9505086899600719,0
2010-10-10,120.61,volume 0.011101719734567084 1.9505086899600719,0
2010-10-17,115.48,volume -0.04067228563217917 1.9505086899600719,0
2010-10-24,118.9,volume -0.15514834310319303 1.9505086899600719,0
2010-10-31,122.06,volume 0.2215793704149247 1.9505086899600719,0
2010-11-07,121.84,volume 0.1429480907103613 1.9505086899600719,0
2010-11-14,119.6,volume -0.18325344457536386 1.9505086899600719,0
2010-11-21,116.76,volume -0.34230307460968123 1.9505086899600719,0
2010-11-28,124.41,volume 0.7185671724394767 1.9505086899600719,0
2010-12-05,122.72,volume -0.11856873714149974 1.9505086899600719,0
2010-12-12,119.4,volume 0.2271808094487906 1.9505086899600719,0
2010-12-19,120.41,volume -0.550929449072429 1.9505086899600719,0
2010-12-26,123.09,volume -0.014273452812147203 1.9505086899600719,0
2011-01-02,113.59,volume 1.49983099228976 1.9505086899600719,0
2011-01-09,111.51,volume 0.053866108053313155 1.9505086899600719,0
