Date,Close,Stage,support
2010-01-03,418.34,,0
2010-01-10,421.09,bearish,0
2010-01-17,398.84,bearish,0
2010-01-24,397.58,bearish,0
2010-01-31,389.28,bearish,0
2010-02-07,390.23,bearish,0
2010-02-14,406.93,bearish,0
2010-02-21,412.9,bearish,0
2010-02-28,434.93,bearish,0
2010-03-07,450.7,bearish,0
2010-03-14,460.29,bearish,0
2010-03-21,469.68,bearish,0
2010-03-28,485.89,bearish,0
2010-04-04,494.89,bearish,0
2010-04-11,490.55,bearish,0
2010-04-18,508.68,bearish,0
2010-04-25,481.7,bearish,0
2010-05-02,433.69,bearish,0
2010-05-09,448.91,bearish,0
2010-05-16,423.24,bearish,0
2010-05-23,435.46,bearish,0
2010-05-30,415.12,bearish,0
2010-06-06,434.58,bearish,0
2010-06-13,441.6,bearish,0
2010-06-20,431.19,bearish,0
2010-06-27,400.8,bearish,0
2010-07-04,432.79,bearish,0
2010-07-11,409.69,bearish,0
2010-07-18,434.3,bearish,0
2010-07-25,440.94,bearish,0
2010-08-01,440.16,bearish,0
2010-08-08,415.07,volume -0.30626137862035885 1.9505086899600719,0
2010-08-15,397.99,volume -0.040152807106223265 1.9505086899600719,0
2010-08-22,403.1,bearish,0
2010-08-29,434.89,volume -0.11751562614359945 1.9505086899600719,0
2010-09-05,429.51,volume -0.49041992303913795 1.9505086899600719,0
2010-09-12,433.48,volume 0.6135572350912035 1.9505086899600719,0
2010-09-19,434.87,volume -0.03989971376570045 1.9505086899600719,0
2010-09-26,427.88,volume -0.018979058508368674 1.9505086899600719,0
2010-10-03,439.2,volume -0.0497080434394751 1.9505086899600719,0
2010-10-10,439.08,volume -0.048620329528781925 1.9505086899600719,0
2010-10-17,445.09,volume 0.11143791721937935 1.9505086899600719,0
2010-10-24,439.66,volume -0.06761595495504846 1.9505086899600719,0
2010-10-31,461.74,volume 0.09533678559059156 1.9505086899600719,0
2010-11-07,438.7,volume 0.14053149937991782 1.9505086899600719,0
2010-11-14,437.68,volume -0.052089717826546034 1.9505086899600719,0
2010-11-21,422.54,volume -0.44772664750528235 1.9505086899600719,0
2010-11-28,445.98,volume 0.6635790299374573 1.9505086899600719,0
2010-12-05,472.77,volume -0.04546434166465829 1.9505086899600719,0
2010-12-12,473.91,volume 0.05490250665311058 1.9505086899600719,0
2010-12-19,483.8,volume -0.4865578983941429 1.9505086899600719,0
2010-12-26,478.91,volume -0.19183029606445434 1.9505086899600719,0
2011-01-02,490.05,volume 1.0978067474224193 1.9505086899600719,0
2011-01-09,499.16,volume -0.18241756309920876 1.9505086899600719,0
2011-01-16,494.79,volume -0.022448167778747585 1.9505086899600719,0
2011-01-23,490.91,volume 0.15777218105778013 1.9505086899600719,0
2011-01-30,502.95,volume 0.1361177245764431 1.9505086899600719,0
2011-02-06,510.92,volume -0.04798086308135496 1.9505086899600719,0
2011-02-13,521.16,volume -0.1116433044005628 1.9505086899600719,0
2011-02-20,509.42,volume -0.042868709756828216 1.9505086899600719,0
2011-02-27,500.78,volume 1.364322962516415 1.9505086899600719,0
2011-03-06,495.33,volume -0.42594698249920315 1.9505086899600719,0
2011-03-13,475.19,volume 0.5572676539186592 1.9505086899600719,0
2011-03-20,485.09,volume -0.5881142546612356 1.9505086899600719,0
2011-03-27,491.63,volume 0.06045314511287425 1.9505086899600719,0
2011-04-03,487.24,volume -0.026265864435652375 1.9505086899600719,0
2011-04-10,476.49,volume -0.01929690838533271 1.9505086899600719,0
2011-04-17,482.93,volume -0.18245201553243606 1.9505086899600719,0
2011-04-24,502.48,volume 0.347657784888296 1.9505086899600719,0
2011-05-01,488.32,volume 0.2576591220378386 1.9505086899600719,0
2011-05-08,483.47,volume -0.11163599665687807 1.9505086899600719,0
2011-05-15,476.79,volume 0.03233507079642961 1.9505086899600719,0
2011-05-22,469.82,volume -0.12913515538256137 1.9505086899600719,0
2011-05-29,452.61,volume 0.24742976388283622 1.9505086899600719,0
2011-06-05,437.88,volume -0.0009740053074956956 1.9505086899600719,0
2011-06-12,439.3,volume 0.2752439684897412 1.9505086899600719,0
2011-06-19,439.44,volume -0.07783103796398183 1.9505086899600719,0
2011-06-26,472.28,volume -0.25025031086093674 1.9505086899600719,0
2011-07-03,465.75,volume -0.2267972427247329 1.9505086899600719,0
2011-07-10,445.01,volume 0.5079610207470948 1.9505086899600719,0
2011-07-17,447.44,volume 0.045109954321049583 1.9505086899600719,0
2011-07-24,434.86,volume 0.04946436902074014 1.9505086899600719,0
2011-07-31,392.17,bearish,0
2011-08-07,365.29,bearish,0
2011-08-14,340.53,bearish,0
2011-08-21,349.51,bearish,0
2011-08-28,342.87,bearish,0
2011-09-04,334.71,bearish,0
2011-09-11,364.36,bearish,0
2011-09-18,311.34,bearish,0
2011-09-25,327.99,bearish,0
2011-10-02,331.07,bearish,0
2011-10-09,368.86,volume -0.25455800801370876 1.9505086899600719,0
2011-10-16,383.28,volume 0.08312609772325441 1.9505086899600719,0
2011-10-23,413.54,volume 0.18261086436524598 1.9505086899600719,0
2011-10-30,389.99,volume -0.05072932428597887 1.9505086899600719,0
2011-11-06,388.5,volume -0.1971542937366504 1.9505086899600719,0
2011-11-13,363.48,volume 0.0163300504231636 1.9505086899600719,0
2011-11-20,335.76,bearish,0
2011-11-27,376.17,volume 0.4495279031549546 1.9505086899600719,0
2011-12-04,377.26,volume -0.11536135479342136 1.9505086899600719,0
2011-12-11,358.04,volume 0.11322524870022543 1.9505086899600719,0
2011-12-18,378.17,volume -0.19735816854171662 1.9505086899600719,0
2011-12-25,376.43,volume -0.5122775260933659 1.9505086899600719,0
2012-01-01,388.95,volume 0.4109696606925515 1.9505086899600719,0
2012-01-08,402.59,volume 0.3476557974022261 1.9505086899600719,0
2012-01-15,423.03,volume -0.22553125327605605 1.9505086899600719,0
2012-01-22,420.85,volume 0.40108564099477717 1.9505086899600719,0
2012-01-29,441.41,volume 0.0014534355334820948 1.9505086899600719,0
2012-02-05,432.12,volume -0.1611358493088335 1.9505086899600719,0
2012-02-12,447.1,volume 0.06659901978878957 1.9505086899600719,0
2012-02-19,441.43,volume -0.3433844370466037 1.9505086899600719,0
2012-02-26,442.8,volume 0.3453477501347182 1.9505086899600719,0
2012-03-04,440.47,volume -0.03402337361892227 1.9505086899600719,0
2012-03-11,452.36,volume 0.523736417445384 1.9505086899600719,0
2012-03-18,445.28,volume -0.34086231478527795 1.9505086899600719,0
2012-03-25,445.77,volume 0.20587814400781768 1.9505086899600719,0
2012-04-01,436.9,volume -0.2916157141465068 1.9505086899600719,0
2012-04-08,421.32,volume 0.3177405094645622 1.9505086899600719,0
2012-04-15,414.41,volume 0.14665284974457182 1.9505086899600719,0
2012-04-22,429.18,volume -0.029124920110696118 1.9505086899600719,0
2012-04-29,397.94,volume -0.007755672766619259 1.9505086899600719,0
2012-05-06,396.34,volume 0.04090683977532472 1.9505086899600719,0
2012-05-13,355.11,volume 0.22545079836074722 1.9505086899600719,0
2012-05-20,360.27,volume -0.2504989014416752 1.9505086899600719,0
2012-05-27,342.49,volume 0.115332470276585 1.9505086899600719,0
2012-06-03,363.24,volume -0.0933190358149556 1.9505086899600719,0
2012-06-10,368.85,volume 0.0859196076519575 1.9505086899600719,0
2012-06-17,363.69,volume -0.13194348918325527 1.9505086899600719,0
2012-06-24,376.03,volume -0.017925430710591383 1.9505086899600719,0
2012-07-01,373.09,volume -0.45219016126270706 1.9505086899600719,0
2012-07-08,378.33,volume 0.46009465550599526 1.9505086899600719,0
2012-07-15,364.73,volume 0.04778089243936634 1.9505086899600719,0
2012-07-22,370.29,volume 0.12275924477759337 1.9505086899600719,0
2012-07-29,390.34,volume 0.320707047350979 1.9505086899600719,0
