Date,Close,Stage,support
2010-01-03,163.09,,0
2010-01-10,160.77,bearish,0
2010-01-17,156.05,bearish,0
2010-01-24,152.63,bearish,0
2010-01-31,150.32,bearish,0
2010-02-07,151.06,bearish,0
2010-02-14,155.94,bearish,0
2010-02-21,154.21,bearish,0
2010-02-28,160.43,bearish,0
2010-03-07,161.31,bearish,0
2010-03-14,163.06,bearish,0
2010-03-21,163.34,bearish,0
2010-03-28,163.36,bearish,0
2010-04-04,165.52,bearish,0
2010-04-11,166.68,bearish,0
2010-04-18,172.63,bearish,0
2010-04-25,167.08,bearish,0
2010-05-02,157.89,bearish,0
2010-05-09,160.44,bearish,0
2010-05-16,154.18,bearish,0
2010-05-23,154.79,bearish,0
2010-05-30,150.51,bearish,0
2010-06-06,154.28,bearish,0
2010-06-13,157.85,bearish,0
2010-06-20,153.89,bearish,0
2010-06-27,146.44,bearish,0
2010-07-04,152.17,bearish,0
2010-07-11,150.62,bearish,0
2010-07-18,157.39,bearish,0
2010-07-25,156.2,bearish,0
2010-08-01,157.5,bearish,0
2010-08-08,150.36,volume -0.16221941046909416 1.9505086899600719,0
2010-08-15,150.44,volume -0.04454786490205509 1.9505086899600719,0
2010-08-22,149.29,bearish,0
2010-08-29,154.81,volume 0.04624706843674731 1.9505086899600719,0
2010-09-05,155.0,volume -0.4137294479212098 1.9505086899600719,0
2010-09-12,158.46,volume 0.8251933357554369 1.9505086899600719,0
2010-09-19,162.1,volume -0.19072399476767332 1.9505086899600719,0
2010-09-26,163.64,volume 0.2232451362779202 1.9505086899600719,0
2010-10-03,165.32,volume -0.13097848463667094 1.9505086899600719,0
2010-10-10,166.36,volume -0.07603737411578038 1.9505086899600719,0
2010-10-17,168.25,volume -0.05004948901105455 1.9505086899600719,0
2010-10-24,167.07,volume 0.18922922420286215 1.9505086899600719,0
2010-10-31,171.45,volume -0.08164967171237358 1.9505086899600719,0
2010-11-07,167.99,volume -0.14280623915217416 1.9505086899600719,0
2010-11-14,168.81,volume 0.06558498156218562 1.9505086899600719,0
2010-11-21,169.93,volume -0.3926207434626129 1.9505086899600719,0
2010-11-28,174.81,volume 0.7203207226619153 1.9505086899600719,0
2010-12-05,178.39,volume -0.10080329507545194 1.9505086899600719,0
2010-12-12,182.26,volume 0.35068239958212244 1.9505086899600719,0
2010-12-19,180.82,volume -0.5378299585506614 1.9505086899600719,0
2010-12-26,180.64,volume -0.03492962581531067 1.9505086899600719,0
2011-01-02,181.4,volume 0.7128056914184082 1.9505086899600719,0
2011-01-09,184.7,volume -0.050414059863451155 1.9505086899600719,0
2011-01-16,184.49,volume -0.05378769239180947 1.9505086899600719,0
2011-01-23,183.4,volume 0.1923060254539677 1.9505086899600719,0
2011-01-30,187.98,volume 0.04369055552189982 1.9505086899600719,0
2011-02-06,190.44,volume -0.1762110957616002 1.9505086899600719,0
2011-02-13,192.35,volume -0.01741777289253399 1.9505086899600719,0
2011-02-20,187.75,volume -0.011889395634340105 1.9505086899600719,0
2011-02-27,188.7,volume 0.2433487670000145 1.9505086899600719,0
2011-03-06,186.7,volume -0.08539276000140084 1.9505086899600719,0
2011-03-13,183.73,volume 0.27279573186297035 1.9505086899600719,0
2011-03-20,189.78,volume -0.28379177906358743 1.9505086899600719,0
2011-03-27,194.25,volume -0.01715181809271782 1.9505086899600719,0
2011-04-03,195.24,volume -0.06704085702889051 1.9505086899600719,0
2011-04-10,194.47,volume 0.10363414261719339 1.9505086899600719,0
2011-04-17,196.97,volume -0.20223584266087413 1.9505086899600719,0
2011-04-24,199.34,volume 0.433905653832813 1.9505086899600719,0
2011-05-01,195.92,volume 0.020392118917742064 1.9505086899600719,0
2011-05-08,197.71,volume -0.15692526521661831 1.9505086899600719,0
2011-05-15,196.99,volume 0.14001912099654135 1.9505086899600719,0
2011-05-22,196.08,volume -0.11025467102423381 1.9505086899600719,0
2011-05-29,190.58,volume 0.2494836787026129 1.9505086899600719,0
2011-06-05,186.6,volume -0.09237442314518995 1.9505086899600719,0
2011-06-12,186.55,volume 0.19916398792426993 1.9505086899600719,0
2011-06-19,188.71,volume 0.006166422048271336 1.9505086899600719,0
2011-06-26,198.99,volume -0.10226202173891019 1.9505086899600719,0
2011-07-03,201.63,volume 0.17658143576087193 1.9505086899600719,0
2011-07-10,193.96,volume -0.16539593942706987 1.9505086899600719,0
2011-07-17,197.03,volume 0.04679115196782524 1.9505086899600719,0
2011-07-24,187.14,volume 0.11981733756325674 1.9505086899600719,0
2011-07-31,174.91,bearish,0
2011-08-07,171.77,bearish,0
2011-08-14,161.46,bearish,0
2011-08-21,172.71,bearish,0
2011-08-28,171.73,bearish,0
2011-09-04,168.27,bearish,0
2011-09-11,179.23,bearish,0
2011-09-18,167.3,bearish,0
2011-09-25,169.25,bearish,0
2011-10-02,174.2,bearish,0
2011-10-09,183.37,volume -0.3429022534806947 1.9505086899600719,0
2011-10-16,184.94,volume 0.07876342231726108 1.9505086899600719,0
2011-10-23,192.32,volume 0.12520115524389075 1.9505086899600719,0
2011-10-30,188.34,volume 0.03611445241094513 1.9505086899600719,0
2011-11-06,188.67,volume -0.2185768872150209 1.9505086899600719,0
2011-11-13,180.78,volume 0.02628592819624953 1.9505086899600719,0
2011-11-20,173.63,bearish,0
2011-11-27,187.28,volume 0.9068524360322467 1.9505086899600719,0
2011-12-04,188.93,volume -0.19570791783465835 1.9505086899600719,0
2011-12-11,182.87,volume 0.34047148358492074 1.9505086899600719,0
2011-12-18,188.36,volume -0.3627862172437898 1.9505086899600719,0
2011-12-25,187.86,volume -0.4522200965899209 1.9505086899600719,0
2012-01-01,188.48,volume 0.5744883505104283 1.9505086899600719,0
2012-01-08,192.11,volume 0.12730149374117783 1.9505086899600719,0
2012-01-15,197.0,volume -0.05539655457097259 1.9505086899600719,0
2012-01-22,197.75,volume 0.054056809905316916 1.9505086899600719,0
2012-01-29,203.14,volume 0.15856607841240455 1.9505086899600719,0
2012-02-05,200.11,volume -0.15755949185900875 1.9505086899600719,0
