Date,Close,Stage,support
2010-01-03,675.68,,0
2010-01-10,668.02,bearish,0
2010-01-17,635.84,bearish,0
2010-01-24,597.74,bearish,0
2010-01-31,605.79,bearish,0
2010-02-07,618.09,bearish,0
2010-02-14,634.28,bearish,0
2010-02-21,619.51,bearish,0
2010-02-28,644.11,bearish,0
2010-03-07,653.79,bearish,0
2010-03-14,664.43,bearish,0
2010-03-21,672.99,bearish,0
2010-03-28,671.36,bearish,0
2010-04-04,682.37,bearish,0
2010-04-11,689.21,bearish,0
2010-04-18,684.15,bearish,0
2010-04-25,670.24,bearish,0
2010-05-02,619.72,bearish,0
2010-05-09,634.41,bearish,0
2010-05-16,605.07,bearish,0
2010-05-23,604.23,bearish,0
2010-05-30,592.13,bearish,0
2010-06-06,604.07,bearish,0
2010-06-13,616.48,bearish,0
2010-06-20,586.43,bearish,0
2010-06-27,557.1,bearish,0
2010-07-04,593.33,bearish,0
2010-07-11,604.32,bearish,0
2010-07-18,634.03,bearish,0
2010-07-25,623.98,bearish,0
2010-08-01,644.2,bearish,0
2010-08-08,592.38,volume 0.4461717860802401 1.9505086899600719,0
2010-08-15,606.56,volume -0.08341126001601396 1.9505086899600719,0
2010-08-22,589.41,bearish,0
2010-08-29,607.7,volume 0.019796771312142525 1.9505086899600719,0
2010-09-05,600.02,volume -0.32070067599860475 1.9505086899600719,0
2010-09-12,633.79,volume 0.6182428955391595 1.9505086899600719,0
2010-09-19,649.08,volume -0.14095699266293504 1.9505086899600719,0
2010-09-26,647.04,volume -0.032251708879430185 1.9505086899600719,0
2010-10-03,654.47,volume -0.003697104689474373 1.9505086899600719,0
2010-10-10,667.39,volume -0.057476790740773165 1.9505086899600719,0
2010-10-17,666.99,volume -0.06312431018651632 1.9505086899600719,0
2010-10-24,667.53,volume 0.14533772880718332 1.9505086899600719,0
2010-10-31,703.73,volume 0.06761367054471279 1.9505086899600719,0
2010-11-07,647.67,volume 0.5974586584774879 1.9505086899600719,0
2010-11-14,641.21,volume -0.2099791186058485 1.9505086899600719,0
2010-11-21,641.1,volume -0.48796517794805927 1.9505086899600719,0
2010-11-28,645.25,volume 0.4299361876271792 1.9505086899600719,0
2010-12-05,662.52,volume -0.10719120696352769 1.9505086899600719,0
2010-12-12,661.16,volume 0.2678744149472039 1.9505086899600719,0
2010-12-19,665.3,volume -0.506178653307336 1.9505086899600719,0
2010-12-26,670.57,volume -0.10192166021410998 1.9505086899600719,0
2011-01-02,697.65,volume 0.7529953138498862 1.9505086899600719,0
2011-01-09,709.39,volume -0.20181596873038143 1.9505086899600719,0
2011-01-16,683.58,volume 0.11398278657852057 1.9505086899600719,0
2011-01-23,700.56,volume 0.4173142831549246 1.9505086899600719,0
2011-01-30,743.33,volume -0.09790049264994194 1.9505086899600719,0
2011-02-06,719.6,volume 0.7568868286468307 1.9505086899600719,0
2011-02-13,726.76,volume -0.21361244543469915 1.9505086899600719,0
