Date,Close,Stage,support
2010-01-03,85.04,,0
2010-01-10,87.57,bearish,0
2010-01-17,86.62,bearish,0
2010-01-24,84.43,bearish,0
2010-01-31,81.61,bearish,0
2010-02-07,82.97,bearish,0
2010-02-14,85.87,bearish,0
2010-02-21,84.43,bearish,0
2010-02-28,88.66,bearish,0
2010-03-07,90.49,bearish,0
2010-03-14,91.37,bearish,0
2010-03-21,90.91,bearish,0
2010-03-28,94.32,bearish,0
2010-04-04,95.44,bearish,0
2010-04-11,94.9,bearish,0
2010-04-18,97.79,bearish,0
2010-04-25,94.95,bearish,0
2010-05-02,85.82,bearish,0
2010-05-09,89.74,bearish,0
2010-05-16,84.46,bearish,0
2010-05-23,85.66,bearish,0
2010-05-30,84.3,bearish,0
2010-06-06,88.3,bearish,0
2010-06-13,88.13,bearish,0
2010-06-20,85.96,bearish,0
2010-06-27,83.84,bearish,0
2010-07-04,88.97,bearish,0
2010-07-11,89.19,bearish,0
2010-07-18,93.4,bearish,0
2010-07-25,93.07,bearish,0
2010-08-01,92.81,bearish,0
2010-08-08,89.25,volume 0.10471810714034957 1.9505086899600719,0
2010-08-15,89.65,volume 0.06372979187495065 1.9505086899600719,0
2010-08-22,90.14,bearish,0
2010-08-29,89.6,volume 0.17616359710175078 1.9505086899600719,0
2010-09-05,88.85,volume -0.3417571976437439 1.9505086899600719,0
2010-09-12,91.85,volume 1.0730830101012958 1.9505086899600719,0
2010-09-19,92.38,volume -0.41057233001806215 1.9505086899600719,0
2010-09-26,90.94,volume 0.13861694748695275 1.9505086899600719,0
2010-10-03,92.13,volume 0.30343677303252425 1.9505086899600719,0
2010-10-10,93.93,volume -0.2582862808248725 1.9505086899600719,0
2010-10-17,93.94,volume -0.028665541206536305 1.9505086899600719,0
2010-10-24,94.36,volume 0.3882960626481091 1.9505086899600719,0
2010-10-31,97.31,volume 0.03577570373662309 1.9505086899600719,0
2010-11-07,96.06,volume -0.26956937085265653 1.9505086899600719,0
2010-11-14,98.67,volume 0.1973240066029729 1.9505086899600719,0
2010-11-21,98.73,volume -0.5058350946825023 1.9505086899600719,0
2010-11-28,106.67,volume 1.0543089596957977 1.9505086899600719,0
2010-12-05,105.0,volume -0.24600905422398778 1.9505086899600719,0
2010-12-12,105.87,volume 0.30975320782799987 1.9505086899600719,0
2010-12-19,106.73,volume -0.18521415735116498 1.9505086899600719,0
2010-12-26,105.37,volume -0.24532533413734003 1.9505086899600719,0
2011-01-02,100.23,volume 1.0193689341183974 1.9505086899600719,0
2011-01-09,100.9,volume -0.19874481984402803 1.9505086899600719,0
2011-01-16,99.94,volume -0.29410267282270053 1.9505086899600719,0
2011-01-23,97.58,volume 0.3137279688653858 1.9505086899600719,0
2011-01-30,99.8,volume -0.26268808351649375 1.9505086899600719,0
2011-02-06,99.42,volume 0.15687997161555822 1.9505086899600719,0
2011-02-13,102.18,volume -0.05395394318293956 1.9505086899600719,0
2011-02-20,101.78,volume -0.18612592544060802 1.9505086899600719,0
2011-02-27,95.42,RS -0.10343619642719526 0.32738233131096084,0
2011-03-06,95.47,volume -0.4884157689643539 1.9505086899600719,0
2011-03-13,91.49,volume 0.18930846396254242 1.9505086899600719,0
2011-03-20,93.68,volume -0.21567795021369107 1.9505086899600719,0
2011-03-27,96.09,volume -0.04358621568855103 1.9505086899600719,0
2011-04-03,97.34,volume 0.16178987886563356 1.9505086899600719,0
2011-04-10,99.94,volume -0.09084661044408615 1.9505086899600719,0
2011-04-17,101.15,volume -0.24962856297424196 1.9505086899600719,0
2011-04-24,101.9,volume 0.6777839612396277 1.9505086899600719,0
2011-05-01,100.17,volume -0.3184018525318858 1.9505086899600719,0
2011-05-08,102.29,volume -0.08581325909060333 1.9505086899600719,0
2011-05-15,101.63,volume 0.46426500601486875 1.9505086899600719,0
2011-05-22,101.18,volume -0.26263762813966607 1.9505086899600719,0
2011-05-29,97.72,volume 0.030579584589190967 1.9505086899600719,0
2011-06-05,98.66,volume 0.1704960641586426 1.9505086899600719,0
2011-06-12,100.82,volume 0.062288367225681984 1.9505086899600719,0
2011-06-19,100.6,volume 0.3352617755265177 1.9505086899600719,0
2011-06-26,104.51,volume -0.30421989777665237 1.9505086899600719,0
2011-07-03,103.19,volume -0.2398919020207343 1.9505086899600719,0
2011-07-10,100.54,volume 0.6169932559193054 1.9505086899600719,0
2011-07-17,103.41,volume -0.26835951984090745 1.9505086899600719,0
2011-07-24,99.1,volume -0.03871247346057982 1.9505086899600719,0
2011-07-31,90.82,bearish,0
2011-08-07,90.29,bearish,0
2011-08-14,89.89,bearish,0
2011-08-21,93.36,bearish,0
2011-08-28,92.94,bearish,0
2011-09-04,89.17,bearish,0
2011-09-11,93.29,bearish,0
2011-09-18,87.45,bearish,0
2011-09-25,91.04,bearish,0
2011-10-02,96.54,bearish,0
2011-10-09,98.57,volume -0.2942177518181117 1.9505086899600719,0
2011-10-16,101.32,volume 0.1000150226253218 1.9505086899600719,0
2011-10-23,101.61,volume 0.24493089565152193 1.9505086899600719,0
2011-10-30,100.22,volume -0.1837512278049086 1.9505086899600719,0
2011-11-06,102.62,volume -0.1883073352329261 1.9505086899600719,0
2011-11-13,100.15,volume -0.0850457215515259 1.9505086899600719,0
2011-11-20,97.25,bearish,0
2011-11-27,103.51,volume 0.6921927028166741 1.9505086899600719,0
2011-12-04,105.68,volume 0.05348301834649516 1.9505086899600719,0
2011-12-11,101.5,volume -0.1050139206830415 1.9505086899600719,0
2011-12-18,105.28,volume -0.23621643718065177 1.9505086899600719,0
2011-12-25,105.76,volume -0.44810157515710847 1.9505086899600719,0
2012-01-01,102.69,volume 1.0411475977099651 1.9505086899600719,0
2012-01-08,104.99,volume -0.022045011309872242 1.9505086899600719,0
2012-01-15,108.27,volume -0.23301124550606966 1.9505086899600719,0
2012-01-22,107.71,volume 0.16153609951691172 1.9505086899600719,0
2012-01-29,111.31,volume 0.3900002735810748 1.9505086899600719,0
2012-02-05,109.36,volume -0.3465495973133287 1.9505086899600719,0
2012-02-12,111.38,volume 0.3347946729804121 1.9505086899600719,0
2012-02-19,110.32,volume -0.3510107041385042 1.9505086899600719,0
2012-02-26,110.11,volume 0.6947618576947705 1.9505086899600719,0
2012-03-04,110.93,volume -0.27083816463986154 1.9505086899600719,0
2012-03-11,112.04,volume 0.5309654414324072 1.9505086899600719,0
2012-03-18,114.7,volume -0.28304897006421303 1.9505086899600719,0
2012-03-25,116.0,volume 0.16995273522219634 1.9505086899600719,0
2012-04-01,113.86,volume 0.7414134535895425 1.9505086899600719,0
2012-04-08,112.83,volume -0.2382033730721127 1.9505086899600719,0
2012-04-15,113.46,volume -0.06915049085550695 1.9505086899600719,0
2012-04-22,114.68,volume -0.10544285564764933 1.9505086899600719,0
2012-04-29,115.41,volume 0.05911117618624506 1.9505086899600719,0
2012-05-06,114.66,volume 0.06650022304707548 1.9505086899600719,0
2012-05-13,110.86,volume 0.1555368733245428 1.9505086899600719,0
2012-05-20,113.99,volume -0.34954321663253207 1.9505086899600719,0
2012-05-27,112.74,volume 0.21458916299605724 1.9505086899600719,0
2012-06-03,117.28,volume -0.19590639862408377 1.9505086899600719,0
2012-06-10,119.91,volume 0.32158394350100883 1.9505086899600719,0
2012-06-17,119.91,volume -0.21437085560708846 1.9505086899600719,0
2012-06-24,129.91,RS 0.07341549443985174 0.32738233131096084,0
2012-07-01,128.45,volume -0.35447247763323764 1.9505086899600719,0
2012-07-08,131.28,volume -0.15999440100911289 1.9505086899600719,0
2012-07-15,129.8,volume -0.11951025851944175 1.9505086899600719,0
2012-07-22,130.97,volume -0.14584404112155325 1.9505086899600719,0
2012-07-29,130.8,volume 0.055101154755313075 1.9505086899600719,0
2012-08-05,128.18,volume -0.33222333267245807 1.9505086899600719,0
2012-08-12,130.92,volume 0.4545992159428984 1.9505086899600719,0
2012-08-19,129.56,volume -0.20801897481355092 1.9505086899600719,0
2012-08-26,131.45,volume 0.005534446902445422 1.9505086899600719,0
2012-09-02,136.22,volume -0.1260916106918284 1.9505086899600719,0
2012-09-09,131.25,volume 0.40381568591069206 1.9505086899600719,0
2012-09-16,131.25,volume 0.28175721538805254 1.9505086899600719,0
