Date,Close,Stage,support
2010-01-03,123.25,,0
2010-01-10,118.22,bearish,0
2010-01-17,116.29,bearish,0
2010-01-24,114.68,bearish,0
2010-01-31,113.47,bearish,0
2010-02-07,113.48,bearish,0
2010-02-14,114.22,bearish,0
2010-02-21,113.47,bearish,0
2010-02-28,114.53,bearish,0
2010-03-07,117.21,bearish,0
2010-03-14,119.74,bearish,0
2010-03-21,119.84,bearish,0
2010-03-28,120.77,bearish,0
2010-04-04,120.33,bearish,0
2010-04-11,118.51,bearish,0
2010-04-18,118.53,bearish,0
2010-04-25,117.54,bearish,0
2010-05-02,113.07,bearish,0
2010-05-09,114.84,bearish,0
2010-05-16,112.22,bearish,0
2010-05-23,110.77,bearish,0
2010-05-30,109.8,bearish,0
2010-06-06,114.57,bearish,0
2010-06-13,115.92,bearish,0
2010-06-20,113.21,bearish,0
2010-06-27,111.29,bearish,0
2010-07-04,113.25,bearish,0
2010-07-11,112.88,bearish,0
2010-07-18,117.45,bearish,0
2010-07-25,120.1,bearish,0
2010-08-01,122.38,bearish,0
2010-08-08,122.86,volume -0.05710329167490946 1.9505086899600719,0
2010-08-15,121.32,volume 0.06874407064146548 1.9505086899600719,0
2010-08-22,123.14,bearish,0
2010-08-29,125.69,volume -0.015080089633994542 1.9505086899600719,0
2010-09-05,127.44,volume -0.3715672478154256 1.9505086899600719,0
2010-09-12,129.85,volume 1.6023627343184317 1.9505086899600719,0
2010-09-19,132.43,volume -0.32094150027807233 1.9505086899600719,0
2010-09-26,133.35,volume -0.007481542745711001 1.9505086899600719,0
2010-10-03,131.93,volume -0.012086693933718085 1.9505086899600719,0
2010-10-10,131.93,volume -0.08031015910357209 1.9505086899600719,0
2010-10-17,131.74,volume -0.2148831260622991 1.9505086899600719,0
2010-10-24,133.19,volume 0.022752604278304167 1.9505086899600719,0
2010-10-31,137.0,volume 0.0922027433433581 1.9505086899600719,0
2010-11-07,133.84,volume 0.3365920752182674 1.9505086899600719,0
2010-11-14,133.85,volume -0.19726797627029646 1.9505086899600719,0
2010-11-21,132.37,volume -0.30136545322853237 1.9505086899600719,0
2010-11-28,134.99,volume 1.1677994086702759 1.9505086899600719,0
2010-12-05,137.89,volume -0.26256435690331115 1.9505086899600719,0
2010-12-12,139.23,volume 0.4078288523435123 1.9505086899600719,0
2010-12-19,140.82,volume -0.542173080800838 1.9505086899600719,0
2010-12-26,141.75,volume -0.11891630021614374 1.9505086899600719,0
2011-01-02,140.2,volume 1.1213044029945438 1.9505086899600719,0
2011-01-09,138.46,volume -0.10962236312158546 1.9505086899600719,0
2011-01-16,136.78,volume -0.1600158246745491 1.9505086899600719,0
2011-01-23,135.64,volume 0.07221121291022037 1.9505086899600719,0
2011-01-30,138.39,volume -0.15662580703979045 1.9505086899600719,0
2011-02-06,140.49,volume -0.07782112638685523 1.9505086899600719,0
2011-02-13,140.23,volume 0.5099957374254049 1.9505086899600719,0
